"network_id";"node_from";"node_to";"link_type";"original_id"
"M22_2";"M22_node_2184";"M22_node_1284";"frugivory";NA
"M22_2";"M22_node_2184";"M22_node_2330";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_782";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_1641";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_1207";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_2416";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_465";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_2114";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_2415";"M22_node_641";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_1230";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_1207";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_465";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_2114";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_2107";"M22_node_315";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_930";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_930";"frugivory";NA
"M22_3";"M22_node_1207";"M22_node_930";"frugivory";NA
"M22_3";"M22_node_2450";"M22_node_930";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_513";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_40";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_40";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_40";"frugivory";NA
"M22_3";"M22_node_2504";"M22_node_40";"frugivory";NA
"M22_3";"M22_node_2325";"M22_node_40";"frugivory";NA
"M22_3";"M22_node_2453";"M22_node_40";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_445";"frugivory";NA
"M22_3";"M22_node_1230";"M22_node_445";"frugivory";NA
"M22_3";"M22_node_2416";"M22_node_445";"frugivory";NA
"M22_3";"M22_node_1024";"M22_node_445";"frugivory";NA
"M22_3";"M22_node_1423";"M22_node_445";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_91";"frugivory";NA
"M22_3";"M22_node_782";"M22_node_91";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_1257";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_1257";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_1057";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_1416";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_1416";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_1059";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_1059";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_624";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_1475";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_1475";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_2239";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_72";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_72";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_466";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_466";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_1284";"frugivory";NA
"M22_3";"M22_node_782";"M22_node_1284";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_1284";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_1600";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_2297";"frugivory";NA
"M22_3";"M22_node_2448";"M22_node_2297";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_276";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_419";"frugivory";NA
"M22_3";"M22_node_2184";"M22_node_621";"frugivory";NA
"M22_3";"M22_node_782";"M22_node_976";"frugivory";NA
"M22_3";"M22_node_782";"M22_node_1394";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_1595";"frugivory";NA
"M22_3";"M22_node_1207";"M22_node_2163";"frugivory";NA
"M22_3";"M22_node_1963";"M22_node_2499";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_930";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_930";"frugivory";NA
"M22_4";"M22_node_2405";"M22_node_930";"frugivory";NA
"M22_4";"M22_node_2448";"M22_node_930";"frugivory";NA
"M22_4";"M22_node_2415";"M22_node_930";"frugivory";NA
"M22_4";"M22_node_1423";"M22_node_930";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_2448";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_1393";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_1423";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_465";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_2453";"M22_node_445";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_1490";"frugivory";NA
"M22_4";"M22_node_1641";"M22_node_1490";"frugivory";NA
"M22_4";"M22_node_2405";"M22_node_1490";"frugivory";NA
"M22_4";"M22_node_2416";"M22_node_1490";"frugivory";NA
"M22_4";"M22_node_1641";"M22_node_2018";"frugivory";NA
"M22_4";"M22_node_2405";"M22_node_2018";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_573";"frugivory";NA
"M22_4";"M22_node_2405";"M22_node_573";"frugivory";NA
"M22_4";"M22_node_2416";"M22_node_573";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_315";"frugivory";NA
"M22_4";"M22_node_1641";"M22_node_315";"frugivory";NA
"M22_4";"M22_node_2405";"M22_node_315";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_439";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_439";"frugivory";NA
"M22_4";"M22_node_1641";"M22_node_439";"frugivory";NA
"M22_4";"M22_node_2184";"M22_node_989";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_1203";"frugivory";NA
"M22_4";"M22_node_2405";"M22_node_1203";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_1668";"frugivory";NA
"M22_4";"M22_node_2184";"M22_node_1668";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_40";"frugivory";NA
"M22_4";"M22_node_782";"M22_node_91";"frugivory";NA
"M22_4";"M22_node_2184";"M22_node_120";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_218";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_392";"frugivory";NA
"M22_4";"M22_node_1963";"M22_node_487";"frugivory";NA
"M22_4";"M22_node_782";"M22_node_624";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_927";"frugivory";NA
"M22_4";"M22_node_1641";"M22_node_1677";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_2242";"frugivory";NA
"M22_4";"M22_node_1207";"M22_node_2499";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_1963";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_2405";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_465";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_2416";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_1512";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_1230";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_782";"M22_node_315";"frugivory";NA
"M22_5";"M22_node_1963";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_2416";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_1230";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_2415";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_1423";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_2450";"M22_node_930";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_641";"frugivory";NA
"M22_5";"M22_node_2405";"M22_node_641";"frugivory";NA
"M22_5";"M22_node_465";"M22_node_641";"frugivory";NA
"M22_5";"M22_node_2416";"M22_node_641";"frugivory";NA
"M22_5";"M22_node_1963";"M22_node_40";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_40";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_621";"frugivory";NA
"M22_5";"M22_node_1963";"M22_node_621";"frugivory";NA
"M22_5";"M22_node_2405";"M22_node_621";"frugivory";NA
"M22_5";"M22_node_2405";"M22_node_1526";"frugivory";NA
"M22_5";"M22_node_2416";"M22_node_1526";"frugivory";NA
"M22_5";"M22_node_1641";"M22_node_1526";"frugivory";NA
"M22_5";"M22_node_1963";"M22_node_1057";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_1057";"frugivory";NA
"M22_5";"M22_node_465";"M22_node_1057";"frugivory";NA
"M22_5";"M22_node_1963";"M22_node_1335";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_1335";"frugivory";NA
"M22_5";"M22_node_1512";"M22_node_1335";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_1416";"frugivory";NA
"M22_5";"M22_node_1024";"M22_node_1416";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_1733";"frugivory";NA
"M22_5";"M22_node_2405";"M22_node_1733";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_2330";"frugivory";NA
"M22_5";"M22_node_2405";"M22_node_2330";"frugivory";NA
"M22_5";"M22_node_2453";"M22_node_281";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_419";"frugivory";NA
"M22_5";"M22_node_2448";"M22_node_466";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_1257";"frugivory";NA
"M22_5";"M22_node_2416";"M22_node_1394";"frugivory";NA
"M22_5";"M22_node_1512";"M22_node_1415";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_1748";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_2018";"frugivory";NA
"M22_5";"M22_node_2184";"M22_node_2163";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_221";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_831";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_202";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_948";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_948";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_948";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_948";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_948";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_948";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_221";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_834";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_105";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_105";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_105";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_105";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_105";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_105";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_2343";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_2343";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_2343";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_2343";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_2343";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_2343";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_668";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_2118";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_2118";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_2118";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_2118";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_2118";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_2118";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_221";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_2357";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_2438";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_2438";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_2438";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_2438";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_733";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_754";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_754";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_754";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_754";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_754";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_754";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_96";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_2523";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_221";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_73";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_696";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_2198";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_2198";"frugivory";NA
"M22_6";"M22_node_2192";"M22_node_2198";"frugivory";NA
"M22_6";"M22_node_367";"M22_node_1378";"frugivory";NA
"M22_6";"M22_node_1821";"M22_node_1378";"frugivory";NA
"M22_6";"M22_node_1950";"M22_node_1378";"frugivory";NA
"M22_6";"M22_node_1518";"M22_node_1378";"frugivory";NA
"M22_6";"M22_node_876";"M22_node_1378";"frugivory";NA
"M22_7";"M22_node_361";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_1197";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_2455";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_1434";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_1781";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_2391";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_2419";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_607";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_724";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_1425";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_2418";"M22_node_230";"frugivory";NA
"M22_7";"M22_node_361";"M22_node_2342";"frugivory";NA
"M22_7";"M22_node_1197";"M22_node_2342";"frugivory";NA
"M22_7";"M22_node_2455";"M22_node_2342";"frugivory";NA
"M22_7";"M22_node_2056";"M22_node_2342";"frugivory";NA
"M22_7";"M22_node_2246";"M22_node_2342";"frugivory";NA
"M22_7";"M22_node_361";"M22_node_2356";"frugivory";NA
"M22_7";"M22_node_2455";"M22_node_2356";"frugivory";NA
"M22_7";"M22_node_2056";"M22_node_2356";"frugivory";NA
"M22_7";"M22_node_2246";"M22_node_2356";"frugivory";NA
"M22_7";"M22_node_2363";"M22_node_2356";"frugivory";NA
"M22_7";"M22_node_600";"M22_node_2356";"frugivory";NA
"M22_7";"M22_node_361";"M22_node_1857";"frugivory";NA
"M22_7";"M22_node_1197";"M22_node_1857";"frugivory";NA
"M22_7";"M22_node_2056";"M22_node_1857";"frugivory";NA
"M22_7";"M22_node_2246";"M22_node_1857";"frugivory";NA
"M22_7";"M22_node_2406";"M22_node_1857";"frugivory";NA
"M22_7";"M22_node_361";"M22_node_355";"frugivory";NA
"M22_7";"M22_node_1197";"M22_node_355";"frugivory";NA
"M22_7";"M22_node_2246";"M22_node_355";"frugivory";NA
"M22_7";"M22_node_2363";"M22_node_355";"frugivory";NA
"M22_7";"M22_node_361";"M22_node_1076";"frugivory";NA
"M22_7";"M22_node_1197";"M22_node_1076";"frugivory";NA
"M22_7";"M22_node_2056";"M22_node_1076";"frugivory";NA
"M22_7";"M22_node_2380";"M22_node_1076";"frugivory";NA
"M22_7";"M22_node_1197";"M22_node_622";"frugivory";NA
"M22_7";"M22_node_2056";"M22_node_622";"frugivory";NA
"M22_7";"M22_node_1436";"M22_node_622";"frugivory";NA
"M22_8";"M22_node_2246";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_361";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2363";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2455";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_1197";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2056";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_607";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_702";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2281";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_1434";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_945";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_1981";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2418";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2314";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2255";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2419";"M22_node_2342";"frugivory";NA
"M22_8";"M22_node_2246";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_361";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_2363";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_1197";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_607";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_702";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_1781";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_2281";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_2406";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_1981";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_465";"M22_node_312";"frugivory";NA
"M22_8";"M22_node_2246";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_2363";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_1197";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_945";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_1981";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_465";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_1765";"M22_node_2421";"frugivory";NA
"M22_8";"M22_node_2246";"M22_node_355";"frugivory";NA
"M22_8";"M22_node_361";"M22_node_355";"frugivory";NA
"M22_8";"M22_node_2363";"M22_node_355";"frugivory";NA
