"node_id";"taxonomy_name";"taxonomy_rank"
"gateway_node_46";"Acartia tonsa";"species"
"gateway_node_47";"Accipiter cooperi";"species"
"gateway_node_48";"Acetes americanus";"species"
"gateway_node_49";"Achaeta";"genus"
"gateway_node_50";"Achaeta abulba";"species"
"gateway_node_51";"Achipteria coleoptrata";"species"
"gateway_node_52";"Achipteria nitens";"species"
"gateway_node_53";"Achlyonice violaecuspidata";"species"
"gateway_node_54";"Achnanthes";"genus"
"gateway_node_55";"Achnanthes austriaca minor";"species"
"gateway_node_56";"Achnanthes austriaca var helvetica";"species"
"gateway_node_57";"Achnanthes clevei";"species"
"gateway_node_58";"Achnanthes conspicua";"species"
"gateway_node_59";"Achnanthes delicatula";"species"
"gateway_node_60";"Achnanthes exigua";"species"
"gateway_node_61";"Achnanthes grana";"species"
"gateway_node_62";"Achnanthes helvetica";"species"
"gateway_node_63";"Achnanthes joursacense";"species"
"gateway_node_64";"Achnanthes lanceolata";"species"
"gateway_node_65";"Achnanthes lanceoloata";"species"
"gateway_node_66";"Achnanthes lemmermanni";"species"
"gateway_node_67";"Achnanthes linearis";"species"
"gateway_node_68";"Achnanthes lutheri";"species"
"gateway_node_69";"Achnanthes marginulata";"species"
"gateway_node_70";"Achnanthes minutissima";"species"
"gateway_node_71";"Achnanthes modestiformis";"species"
"gateway_node_72";"Achnanthes oblongella";"species"
"gateway_node_73";"Achnanthes ploenensis";"species"
"gateway_node_74";"Achnanthes saxonica";"species"
"gateway_node_75";"Achnanthes sp. (small)";"genus"
"gateway_node_76";"Achromadora";"genus"
"gateway_node_77";"Acipenser brevirostrum";"species"
"gateway_node_78";"Acipenser oxyrhynchus";"species"
"gateway_node_79";"Acnanthidium lanceolata";"species"
"gateway_node_80";"Acnanthidium lanceoloata";"species"
"gateway_node_81";"Acnanthidium linearis";"species"
"gateway_node_82";"Acnanthidium minutissima";"species"
"gateway_node_83";"Acnanthidium saxonica ";"species"
"gateway_node_84";"Acnantidium lanceolata";"species"
"gateway_node_85";"Acnantidium linearis";"species"
"gateway_node_86";"Acnantidium minutissima";"species"
"gateway_node_87";"Acodontaster capitatus";"species"
"gateway_node_88";"Acodontaster conspicuus";"species"
"gateway_node_89";"Acodontaster hodgsoni";"species"
"gateway_node_90";"Acrididae";"family"
"gateway_node_91";"Acrobeles ciliatus";"species"
"gateway_node_92";"Acrobeloides";"genus"
"gateway_node_93";"Acroloxus lacustris";"species"
"gateway_node_94";"Acroperla sp.";"genus"
"gateway_node_95";"Acroperla trivacuata";"species"
"gateway_node_96";"Acroperus harpae";"species"
"gateway_node_97";"Acrosiphonia";NA
"gateway_node_98";"Acrosorium sp.";"genus"
"gateway_node_99";"Acrotona sylvicola";"species"
"gateway_node_100";"Acrotrichis sp.";"genus"
"gateway_node_101";"Actenodes auronotata";"species"
"gateway_node_102";"Acteocina canaliculata";"species"
"gateway_node_103";"Acteocina inculta";"species"
"gateway_node_104";"Acteon punctostriatus";"species"
"gateway_node_105";"Actinia equina";"species"
"gateway_node_106";"Actinia fragacea";"species"
"gateway_node_107";"Actinocyclus actinochilus";"species"
"gateway_node_108";"Actinocyclus spiritus";"species"
"gateway_node_109";"Actinocyclus utricularis";"species"
"gateway_node_110";"Actinophrys sol";"species"
"gateway_node_111";"Actinopteryx fucicola";"species"
"gateway_node_112";"Actinothoe sp.";"genus"
"gateway_node_113";"Actinothoe sphyrodeta";"species"
"gateway_node_114";"Actitis macularia";"species"
"gateway_node_115";"Acupalpus flavicollis";"species"
"gateway_node_116";"Adalaria proximata";"species"
"gateway_node_117";"adenocystis utricularis";"species"
"gateway_node_118";"Adoristes ovatus";"species"
"gateway_node_119";"Adrastus sp. (juv)";"genus"
"gateway_node_120";"Aechmophorus occidentalis";"species"
"gateway_node_121";"Aedes taeniorhynchus";"species"
"gateway_node_122";"Aega antarctica";"species"
"gateway_node_123";"Aegathoa medialis";"species"
"gateway_node_124";"Aegires albus";"species"
"gateway_node_125";"Aegopinella nitens";"species"
"gateway_node_126";"Aegopinella nitens (juv)";"species"
"gateway_node_127";"Aegopinella nitidula";"species"
"gateway_node_128";"Aegopinella nitidula (juv)";"species"
"gateway_node_129";"Aegopinella pura";"species"
"gateway_node_130";"Aegopinella pura (juv)";"species"
"gateway_node_131";"Aeolidia papillosa";"species"
"gateway_node_132";"Aeolidiidae";"family"
"gateway_node_133";"Aequipecten irradians";"species"
"gateway_node_134";"Aeshna juncea";"species"
"gateway_node_135";"Aeshna sp";"genus"
"gateway_node_136";"Aeshnidae";"family"
"gateway_node_137";"Aethotaxis mitopteryx";"species"
"gateway_node_138";"Aetobatus narinari";"species"
"gateway_node_139";"Afrocucumis africana";"species"
"gateway_node_140";"Agabus bipustulatus";"species"
"gateway_node_141";"Agabus sturmii";"species"
"gateway_node_142";"Agapetus fuscipes";"species"
"gateway_node_143";"Agelaius phoeniceus";"species"
"gateway_node_144";"Agelenidae";"family"
"gateway_node_145";"Agelenidae sp. (juv)";"family"
"gateway_node_146";"Aglaophamus malmgreni";"species"
"gateway_node_147";"Aglaopteryx";"genus"
"gateway_node_148";"Aglenchus agricola";"species"
"gateway_node_149";"Agonum muelleri";"species"
"gateway_node_150";"Agonum sexpunctatum (juv)";"species"
"gateway_node_151";"Agonum sp. (juv)";"genus"
"gateway_node_152";"Agonum thoreyi";"species"
"gateway_node_153";"Agonum viduum";"species"
"gateway_node_154";"Agonus cataphractus";"species"
"gateway_node_155";"Agraecina striata";"species"
"gateway_node_156";"Agriotes acuminatus (juv)";"species"
"gateway_node_157";"Agriotes aterrimus (juv)";"species"
"gateway_node_158";"Agriotes lineatus";"species"
"gateway_node_159";"Agriotes sp";"genus"
"gateway_node_160";"Agriotes sp.";"genus"
"gateway_node_161";"Agriotes sp. (juv)";"genus"
"gateway_node_162";"Agriotinae sp1 (juv)";"family"
"gateway_node_163";"Agroeca cf brunnea (juv)";"species"
"gateway_node_164";"Agromyzidae";"family"
"gateway_node_165";"Agrotis exclamationis";"species"
"gateway_node_166";"ahnfeltiopsis spp.";"genus"
"gateway_node_167";"Ainigmaptilon antarcticus";"species"
"gateway_node_168";"Akera bullata";"species"
"gateway_node_169";"Alacia belgicae";"species"
"gateway_node_170";"Alacia hettacra";"species"
"gateway_node_171";"Alaimus";"genus"
"gateway_node_172";"Alaria esculenta";"species"
"gateway_node_173";"Alarodia slossoniae";"species"
"gateway_node_174";"Alcyonium antarcticum";"species"
"gateway_node_175";"Alderia modesta";"species"
"gateway_node_176";"Aleocharinae";"family"
"gateway_node_177";"Aleocharinae sp1 (juv)";"family"
"gateway_node_178";"Aleocharinae sp2";"family"
"gateway_node_179";"Aleurothrixus";"genus"
"gateway_node_180";"Alexandrella mixta";"species"
"gateway_node_181";"algae";NA
"gateway_node_182";"Algae";NA
"gateway_node_183";"Alitta virens";"species"
"gateway_node_184";"Allacma fusca";"species"
"gateway_node_185";"Allaiulus nitidus (juv) {l}";"species"
"gateway_node_186";"Allaiulus nitidus (juv) {s}";"species"
"gateway_node_187";"Allaiulus nitidus {xl}";"species"
"gateway_node_188";"Allaiulus nitidus {xxl}";"species"
"gateway_node_189";"Alle alle";"species"
"gateway_node_190";"Alliphis siculus";"species"
"gateway_node_191";"Allolobophora chlorotica";"species"
"gateway_node_192";"Allosuctobelba grandis";"species"
"gateway_node_193";"Alluroteuthis antarcticus";"species"
"gateway_node_194";"Alnus glutinosa";"species"
"gateway_node_195";"Alomasoma belyaevi";"species"
"gateway_node_196";"Alona affinis";"species"
"gateway_node_197";"Alona costata";"species"
"gateway_node_198";"Alona quadrangularis";"species"
"gateway_node_199";"Alona rectangula";"species"
"gateway_node_200";"Alonella sp.";"genus"
"gateway_node_201";"Alosa aestivalis";"species"
"gateway_node_202";"Alosa mediocris";"species"
"gateway_node_203";"Alosa pseudoharengus";"species"
"gateway_node_204";"Alosa sapidissima";"species"
"gateway_node_205";"Alphestes afer";"species"
"gateway_node_206";"Alpheus formosus";"species"
"gateway_node_207";"Alpheus heterochaelis";"species"
"gateway_node_208";"Alpheus normanni";"species"
"gateway_node_209";"Alteutha depressa";"species"
"gateway_node_210";"Aluterus schoepfi";"species"
"gateway_node_211";"Aluterus schoepfii";"species"
"gateway_node_212";"Aluterus scripta";"species"
"gateway_node_213";"Amara aenea";"species"
"gateway_node_214";"Amara plebja";"species"
"gateway_node_215";"Amaurobius fenestralis";"species"
"gateway_node_216";"Amaurobius sp. (juv)";"genus"
"gateway_node_217";"Amauropsis rossiana";"species"
"gateway_node_218";"Ambloplites rupestris";"species"
"gateway_node_219";"Amblycirrhitus pinos";"species"
"gateway_node_220";"Amblyseius";"genus"
"gateway_node_221";"Amblyseius cf. nemorivagus";"species"
"gateway_node_222";"Amblyseius similifloridanus";"species"
"gateway_node_223";"Ameiurus catus";"species"
"gateway_node_224";"Ameiurus natalis";"species"
"gateway_node_225";"Ameiurus nebulosus";"species"
"gateway_node_226";"Amelotopsis perscitus";"species"
"gateway_node_227";"Amerus polonicus";"species"
"gateway_node_228";"Ammodytes americanus";"species"
"gateway_node_229";"Ammodytes tobianus";"species"
"gateway_node_230";"Ammothea carolinensis";"species"
"gateway_node_231";"Ammotheidae";"family"
"gateway_node_232";"amoebae";NA
"gateway_node_233";"Amoebae";NA
"gateway_node_234";"Ampelisca brevicornis";"species"
"gateway_node_235";"Ampelisca diadema";"species"
"gateway_node_236";"Ampelisca richardsoni";"species"
"gateway_node_237";"Ampelisca vadorum";"species"
"gateway_node_238";"Ampelisca verrilli";"species"
"gateway_node_239";"Ampharete finmarchica";"species"
"gateway_node_240";"Amphidinium hadai";"species"
"gateway_node_241";"Amphilochidae";"family"
"gateway_node_242";"Amphilochus neopolitanus";"species"
"gateway_node_243";"Amphinemura sulcicollis";"species"
"gateway_node_244";"Amphipholis squamata";"species"
"gateway_node_245";"Amphipoda";NA
"gateway_node_246";"Amphipoda spp.";"genus"
"gateway_node_247";"Amphiroa sp";"genus"
"gateway_node_248";"Amphiroa sp.";"genus"
"gateway_node_249";"Amphitoidae";"family"
"gateway_node_250";"Amphora aequalis";"species"
"gateway_node_251";"Amphora inariensis";"species"
"gateway_node_252";"Amphora libyca";"species"
"gateway_node_253";"Amphora ovalis";"species"
"gateway_node_254";"Amphora pediculus";"species"
"gateway_node_255";"Amphora sp.";"genus"
"gateway_node_256";"Ampithoe longimana";"species"
"gateway_node_257";"Ampithoidae";"family"
"gateway_node_258";"Anabaena flos-aquae";"species"
"gateway_node_259";"Anabaena sp.";"genus"
"gateway_node_260";"Anabolia nervosa";"species"
"gateway_node_261";"Anacaena limbata";"species"
"gateway_node_262";"Anacystis incerta";"species"
"gateway_node_263";"Anadara ovalis";"species"
"gateway_node_264";"Anadara transversa";"species"
"gateway_node_265";"Anaplectus grandepapillatus";"species"
"gateway_node_266";"Anarhichas lupus";"species"
"gateway_node_267";"Anas americana";"species"
"gateway_node_268";"Anas crecca";"species"
"gateway_node_269";"Anas cyanoptera";"species"
"gateway_node_270";"Anas discors";"species"
"gateway_node_271";"Anas penelope";"species"
"gateway_node_272";"Anas platyrhynchos";"species"
"gateway_node_273";"Anatis ocellata";"species"
"gateway_node_274";"Anchoa hepsetus";"species"
"gateway_node_275";"Anchoa mitchilli";"species"
"gateway_node_276";"Ancylus fluviatilis";"species"
"gateway_node_277";"Anelasmocephalus cambridgei";"species"
"gateway_node_278";"Anelosimus vittatus";"species"
"gateway_node_279";"Anemone nemorosa";"species"
"gateway_node_280";"Anemonia natalensis";"species"
"gateway_node_281";"Anemonia sargassensis";"species"
"gateway_node_282";"Anemonia sulcata";"species"
"gateway_node_283";"Anemonia viridis";"species"
"gateway_node_284";"Anguila diffenbachii";"species"
"gateway_node_285";"Anguilla anguilla";"species"
"gateway_node_286";"Anguilla dieffenbachii";"species"
"gateway_node_287";"Anguilla rostrata";"species"
"gateway_node_288";"Anguis fragilis";"species"
"gateway_node_289";"Angulus tenuis";"species"
"gateway_node_290";"Anisarchus medius";"species"
"gateway_node_291";"Anisomeristes";"genus"
"gateway_node_292";"Anisoptera";NA
"gateway_node_293";"Anisotremus surinamensis";"species"
"gateway_node_294";"Anisotremus virginicus";"species"
"gateway_node_295";"Anisus leucostoma";"species"
"gateway_node_296";"Ankistrodesmus falcatus";"species"
"gateway_node_297";"Ankistrodesmus sp.";"genus"
"gateway_node_298";"Ankistrodesmus spiralis";"species"
"gateway_node_299";"Ankyra judayi";"species"
"gateway_node_300";"Anocha lyolepis";"species"
"gateway_node_301";"Anomia ephippium";"species"
"gateway_node_302";"Anomia simplex";"species"
"gateway_node_303";"Anonyx nugax";"species"
"gateway_node_304";"Anonyx sarsi";"species"
"gateway_node_305";"Anotylus intricatus";"species"
"gateway_node_306";"Anotylus sp";"genus"
"gateway_node_307";"Anoxycalyx joubini";"species"
"gateway_node_308";"Antarctomysis maxima";"species"
"gateway_node_309";"Antennablennius bifilum";"species"
"gateway_node_310";"Antennarius multiocellatus";"species"
"gateway_node_311";"Antennarius striatus";"species"
"gateway_node_312";"Anthicidae sp.";"family"
"gateway_node_313";"Anthicus flavipes";"species"
"gateway_node_314";"Anthicus floralis";"species"
"gateway_node_315";"Antho involvens";"species"
"gateway_node_316";"Anthocomus coccineus";"species"
"gateway_node_317";"Anthomastus bathyproctus";"species"
"gateway_node_318";"Anthometra adriani";"species"
"gateway_node_319";"Anthopleura ballii";"species"
"gateway_node_320";"anthotoe spp.";"species"
"gateway_node_321";"Anthura sp.";"genus"
"gateway_node_322";"Antistea elegans";"species"
"gateway_node_323";"Antithamnion sp.";"genus"
"gateway_node_324";"Antocha";NA
"gateway_node_325";"Anurida maritima";"species"
"gateway_node_326";"Anyphaena";"genus"
"gateway_node_327";"Anyphaena accentuata (juv)";"species"
"gateway_node_328";"Aoteaphsyche sp.";"genus"
"gateway_node_329";"Aoteapsyche sp.";"genus"
"gateway_node_330";"Aoteapsyche sp. ";"genus"
"gateway_node_331";"Aoteapsyche spp.";"genus"
"gateway_node_332";"Apanteles hemileucae";"species"
"gateway_node_333";"Apeltes quadracus";"species"
"gateway_node_334";"Aphanocapsa sp.";"genus"
"gateway_node_335";"Aphanothece sp.";"genus"
"gateway_node_336";"Aphelenchoides";"genus"
"gateway_node_337";"Aphelenchus";"genus"
"gateway_node_338";"Aphelocheirus aestivalis";"species"
"gateway_node_339";"Apherusa bispinosa";"species"
"gateway_node_340";"Apherusa jurinei";"species"
"gateway_node_341";"Aphia minuta";"species"
"gateway_node_342";"Aphidina";NA
"gateway_node_343";"Aphidoidea";NA
"gateway_node_344";"Aphrodite aculeata";"species"
"gateway_node_345";"Aphrodroma brevirostris";"species"
"gateway_node_346";"Aphrophila noevaezelandiae";"species"
"gateway_node_347";"Aphrophila noevaezelandiae ";"species"
"gateway_node_348";"Aphtona lutescens";"species"
"gateway_node_349";"Apicomplexa";"genus"
"gateway_node_350";"Apidae";"family"
"gateway_node_351";"Apionidae sp.";"family"
"gateway_node_352";"Apis mellifera L.";"species"
"gateway_node_353";"Aplidium lubricum";"species"
"gateway_node_354";"Aplidium vastum";"species"
"gateway_node_355";"Aplysia dactylomela";"species"
"gateway_node_356";"Aplysia punctata";"species"
"gateway_node_357";"Apocorophium lacustre";"species"
"gateway_node_358";"Apocrita";"order"
"gateway_node_359";"Apodemus sylvaticus";"species"
"gateway_node_360";"Aporcelaimellus obtusicaudatus";"species"
"gateway_node_361";"Aporectodea longa";"species"
"gateway_node_362";"Aporectodea longa (juv)";"species"
"gateway_node_363";"Aporocidaris milleri";"species"
"gateway_node_364";"Aporrectodea caliginosa";"species"
"gateway_node_365";"Aporrectodea caliginosa (juv) {xl}";"species"
"gateway_node_366";"Aporrectodea caliginosa (juv) {xxl}";"species"
"gateway_node_367";"Aporrectodea caliginosa (juv) {xxxl}";"species"
"gateway_node_368";"Aporrectodea rosea";"species"
"gateway_node_369";"Aporrectodea rosea (juv)";"species"
"gateway_node_370";"Aporrectodea sp. (juv) {xl}";"genus"
"gateway_node_371";"Aporrectodea sp. (juv) {xxl}";"genus"
"gateway_node_372";"Apostenus fuscus";"species"
"gateway_node_373";"Aprostocetus sp";"genus"
"gateway_node_374";"Apsectrotanypus trifascipennis";"species"
"gateway_node_375";"Aptenodytes forsteri";"species"
"gateway_node_376";"Araeoncus humilis";"species"
"gateway_node_377";"Araneae";NA
"gateway_node_378";"Araneidae";"family"
"gateway_node_379";"Araneidae sp. (juv)";"family"
"gateway_node_380";"Araneus diadematus";"species"
"gateway_node_381";"Araneus sturmi";"species"
"gateway_node_382";"Araniella cucurbitina";"species"
"gateway_node_383";"Aratus pisonii";"species"
"gateway_node_384";"Archicauliodes diversus";"species"
"gateway_node_385";"Archicauliodes diversus ";"species"
"gateway_node_386";"Archicaulioides diversus";"species"
"gateway_node_387";"Archichauliodes diversus";"species"
"gateway_node_388";"ArchichaulioidesÊdiversus";"species"
"gateway_node_389";"Archidoris pseudoargus";"species"
"gateway_node_390";"Archipsocus panama";"species"
"gateway_node_391";"Architectonicidae";"family"
"gateway_node_392";"Archosargus rhomboidalis";"species"
"gateway_node_393";"Arctica islandica";"species"
"gateway_node_394";"Arctinula groenlandica";"species"
"gateway_node_395";"Arctocephalus gazella";"species"
"gateway_node_396";"Arctocorisa germari";"species"
"gateway_node_397";"Arctosa leopardus";"species"
"gateway_node_398";"Arctosa sp";"genus"
"gateway_node_399";"Arctoseius";"genus"
"gateway_node_400";"Arctoseius magnanalis";"species"
"gateway_node_401";"Arcturidae";"family"
"gateway_node_402";"Ardea cinera";"species"
"gateway_node_403";"Ardea cinerea";"species"
"gateway_node_404";"Ardea herodius";"species"
"gateway_node_405";"Arenaeus cribrarius";"species"
"gateway_node_406";"Arenaria interpres";"species"
"gateway_node_407";"Arenicola marina";"species"
"gateway_node_408";"Argas radiatus";"species"
"gateway_node_409";"Argiope argentata";"species"
"gateway_node_410";"Argiope bruennichi";"species"
"gateway_node_411";"Argulus ";"genus"
"gateway_node_412";"Argyra vestita";"species"
"gateway_node_413";"Argyrodes nephilae";"species"
"gateway_node_414";"Argyroneta aquatica";"species"
"gateway_node_415";"Ariadna arthuri";"species"
"gateway_node_416";"Arianta arbustorum";"species"
"gateway_node_417";"Aricia spp.";"genus"
"gateway_node_418";"Arion ater";"species"
"gateway_node_419";"Arion distinctus";"species"
"gateway_node_420";"Arion fuscus";"species"
"gateway_node_421";"Arion hortensis";"species"
"gateway_node_422";"Arion intermedicus";"species"
"gateway_node_423";"Arion silvaticus";"species"
"gateway_node_424";"Arion subfuscus";"species"
"gateway_node_425";"Arionidae sp.";"family"
"gateway_node_426";"Armadillidium opacum";"species"
"gateway_node_427";"Armadillidium pictum";"species"
"gateway_node_428";"Armadillidium sp.";"genus"
"gateway_node_429";"Armadillidium vulgare";"species"
"gateway_node_430";"Armadillogorgia cyathella";"species"
"gateway_node_431";"Arnoglossus laterna";"species"
"gateway_node_432";"Arrhis phyllonyx";"species"
"gateway_node_433";"Arrhopalites pygmaeus";"species"
"gateway_node_434";"Arrhophalites sp.";"genus"
"gateway_node_435";"Artedidraco loennbergi";"species"
"gateway_node_436";"Artedidraco orianae";"species"
"gateway_node_437";"Artedidraco skottsbergi";"species"
"gateway_node_438";"Artediellus europeus";"species"
"gateway_node_439";"Arthrodesmus incus";"species"
"gateway_node_440";"Arthrodesmus octocornis";"species"
"gateway_node_441";"Arthrodesmus sp.";"genus"
"gateway_node_442";"Arthrodesmus subulatus";"species"
"gateway_node_443";"arthropods";NA
"gateway_node_444";"Arunta interclusa";"species"
"gateway_node_445";"Asca";"genus"
"gateway_node_446";"Asca bicornis";"species"
"gateway_node_447";"Ascarophis";NA
"gateway_node_448";"Ascia monuste";"species"
"gateway_node_449";"Ascidia challengeri";"species"
"gateway_node_450";"Ascomorpha ecaudis";"species"
"gateway_node_451";"Ascomorpha eucadis";"species"
"gateway_node_452";"Ascophyllum";"genus"
"gateway_node_453";"Ascophyllum nodosum";"species"
"gateway_node_454";"Asellus aquaticus";"species"
"gateway_node_455";"Aslia lefevrei";"species"
"gateway_node_456";"Asparagopsis armata";"species"
"gateway_node_457";"Asplanchna sp.";"genus"
"gateway_node_458";"Assiminea californica";"species"
"gateway_node_459";"Astarte borealis";"species"
"gateway_node_460";"Astarte montagui";"species"
"gateway_node_461";"Asterias forbesi";"species"
"gateway_node_462";"Asterias rubens";"species"
"gateway_node_463";"Asterina gibbosa";"species"
"gateway_node_464";"Asterina phylactica";"species"
"gateway_node_465";"Asterionella formosa";"species"
"gateway_node_466";"Asterionella sp.";"genus"
"gateway_node_467";"Asteroids";NA
"gateway_node_468";"Asteronema breviarticulatum";"species"
"gateway_node_469";"Asthenargus paganus";"species"
"gateway_node_470";"Astrochlamys bruneus";"species"
"gateway_node_471";"Astroscopus guttatus";"species"
"gateway_node_472";"Astrotoma agassizii";"species"
"gateway_node_473";"Astyris lunata";"species"
"gateway_node_474";"Atalophlebioides cromwelli";"species"
"gateway_node_475";"Ataxia";"genus"
"gateway_node_476";"Athericidae";"family"
"gateway_node_477";"Atherina boyeri";"species"
"gateway_node_478";"Atherina presbyter";"species"
"gateway_node_479";"Atherinomorus stipes";"species"
"gateway_node_480";"Atherinops affinis";"species"
"gateway_node_481";"Atheta fungi";"species"
"gateway_node_482";"Atheta myrmecobia";"species"
"gateway_node_483";"Atheta sp.";"genus"
"gateway_node_484";"Atheta sp. (juv)";"genus"
"gateway_node_485";"Athous haemorrhoidalis (juv)";"species"
"gateway_node_486";"Athous sp. (juv)";"genus"
"gateway_node_487";"Athous subfuscus";"species"
"gateway_node_488";"Athous subfuscus (juv) {l}";"species"
"gateway_node_489";"Athous subfuscus (juv) {m}";"species"
"gateway_node_490";"Athous vittatus (juv)";"species"
"gateway_node_491";"Athous zebei (juv) {l}";"species"
"gateway_node_492";"Athous zebei (juv) {m}";"species"
"gateway_node_493";"Athous zebei (juv) {s}";"species"
"gateway_node_494";"Athripsodes";NA
"gateway_node_495";"Atolla wyvillei";"species"
"gateway_node_496";"Atropacarus striculus";"species"
"gateway_node_497";"Aucalosira sp.";"genus"
"gateway_node_498";"Audouinella";"genus"
"gateway_node_499";"Audouinella sp.";"genus"
"gateway_node_500";"Aulacoseira distans var nivalis";"species"
"gateway_node_501";"Aulactinia stella";"species"
"gateway_node_502";"Aulactinia verrucosa";"species"
"gateway_node_503";"Aulostomus maculatus";"species"
"gateway_node_504";"Aurantilaria aurantiaca";"species"
"gateway_node_505";"Aurelia aurita";"species"
"gateway_node_506";"Austraclima jollyae";"species"
"gateway_node_507";"Austrobilharzia sp.";"genus"
"gateway_node_508";"Austrocidaris canaliculata";"species"
"gateway_node_509";"Austroclima jollyae";"species"
"gateway_node_510";"Austrodoris kerguelenensis";"species"
"gateway_node_511";"Austroflustra vulgaris";"species"
"gateway_node_512";"austrolittorina araucana";"species"
"gateway_node_513";"austromegabalanus psittacus";"species"
"gateway_node_514";"Austrominius modestus";"species"
"gateway_node_515";"Austroperla cyrene";"species"
"gateway_node_516";"Austrosignum grande";"species"
"gateway_node_517";"Austrosimulium australense";"species"
"gateway_node_518";"Austrosimulium australense ";"species"
"gateway_node_519";"Autolytus sp.";"genus"
"gateway_node_520";"Automeris io";"species"
"gateway_node_521";"Axelsonia littoralis";"species"
"gateway_node_522";"Axinopsida orbiculata";"species"
"gateway_node_523";"Axociella nidificata";"species"
"gateway_node_524";"Aysha velox";"species"
"gateway_node_525";"Azeca goodalli";"species"
"gateway_node_526";"Azpeitia tabularis";"species"
"gateway_node_527";"Bachelotia sp";"genus"
"gateway_node_528";"bacteria";NA
"gateway_node_529";"Bacteria";NA
"gateway_node_530";"bacterivorous nematodes";NA
"gateway_node_531";"Baetis";"genus"
"gateway_node_532";"Baetis buceratus";"species"
"gateway_node_533";"Baetis muticus";"species"
"gateway_node_534";"Baetis niger";"species"
"gateway_node_535";"Baetis rhodani";"species"
"gateway_node_536";"Baetis scambus";"species"
"gateway_node_537";"Baetis vernus";"species"
"gateway_node_538";"Bairdiella chrysoura";"species"
"gateway_node_539";"Balaenoptera acutorostrata";"species"
"gateway_node_540";"Balaenoptera musculus";"species"
"gateway_node_541";"Balaenoptera physalus";"species"
"gateway_node_542";"Balanion sp.";"genus"
"gateway_node_543";"Balanus balanus";"species"
"gateway_node_544";"Balanus crenatus";"species"
"gateway_node_545";"Balanus eburneus";"species"
"gateway_node_546";"Balanus improvisus";"species"
"gateway_node_547";"balanus laevis";"species"
"gateway_node_548";"Balanus sp.";"genus"
"gateway_node_549";"Balanus subalbius";"species"
"gateway_node_550";"Balistes carolinensis";"species"
"gateway_node_551";"Balistes vetula";"species"
"gateway_node_552";"Ballistura cf. hankoi";"species"
"gateway_node_553";"Ballus";"genus"
"gateway_node_554";"Ballus chalybeius";"species"
"gateway_node_555";"Ballus chalybeius (juv)";"species"
"gateway_node_556";"Bankia gouldi";"species"
"gateway_node_557";"Banquisia belgicae";"species"
"gateway_node_558";"Baraeoptera roria";"species"
"gateway_node_559";"Barbatia candida";"species"
"gateway_node_560";"Barbatia obliquata";"species"
"gateway_node_561";"Barbatula barbatula";"species"
"gateway_node_562";"Bargmannia";"genus"
"gateway_node_563";"Barleeia sp.";"genus"
"gateway_node_564";"Barnacles";NA
"gateway_node_565";"Barnea candida";"species"
"gateway_node_566";"Barrukia cristata";"species"
"gateway_node_567";"Baseodiscus antarcticus";"species"
"gateway_node_568";"Bastiania";"genus"
"gateway_node_569";"Batea catharinensis";"species"
"gateway_node_570";"Bathybiaster loripes";"species"
"gateway_node_571";"Bathydoris clavigera";"species"
