"network_id";"node_from";"node_to";"link_type";"original_id"
"B22_1";"D22net1_col_6";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_12";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_14";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_16";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_17";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_20";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_24";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_25";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_26";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_27";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_32";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_36";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_37";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_38";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_39";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_40";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_41";"D22net1_row_8";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_6";"D22net1_row_9";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_16";"D22net1_row_9";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_42";"D22net1_row_9";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_43";"D22net1_row_9";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_4";"D22net1_row_10";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_6";"D22net1_row_10";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_22";"D22net1_row_10";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_4";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_6";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_14";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_16";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_17";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_20";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_24";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_25";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_26";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_27";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_32";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_35";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_37";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_44";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_45";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_46";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_47";"D22net1_row_11";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_4";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_6";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_12";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_14";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_16";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_25";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_26";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_27";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_32";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_39";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_47";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_48";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_49";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_50";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_51";"D22net1_row_12";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_4";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_6";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_24";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_27";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_32";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_39";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_1";"D22net1_col_45";"D22net1_row_13";"my.type";"A_HP_Arai_mcgregor"
"B22_2";"D22net2_col_2";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_3";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_5";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_6";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_7";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_8";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_9";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_10";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_11";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_1";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_1";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_2";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_3";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_7";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_8";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_9";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_10";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_11";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_13";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_15";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_16";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_17";"D22net2_row_2";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_11";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_19";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_20";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_22";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_3";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_4";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_4";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_4";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_24";"D22net2_row_4";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_25";"D22net2_row_4";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_26";"D22net2_row_4";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_5";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_5";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_5";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_27";"D22net2_row_5";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_28";"D22net2_row_5";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_6";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_19";"D22net2_row_6";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_25";"D22net2_row_6";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_29";"D22net2_row_6";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_30";"D22net2_row_6";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_20";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_22";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_31";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_32";"D22net2_row_7";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_8";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_11";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_20";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_22";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_25";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_32";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_33";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_34";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_35";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_36";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_37";"D22net2_row_9";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_11";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_19";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_29";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_30";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_38";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_39";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_40";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_41";"D22net2_row_10";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_11";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_42";"D22net2_row_11";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_19";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_24";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_41";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_43";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_44";"D22net2_row_12";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_11";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_22";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_31";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_32";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_34";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_35";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_45";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_46";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_47";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_48";"D22net2_row_13";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_20";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_22";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_25";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_27";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_28";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_32";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_35";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_36";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_49";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_50";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_51";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_52";"D22net2_row_14";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_14";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_32";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_35";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_36";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_48";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_52";"D22net2_row_15";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_4";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_12";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_18";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_21";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_22";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_23";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_37";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_47";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_2";"D22net2_col_53";"D22net2_row_16";"my.type";"A_HP_Arai_parsnip"
"B22_3";"D22net3_col_1";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_2";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_4";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_5";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_7";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_8";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_9";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_10";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_11";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_12";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_13";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_14";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_15";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_16";"D22net3_row_1";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_1";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_4";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_7";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_9";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_10";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_11";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_12";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_13";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_15";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_17";"D22net3_row_2";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_1";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_2";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_3";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_4";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_9";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_10";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_11";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_12";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_13";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_18";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_19";"D22net3_row_3";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_1";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_2";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_4";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_7";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_11";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_13";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
"B22_3";"D22net3_col_20";"D22net3_row_4";"my.type";"A_HP_Bangham1955"
