"node_id";"taxonomy_name";"taxonomy_rank"
"AI22_node_122";"Andrenidae sp.1";"species"
"AI22_node_123";"Andrenidae sp.2";"species"
"AI22_node_124";"Andrenidae sp.3";"species"
"AI22_node_125";"Anemopaegma";"species"
"AI22_node_126";"Anemopaegma scabriusculum";"species"
"AI22_node_127";"Anemopaegma sp.1";"species"
"AI22_node_128";"Angelonia integerrima";"species"
"AI22_node_129";"Anidarnes";"species"
"AI22_node_130";"Anidarnes dissidens";"species"
"AI22_node_131";"Anidarnes longiscutellum";"species"
"AI22_node_132";"Anidarnes rugosus";"species"
"AI22_node_133";"Annona cornifolia";"species"
"AI22_node_134";"Annona crassiflora";"species"
"AI22_node_135";"Annona montana";"species"
"AI22_node_136";"Annona monticola";"species"
"AI22_node_137";"Anoplius sp.";"species"
"AI22_node_138";"Anteos menippe";"species"
"AI22_node_139";"Anthaxia spp.";"species"
"AI22_node_140";"Anthidiini sp.1";"species"
"AI22_node_141";"Anthidiini sp.2";"species"
"AI22_node_142";"Anthidiini sp.3";"species"
"AI22_node_143";"Anthidiini sp.4";"species"
"AI22_node_144";"Anthidiini sp.5";"species"
"AI22_node_145";"Anthidiini sp.6";"species"
"AI22_node_146";"Anthidium manicatum";"species"
"AI22_node_147";"Anthidium sertanicola";"species"
"AI22_node_148";"Anthomyiidae sp.1";"species"
"AI22_node_149";"Anthonomus rhinozotis";"species"
"AI22_node_150";"Anthonomus sp.";"species"
"AI22_node_151";"Anthonomus sp.1";"species"
"AI22_node_152";"Anthonomus sp.2";"species"
"AI22_node_153";"Anthonomus sulcatus";"species"
"AI22_node_154";"Anthoptus epictetus";"species"
"AI22_node_155";"Anthrenoides sp.1";"species"
"AI22_node_156";"Anthrenoides sp.2";"species"
"AI22_node_157";"Anthrenoides sp.3";"species"
"AI22_node_158";"Anthribidae sp.1";"species"
"AI22_node_159";"Anthurium andraeanum";"species"
"AI22_node_160";"Anthuriumaffine";"species"
"AI22_node_161";"Antichloris eriphia";"species"
"AI22_node_162";"Antigonon leptopus";"species"
"AI22_node_163";"Apeiba tibourbou";"species"
"AI22_node_164";"Aphididae sp.";"species"
"AI22_node_165";"Aphis craccivora";"species"
"AI22_node_166";"Aphis gossypii";"species"
"AI22_node_167";"Aphis spiraecola";"species"
"AI22_node_168";"Apidae";"species"
"AI22_node_169";"Apion sp.";"species"
"AI22_node_170";"Apis";"species"
"AI22_node_171";"Apis mellifera";"species"
"AI22_node_172";"Apis mellifera scutellata";"species"
"AI22_node_173";"Apocynaceae";"species"
"AI22_node_174";"Apodemia castanea";"species"
"AI22_node_175";"Apoica pallens";"species"
"AI22_node_176";"Apoica sp.";"species"
"AI22_node_177";"Apolysis";"species"
"AI22_node_178";"Arachis repens";"species"
"AI22_node_179";"Arachis sp.";"species"
"AI22_node_180";"Arawacus tadita";"species"
"AI22_node_181";"Arawacus tarania";"species"
"AI22_node_182";"Arctiidae";"species"
"AI22_node_183";"Arecaceae";"species"
"AI22_node_184";"Arhysoceble sp.1";"species"
"AI22_node_185";"Arhysoceble sp.2";"species"
"AI22_node_186";"Arhysoceble sp.3";"species"
"AI22_node_187";"Aricoris gauchoana";"species"
"AI22_node_188";"Aricoris monotona";"species"
"AI22_node_189";"Aricoris notialis";"species"
"AI22_node_190";"Aricoris sp.";"species"
"AI22_node_191";"Ariphanarthra paupalis";"species"
"AI22_node_192";"Aristolochia chamissonis";"species"
"AI22_node_193";"Aristolochia cymbifera";"species"
"AI22_node_194";"Aristolochia cynanchifolia";"species"
"AI22_node_195";"Aristolochia gibertii";"species"
"AI22_node_196";"Aristolochia gigantea";"species"
"AI22_node_197";"Aristolochia insolita";"species"
"AI22_node_198";"Aristolochia longispathulata";"species"
"AI22_node_199";"Aristolochia subglobosa";"species"
"AI22_node_200";"Aristolochia triangularis";"species"
"AI22_node_201";"Aristolochia zebrina";"species"
"AI22_node_202";"Aristotelia chilensis";"species"
"AI22_node_203";"Arrigutia brevissima";"species"
"AI22_node_204";"Arundina graminifolia";"species"
"AI22_node_205";"Ascalapha odorata";"species"
"AI22_node_206";"Ascia monuste orseis";"species"
"AI22_node_207";"Asclepias curassavica";"species"
"AI22_node_208";"Asilidae sp.1";"species"
"AI22_node_209";"Asilidae sp.2";"species"
"AI22_node_210";"Asparagaceae";"species"
"AI22_node_211";"Asperauleutes sp.";"species"
"AI22_node_212";"Asphaera sp.";"species"
"AI22_node_213";"Asphaera sp.1";"species"
"AI22_node_214";"Asphaera sp.2";"species"
"AI22_node_215";"Aspidogyne longicornu";"species"
"AI22_node_216";"Aspidosperma olivaceum";"species"
"AI22_node_217";"Aspidosperma pyrifolium";"species"
"AI22_node_218";"Aspilia foliosa";"species"
"AI22_node_219";"Aspilia jolyana";"species"
"AI22_node_220";"Aspilia latissima";"species"
"AI22_node_221";"Aspilia montevidensis";"species"
"AI22_node_222";"Asteraceae";"species"
"AI22_node_223";"Asteraceae sp.1";"species"
"AI22_node_224";"Asteraceae sp.2";"species"
"AI22_node_225";"Astraptes chiriquensis oenander";"species"
"AI22_node_226";"Atelopteryx compsoceroides";"species"
"AI22_node_227";"Atherigona orientalis";"species"
"AI22_node_228";"Augochlora";"species"
"AI22_node_229";"Augochlora (Augochlora) amphitrite";"species"
"AI22_node_230";"Augochlora (Augochlora) sp.1";"species"
"AI22_node_231";"Augochlora (Oxystoglossella) iphigenia";"species"
"AI22_node_232";"Augochlora aff. tantilla";"species"
"AI22_node_233";"Augochlora amphitrite";"species"
"AI22_node_234";"Augochlora cephalica";"species"
"AI22_node_235";"Augochlora cf. amphitrite";"species"
"AI22_node_236";"Augochlora cf. Foxiana";"species"
"AI22_node_237";"Augochlora cydippe";"species"
"AI22_node_238";"Augochlora esox";"species"
"AI22_node_239";"Augochlora foxiana";"species"
"AI22_node_240";"Augochlora morrae";"species"
"AI22_node_241";"Augochlora mulleri";"species"
"AI22_node_242";"Augochlora semiramis";"species"
"AI22_node_243";"Augochlora sp.";"species"
"AI22_node_244";"Augochlora sp.1";"species"
"AI22_node_245";"Augochlora sp.10";"species"
"AI22_node_246";"Augochlora sp.11";"species"
"AI22_node_247";"Augochlora sp.12";"species"
"AI22_node_248";"Augochlora sp.13";"species"
"AI22_node_249";"Augochlora sp.14";"species"
"AI22_node_250";"Augochlora sp.15";"species"
"AI22_node_251";"Augochlora sp.16";"species"
"AI22_node_252";"Augochlora sp.2";"species"
"AI22_node_253";"Augochlora sp.3";"species"
"AI22_node_254";"Augochlora sp.4";"species"
"AI22_node_255";"Augochlora sp.5";"species"
"AI22_node_256";"Augochlora sp.6";"species"
"AI22_node_257";"Augochlora sp.7";"species"
"AI22_node_258";"Augochlora sp.8";"species"
"AI22_node_259";"Augochlora sp.9";"species"
"AI22_node_260";"Augochlora sp1";"species"
"AI22_node_261";"Augochlora spp.";"species"
"AI22_node_262";"Augochlora thalia";"species"
"AI22_node_263";"Augochlora thusnelda";"species"
"AI22_node_264";"Augochlorella acarinata";"species"
"AI22_node_265";"Augochlorella cf. eusticta";"species"
"AI22_node_266";"Augochlorella ephyra";"species"
"AI22_node_267";"Augochlorella sp.";"species"
"AI22_node_268";"Augochlorella sp.1";"species"
"AI22_node_269";"Augochlorella sp.2";"species"
"AI22_node_270";"Augochlorella sp.3";"species"
"AI22_node_271";"Augochlorella sp.4";"species"
"AI22_node_272";"Augochlorella sp.5";"species"
"AI22_node_273";"Augochlorella sp.6";"species"
"AI22_node_274";"Augochlorella sp.7";"species"
"AI22_node_275";"Augochlorella sp.8";"species"
"AI22_node_276";"Augochlorella spp.";"species"
"AI22_node_277";"Augochlorella tredecim";"species"
"AI22_node_278";"Augochlorella urania";"species"
"AI22_node_279";"Augochlorini";"species"
"AI22_node_280";"Augochlorini sp.1";"species"
"AI22_node_281";"Augochlorini sp.2";"species"
"AI22_node_282";"Augochlorini sp.3";"species"
"AI22_node_283";"Augochlorini sp.4";"species"
"AI22_node_284";"Augochlorini sp.5";"species"
"AI22_node_285";"Augochlorini sp.7";"species"
"AI22_node_286";"Augochlorini sp.8";"species"
"AI22_node_287";"Augochlorodes sp.1";"species"
"AI22_node_288";"Augochlorodes sp.2";"species"
"AI22_node_289";"Augochloropsis";"species"
"AI22_node_290";"Augochloropsis aff. caerulans";"species"
"AI22_node_291";"Augochloropsis aff. cognata";"species"
"AI22_node_292";"Augochloropsis aff. Cupreola";"species"
"AI22_node_293";"Augochloropsis anisitsi";"species"
"AI22_node_294";"Augochloropsis brachycephala";"species"
"AI22_node_295";"Augochloropsis caerulans";"species"
"AI22_node_296";"Augochloropsis callichroa";"species"
"AI22_node_297";"Augochloropsis cf. callichroa";"species"
"AI22_node_298";"Augochloropsis cf. cockerelli";"species"
"AI22_node_299";"Augochloropsis cf. cognata";"species"
"AI22_node_300";"Augochloropsis cf. patens";"species"
"AI22_node_301";"Augochloropsis cleopatra";"species"
"AI22_node_302";"Augochloropsis cupreola";"species"
"AI22_node_303";"Augochloropsis discors";"species"
"AI22_node_304";"Augochloropsis euterpe";"species"
"AI22_node_305";"Augochloropsis multiplex";"species"
"AI22_node_306";"Augochloropsis rotalis";"species"
"AI22_node_307";"Augochloropsis sp.";"species"
"AI22_node_308";"Augochloropsis sp.1";"species"
"AI22_node_309";"Augochloropsis sp.10";"species"
"AI22_node_310";"Augochloropsis sp.11";"species"
"AI22_node_311";"Augochloropsis sp.12";"species"
"AI22_node_312";"Augochloropsis sp.13";"species"
"AI22_node_313";"Augochloropsis sp.14";"species"
"AI22_node_314";"Augochloropsis sp.15";"species"
"AI22_node_315";"Augochloropsis sp.16";"species"
"AI22_node_316";"Augochloropsis sp.17";"species"
"AI22_node_317";"Augochloropsis sp.18";"species"
"AI22_node_318";"Augochloropsis sp.19";"species"
"AI22_node_319";"Augochloropsis sp.2";"species"
"AI22_node_320";"Augochloropsis sp.20";"species"
"AI22_node_321";"Augochloropsis sp.22";"species"
"AI22_node_322";"Augochloropsis sp.23";"species"
"AI22_node_323";"Augochloropsis sp.24";"species"
"AI22_node_324";"Augochloropsis sp.25";"species"
"AI22_node_325";"Augochloropsis sp.26";"species"
"AI22_node_326";"Augochloropsis sp.27";"species"
"AI22_node_327";"Augochloropsis sp.28";"species"
"AI22_node_328";"Augochloropsis sp.3";"species"
"AI22_node_329";"Augochloropsis sp.4";"species"
"AI22_node_330";"Augochloropsis sp.5";"species"
"AI22_node_331";"Augochloropsis sp.6";"species"
"AI22_node_332";"Augochloropsis sp.7";"species"
"AI22_node_333";"Augochloropsis sp.8";"species"
"AI22_node_334";"Augochloropsis sp.9";"species"
"AI22_node_335";"Augochloropsis sparsilis";"species"
"AI22_node_336";"Augochloropsis trinitatis";"species"
"AI22_node_337";"Austroeupatorium inulaefolium";"species"
"AI22_node_338";"Austroeupatorium laetevirens";"species"
"AI22_node_339";"Austrostelis iheringi";"species"
"AI22_node_340";"Autochton sp.";"species"
"AI22_node_341";"Autochton zarex";"species"
"AI22_node_342";"Baccharis anomala";"species"
"AI22_node_343";"Baccharis articulata";"species"
"AI22_node_344";"Baccharis brevifolia";"species"
"AI22_node_345";"Baccharis calvescens";"species"
"AI22_node_346";"Baccharis cognata";"species"
"AI22_node_347";"Baccharis concinna";"species"
"AI22_node_348";"Baccharis crispa";"species"
"AI22_node_349";"Baccharis dracunculifolia";"species"
"AI22_node_350";"Baccharis leucopappa";"species"
"AI22_node_351";"Baccharis megapotamica";"species"
"AI22_node_352";"Baccharis patens";"species"
"AI22_node_353";"Baccharis pentodonta";"species"
"AI22_node_354";"Baccharis punctulata";"species"
"AI22_node_355";"Baccharis retusa";"species"
"AI22_node_356";"Baccharis sagittalis";"species"
"AI22_node_357";"Baccharis singularis";"species"
"AI22_node_358";"Baccharis spicata";"species"
"AI22_node_359";"Baccharis spp.";"species"
"AI22_node_360";"Baccharis tridentata";"species"
"AI22_node_361";"Baccharis trimera";"species"
"AI22_node_362";"Baccharis trinervis";"species"
"AI22_node_363";"Baeacris cf. pseudopunctulata";"species"
"AI22_node_364";"Baeotis hisbon";"species"
"AI22_node_365";"Bahianthus viscosus";"species"
"AI22_node_366";"Banara guianensis";"species"
"AI22_node_367";"Banisteriopsis";"species"
"AI22_node_368";"Banisteriopsis angustifolia";"species"
"AI22_node_369";"Banisteriopsis malifolia";"species"
"AI22_node_370";"Banisteriopsis sp.";"species"
"AI22_node_371";"Baridinae sp.1";"species"
"AI22_node_372";"Baridinae sp.2";"species"
"AI22_node_373";"Baridinae sp.3";"species"
"AI22_node_374";"Barrosoa betonicaeformis";"species"
"AI22_node_375";"Barrosoa candolleana";"species"
"AI22_node_376";"Bathysa australis";"species"
"AI22_node_377";"Battus polydamas";"species"
"AI22_node_378";"Battus polydamas polydamas";"species"
"AI22_node_379";"Bauhinia";"species"
"AI22_node_380";"Bauhinia longifolia";"species"
"AI22_node_381";"Bauhinia sp.";"species"
"AI22_node_382";"Bauhinia sp.1";"species"
"AI22_node_383";"Bauhinia variegata";"species"
"AI22_node_384";"Begonia fischeri";"species"
"AI22_node_385";"Begonia sp.";"species"
"AI22_node_386";"Belemnia sp.1";"species"
"AI22_node_387";"Bellis sp.";"species"
"AI22_node_388";"Bembix sp.47";"species"
"AI22_node_389";"Bembix sp.48";"species"
"AI22_node_390";"Bibionidae sp.1";"species"
"AI22_node_391";"Bibionidae sp.2";"species"
"AI22_node_392";"Bidens bipinnata";"species"
"AI22_node_393";"Bidens gardneri";"species"
"AI22_node_394";"Bidens pilosa";"species"
"AI22_node_395";"Bidens rubifolia";"species"
"AI22_node_396";"Bidens sp.";"species"
"AI22_node_397";"Bidens sp.1";"species"
"AI22_node_398";"Bifrenaria harrisoniae";"species"
"AI22_node_399";"Bignoniaceae";"species"
"AI22_node_400";"Bipinnula penicillata";"species"
"AI22_node_401";"Bixa orellana";"species"
"AI22_node_402";"Blephariceridae sp.1";"species"
"AI22_node_403";"Blephariceridae sp.2";"species"
"AI22_node_404";"Bombacopsis sp.1";"species"
"AI22_node_405";"Bombus";"species"
"AI22_node_406";"Bombus (Fervidobombus) morio";"species"
"AI22_node_407";"Bombus (Thoracobombus) pauloensis";"species"
"AI22_node_408";"Bombus atratus";"species"
"AI22_node_409";"Bombus brasiliensis";"species"
"AI22_node_410";"Bombus brevivillus";"species"
"AI22_node_411";"Bombus morio";"species"
"AI22_node_412";"Bombus pauloensis";"species"
"AI22_node_413";"Bombus sp.";"species"
"AI22_node_414";"Bombus sp.2";"species"
"AI22_node_415";"Borreria capitata";"species"
"AI22_node_416";"Borreria cymosa";"species"
"AI22_node_417";"Borreria ocymifolia";"species"
"AI22_node_418";"Borreria palustris";"species"
"AI22_node_419";"Borreria schumannii";"species"
"AI22_node_420";"Borreria sp";"species"
"AI22_node_421";"Borreria sp.";"species"
"AI22_node_422";"Borreria sp.1";"species"
"AI22_node_423";"Borreria sp.2";"species"
"AI22_node_424";"Borreria sp.3";"species"
"AI22_node_425";"Borreria verticillata";"species"
"AI22_node_426";"Bougainvillea glabra";"species"
"AI22_node_427";"Bougainvillea sp.1";"species"
"AI22_node_428";"Bougainvillea spectabilis";"species"
"AI22_node_429";"Bowdichia virgilioides";"species"
"AI22_node_430";"Brachiaria";"species"
"AI22_node_431";"Brachigastra lecheguana";"species"
"AI22_node_432";"Brachygastra augusti";"species"
"AI22_node_433";"Brachygastra fistulosa";"species"
"AI22_node_434";"Brachygastra lecheguana";"species"
"AI22_node_435";"Brachygastra moulae";"species"
"AI22_node_436";"Brachygastra sp.";"species"
"AI22_node_437";"Brachymyrmex admotus";"species"
"AI22_node_438";"Brachymyrmex cordemoyi";"species"
"AI22_node_439";"Brachymyrmex pictus";"species"
"AI22_node_440";"Brachymyrmex pr. cordemoyi";"species"
"AI22_node_441";"Brachymyrmex sp.1";"species"
"AI22_node_442";"Brachynomada sp.";"species"
"AI22_node_443";"Brachypeplus sp.1";"species"
"AI22_node_444";"Bracon sp.";"species"
"AI22_node_445";"Braconidae";"species"
"AI22_node_446";"Brasilaphthona hortensia";"species"
"AI22_node_447";"Brasilaphthona sp.1";"species"
"AI22_node_448";"Brasilaphthona sp.2";"species"
"AI22_node_449";"Brasiliorchis picta";"species"
"AI22_node_450";"Brassica juncea";"species"
"AI22_node_451";"Brassicaceae";"species"
"AI22_node_452";"Brassicaceae sp.";"species"
"AI22_node_453";"Brevioleria aelia plisthenes";"species"
"AI22_node_454";"Bromelia antiacantha";"species"
"AI22_node_455";"Bromeliaceae sp.1";"species"
"AI22_node_456";"Brosimum";"species"
"AI22_node_457";"Bruchinae sp.";"species"
"AI22_node_458";"Bruchinae sp.1";"species"
"AI22_node_459";"Brugmansia suaveolens";"species"
"AI22_node_460";"Buchnera longifolia";"species"
"AI22_node_461";"Bunchosia pallescens";"species"
"AI22_node_462";"Buprestidae sp.1";"species"
"AI22_node_463";"Butia capitata";"species"
"AI22_node_464";"Byrsonima correifolia";"species"
"AI22_node_465";"Byrsonima dealbata";"species"
"AI22_node_466";"Byrsonima gardneriana";"species"
"AI22_node_467";"Byrsonima sericea";"species"
"AI22_node_468";"Byrsonima sp.1";"species"
"AI22_node_469";"Caamembeca oxyphylla";"species"
"AI22_node_470";"Cabralea canjerana";"species"
"AI22_node_471";"Cabralea canjerana subsp. canjerana";"species"
"AI22_node_472";"Cacoscelis melanoptera";"species"
"AI22_node_473";"Cadehuala albopilosa";"species"
"AI22_node_474";"Caenohalictus sp.1";"species"
"AI22_node_475";"Caenohalictussp.";"species"
"AI22_node_476";"Caesalpinia ferrea";"species"
"AI22_node_477";"Caesalpinia pulcherrima";"species"
"AI22_node_478";"Cajanus cajan";"species"
"AI22_node_479";"Caladium bicolor";"species"
"AI22_node_480";"Calathea cylindrica";"species"
"AI22_node_481";"Calathea monophylla";"species"
"AI22_node_482";"Caldcluvia paniculata";"species"
"AI22_node_483";"Calea candolleana";"species"
"AI22_node_484";"Calea harleyi";"species"
"AI22_node_485";"Calea morii";"species"
"AI22_node_486";"Calea sp.";"species"
"AI22_node_487";"Calea uniflora";"species"
"AI22_node_488";"Calephelis braziliensis";"species"
"AI22_node_489";"Calliandra";"species"
"AI22_node_490";"Calliandra bahiana";"species"
"AI22_node_491";"Calliandra brevipes";"species"
"AI22_node_492";"Calliandra viscidula";"species"
"AI22_node_493";"Callichlamys sp.1";"species"
"AI22_node_494";"Callimormus corades";"species"
"AI22_node_495";"Callimormus sp.1";"species"
"AI22_node_496";"Callimormus sp.2";"species"
"AI22_node_497";"Callimormus sp.4";"species"
"AI22_node_498";"Callionima nomius";"species"
"AI22_node_499";"Callionima parce";"species"
"AI22_node_500";"Calliphoridae";"species"
"AI22_node_501";"Calliphoridae sp.1";"species"
"AI22_node_502";"Callithomia lenea methonella";"species"
"AI22_node_503";"Callonychium brasiliense";"species"
"AI22_node_504";"Cambessedesia membranacea";"species"
"AI22_node_505";"Cambessedesia wurdackii";"species"
"AI22_node_506";"Camellia sinensis";"species"
"AI22_node_507";"Campomanesia aurea";"species"
"AI22_node_508";"Campomanesia dichotoma";"species"
"AI22_node_509";"Campomanesia phaea";"species"
"AI22_node_510";"Camponotus (Myrmaphaenus) sp.1";"species"
"AI22_node_511";"Camponotus balzani";"species"
"AI22_node_512";"Camponotus blandus";"species"
"AI22_node_513";"Camponotus crassus";"species"
"AI22_node_514";"Camponotus emeryodicatus";"species"
"AI22_node_515";"Camponotus fastigatus";"species"
"AI22_node_516";"Camponotus lespesi";"species"
"AI22_node_517";"Camponotus melanoticus";"species"
"AI22_node_518";"Camponotus novogranadensis";"species"
"AI22_node_519";"Camponotus rectangularis";"species"
"AI22_node_520";"Camponotus rufipes";"species"
"AI22_node_521";"Camponotus scissus";"species"
"AI22_node_522";"Camponotus senex";"species"
"AI22_node_523";"Camponotus sexguttatus";"species"
"AI22_node_524";"Camponotus sp.";"species"
"AI22_node_525";"Camponotus sp.1";"species"
"AI22_node_526";"Camponotus sp.19";"species"
"AI22_node_527";"Camponotus sp.2";"species"
"AI22_node_528";"Camponotus sp.20";"species"
"AI22_node_529";"Camponotus sp.5";"species"
"AI22_node_530";"Camponotus trapeziceps";"species"
"AI22_node_531";"Camponotus westermanni";"species"
"AI22_node_532";"Campsomeris bistrimaculata";"species"
"AI22_node_533";"Camptodes sp.1";"species"
"AI22_node_534";"Camptosema coriaceum";"species"
"AI22_node_535";"Campuloclinium macrocephalum";"species"
"AI22_node_536";"Campylocentrum aromaticum";"species"
"AI22_node_537";"Campylospermum bukobense";"species"
"AI22_node_538";"Cantharidae sp.1";"species"
"AI22_node_539";"Cantharidae sp.2";"species"
"AI22_node_540";"Cantharidae sp.3";"species"
"AI22_node_541";"Cantinoa mutabilis";"species"
"AI22_node_542";"Caocytius antaeus";"species"
"AI22_node_543";"Capanemia therezae";"species"
"AI22_node_544";"Capronnieria galesus";"species"
"AI22_node_545";"Cardiocondyla emeryi";"species"
"AI22_node_546";"Cardiocondyla obscurior";"species"
"AI22_node_547";"Cardiospermum corindum";"species"
"AI22_node_548";"Cardiospermum integerrimum";"species"
"AI22_node_549";"Carica";"species"
"AI22_node_550";"Carica papaya";"species"
"AI22_node_551";"Caryophyllaceae";"species"
"AI22_node_552";"Cascabela thevetia";"species"
"AI22_node_553";"Casearia sylvestris";"species"
"AI22_node_554";"Cassia ferruginea";"species"
"AI22_node_555";"Cassia fistula";"species"
"AI22_node_556";"Cassia grandis";"species"
"AI22_node_557";"Cassidini sp.1";"species"
"AI22_node_558";"Catasetum hookeri";"species"
"AI22_node_559";"Catasetum socco";"species"
"AI22_node_560";"Catasetum sp.";"species"
"AI22_node_561";"Catasticta bithys";"species"
"AI22_node_562";"Catharanthus roseus";"species"
"AI22_node_563";"Cattleya elongata";"species"
"AI22_node_564";"Cattleya intermedia";"species"
"AI22_node_565";"Cattleya pfisteri";"species"
"AI22_node_566";"Cattleya purpurata";"species"
"AI22_node_567";"Cattleya sincorana";"species"
