"network_id";"node_from";"node_to";"link_type";"original_id"
"D21_7";"D21_node_86";"D21_node_377";"pollination";"15_Puerto_Rico"
"D21_7";"D21_node_309";"D21_node_377";"pollination";"15_Puerto_Rico"
"D21_7";"D21_node_86";"D21_node_1314";"pollination";"15_Puerto_Rico"
"D21_8";"D21_node_961";"D21_node_685";"pollination";"16_Dominica"
"D21_8";"D21_node_501";"D21_node_616";"pollination";"16_Dominica"
"D21_8";"D21_node_961";"D21_node_1291";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_873";"pollination";"16_Dominica"
"D21_8";"D21_node_961";"D21_node_873";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_1156";"pollination";"16_Dominica"
"D21_8";"D21_node_961";"D21_node_1156";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_792";"pollination";"16_Dominica"
"D21_8";"D21_node_501";"D21_node_792";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_1228";"pollination";"16_Dominica"
"D21_8";"D21_node_961";"D21_node_1228";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_833";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_1131";"pollination";"16_Dominica"
"D21_8";"D21_node_961";"D21_node_1131";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_1381";"pollination";"16_Dominica"
"D21_8";"D21_node_961";"D21_node_1381";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_333";"pollination";"16_Dominica"
"D21_8";"D21_node_501";"D21_node_333";"pollination";"16_Dominica"
"D21_8";"D21_node_410";"D21_node_356";"pollination";"16_Dominica"
"D21_9";"D21_node_961";"D21_node_380";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_1375";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_888";"pollination";"17_Dominica"
"D21_9";"D21_node_500";"D21_node_888";"pollination";"17_Dominica"
"D21_9";"D21_node_500";"D21_node_1314";"pollination";"17_Dominica"
"D21_9";"D21_node_500";"D21_node_1325";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_478";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_1326";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_328";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_1285";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_794";"pollination";"17_Dominica"
"D21_9";"D21_node_500";"D21_node_794";"pollination";"17_Dominica"
"D21_9";"D21_node_961";"D21_node_773";"pollination";"17_Dominica"
"D21_9";"D21_node_500";"D21_node_773";"pollination";"17_Dominica"
"D21_10";"D21_node_961";"D21_node_1118";"pollination";"18_Grenada"
"D21_10";"D21_node_961";"D21_node_1291";"pollination";"18_Grenada"
"D21_10";"D21_node_500";"D21_node_1291";"pollination";"18_Grenada"
"D21_10";"D21_node_961";"D21_node_789";"pollination";"18_Grenada"
"D21_10";"D21_node_961";"D21_node_1231";"pollination";"18_Grenada"
"D21_10";"D21_node_500";"D21_node_1231";"pollination";"18_Grenada"
"D21_10";"D21_node_961";"D21_node_302";"pollination";"18_Grenada"
"D21_10";"D21_node_500";"D21_node_302";"pollination";"18_Grenada"
"D21_10";"D21_node_961";"D21_node_565";"pollination";"18_Grenada"
"D21_10";"D21_node_961";"D21_node_1228";"pollination";"18_Grenada"
"D21_11";"D21_node_557";"D21_node_273";"pollination";"19_Grenada"
"D21_11";"D21_node_961";"D21_node_565";"pollination";"19_Grenada"
"D21_11";"D21_node_961";"D21_node_973";"pollination";"19_Grenada"
"D21_11";"D21_node_557";"D21_node_973";"pollination";"19_Grenada"
"D21_11";"D21_node_961";"D21_node_743";"pollination";"19_Grenada"
"D21_11";"D21_node_557";"D21_node_743";"pollination";"19_Grenada"
"D21_11";"D21_node_961";"D21_node_1310";"pollination";"19_Grenada"
"D21_11";"D21_node_500";"D21_node_1310";"pollination";"19_Grenada"
"D21_11";"D21_node_961";"D21_node_389";"pollination";"19_Grenada"
"D21_11";"D21_node_500";"D21_node_389";"pollination";"19_Grenada"
"D21_11";"D21_node_557";"D21_node_389";"pollination";"19_Grenada"
"D21_11";"D21_node_961";"D21_node_616";"pollination";"19_Grenada"
"D21_11";"D21_node_500";"D21_node_616";"pollination";"19_Grenada"
"D21_11";"D21_node_557";"D21_node_616";"pollination";"19_Grenada"
"D21_12";"D21_node_1236";"D21_node_101";"pollination";"2_USA"
"D21_12";"D21_node_1236";"D21_node_255";"pollination";"2_USA"
"D21_12";"D21_node_1233";"D21_node_255";"pollination";"2_USA"
"D21_12";"D21_node_1236";"D21_node_252";"pollination";"2_USA"
"D21_12";"D21_node_1236";"D21_node_1031";"pollination";"2_USA"
"D21_12";"D21_node_1233";"D21_node_1031";"pollination";"2_USA"
"D21_13";"D21_node_64";"D21_node_13";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_13";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_13";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_13";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_13";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_21";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_21";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_23";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_23";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_28";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_28";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_28";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_41";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_41";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_53";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_53";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_53";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_53";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_53";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_508";"D21_node_53";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_151";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_151";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_191";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_191";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_191";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_217";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_273";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_273";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_273";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_303";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_303";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_303";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_329";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_329";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_329";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_330";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_330";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_379";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_379";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_379";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_381";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_381";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_381";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_390";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_392";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_392";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_392";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_392";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_392";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_407";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_407";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_437";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_437";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_508";"D21_node_437";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_437";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_481";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_481";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_485";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_485";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_485";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_488";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_488";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_488";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_488";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_508";"D21_node_488";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_565";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_565";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_565";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_571";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_571";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_571";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_571";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_571";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_585";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_585";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_585";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_595";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_595";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_616";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_616";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_616";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_616";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_616";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_616";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_622";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_622";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_622";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_622";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_634";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_643";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_695";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_695";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_695";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_508";"D21_node_695";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_702";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_702";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_702";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_706";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_706";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_706";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_706";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_706";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_720";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_723";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_745";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_745";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_745";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_745";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_745";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_769";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_508";"D21_node_827";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_827";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_827";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_827";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_844";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_844";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_939";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_939";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_939";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_939";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_508";"D21_node_939";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_939";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_964";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_964";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_87";"D21_node_964";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_964";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_964";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_964";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_973";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_973";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_973";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_973";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_973";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_973";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_2";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_2";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_316";"D21_node_2";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_1123";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_1123";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_1124";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_557";"D21_node_1124";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_1124";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_1124";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_64";"D21_node_1129";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_1129";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_305";"D21_node_1129";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_1129";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1040";"D21_node_1158";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_1043";"D21_node_1158";"pollination";"20_Trinidad_&_Tobago"
"D21_13";"D21_node_74";"D21_node_1184";"pollination";"20_Trinidad_&_Tobago"
