"node_id";"taxonomy_name";"taxonomy_rank"
"mangal_node_0087";"Braconidae";"family"
"mangal_node_0088";"Chalcidae";NA
"mangal_node_0089";"Apis mellifera";"species"
"mangal_node_0090";NA;NA
"mangal_node_0091";"Acarina";NA
"mangal_node_0092";"Nysius groenlandicus";"species"
"mangal_node_0093";"Thysanoptera";"order"
"mangal_node_0094";"Eupeodes curtus";"species"
"mangal_node_0095";"Dolichopus";"genus"
"mangal_node_0096";"Platycheirus hyperboreus";"species"
"mangal_node_0097";"Platycheirus lundbecki";"species"
"mangal_node_0098";"Delia";"genus"
"mangal_node_0099";"Pegomya";"genus"
"mangal_node_0100";"Sphaerophoria scripta";"species"
"mangal_node_0101";"Coccinella transversoguttata";"species"
"mangal_node_0102";"Eupeodes luniger";"species"
"mangal_node_0103";"Lasiomma";"genus"
"mangal_node_0104";"Platycheirus groenlandicus";"species"
"mangal_node_0105";"Protophormia terranovae";NA
"mangal_node_0106";"Rhododendron groenlandicum";"species"
"mangal_node_0107";"Salix";"genus"
"mangal_node_0108";"Vaccinium uliginosum";"species"
"mangal_node_0109";"Pedicularis flammea";"species"
"mangal_node_0110";"Silene suecica";"species"
"mangal_node_0111";"Potentilla rubricaulis";"species"
"mangal_node_0112";"Campanula gieseckiana";NA
"mangal_node_0113";"Rhododendron lapponicum";"species"
"mangal_node_0114";"Pyrola grandiflora";"species"
"mangal_node_0115";"Phaonia alpicola";"species"
"mangal_node_0116";"Limnophyes ninae";"species"
"mangal_node_0117";"Megaselia diversa";"species"
"mangal_node_0118";"Megaselia";"genus"
"mangal_node_0119";"Megaselia digitalis";"species"
"mangal_node_0120";"Chloropinae";NA
"mangal_node_0121";"Allopiophila vulgaris";"species"
"mangal_node_0122";"Aclastus";"genus"
"mangal_node_0123";"Micropsectra radialis";"species"
"mangal_node_0124";"Noctuidae";"family"
"mangal_node_0125";"Arpedium";"genus"
"mangal_node_0126";"Mycomya fuscata";"species"
"mangal_node_0127";"Oliveridia tricornis";"species"
"mangal_node_0128";"Phaonia subfuscinervis";"species"
"mangal_node_0129";"Podabrus";"genus"
"mangal_node_0130";"Rhamphomyia aethiops";"species"
"mangal_node_0131";"Rhamphomyia reflexa";"species"
"mangal_node_0132";"Cotesia";"genus"
"mangal_node_0133";"Empis lucida";"species"
"mangal_node_0134";"Limnephilus harrimani";"species"
"mangal_node_0135";"Paradelia";"genus"
"mangal_node_0136";"Pegoplata aestiva";"species"
"mangal_node_0137";"Pteromalidae";"family"
"mangal_node_0138";"Hesperia comma";"species"
"mangal_node_0139";"Botanophila bidens";"species"
"mangal_node_0140";"Cidaria";"genus"
"mangal_node_0141";"Egle parva";"species"
"mangal_node_0142";"Egle";"genus"
"mangal_node_0143";"Camptocladius brachytomus";"species"
"mangal_node_0144";"Limnophyes natalensis";"species"
"mangal_node_0145";"Bradysia giraudii";"species"
"mangal_node_0146";"Megaselia sordida";"species"
"mangal_node_0147";"Orthocentrinae";NA
"mangal_node_0148";"Phygadeuon";"genus"
"mangal_node_0149";"Rhamphomyia morio";"species"
"mangal_node_0150";"Thricops furcatus";"species"
"mangal_node_0151";"Acamptocladius submontanus";"species"
"mangal_node_0152";"Alliopsis glacialis";"species"
"mangal_node_0153";"Allophorocera lapponica";"species"
"mangal_node_0154";"Alysiinae";NA
"mangal_node_0155";"Anarta";"genus"
"mangal_node_0156";"Anthomyiidae";"family"
"mangal_node_0157";"Boletina";"genus"
"mangal_node_0158";"Bombus alpinus";"species"
"mangal_node_0159";"Bombus hyperboreus";"species"
"mangal_node_0160";"Bradysia giraudi";NA
"mangal_node_0161";"Psila morio";"species"
"mangal_node_0162";"Coenosia atritibia";"species"
"mangal_node_0163";"Coenosia octopunctata";"species"
"mangal_node_0164";"Corynoptera";"genus"
"mangal_node_0165";"Dasineura";"genus"
"mangal_node_0166";"Delia piliventris";"species"
"mangal_node_0167";"Dolichopus plumipes";"species"
"mangal_node_0168";"Egle minuta";"species"
"mangal_node_0169";"Fannia mollissima";"species"
"mangal_node_0170";"Limnophyes schnelli";"species"
"mangal_node_0171";"Lycoriella freyi";"species"
"mangal_node_0172";"Lycoriella";"genus"
"mangal_node_0173";"Megaselia cirriventris";"species"
"mangal_node_0174";"Megaselia coei";"species"
"mangal_node_0175";"Megaselia groenlandica";"species"
"mangal_node_0176";"Megaselia pleuralis";"species"
"mangal_node_0177";"Pegomya haemorrhoum";"species"
"mangal_node_0178";"Phaonia lugubris";"species"
"mangal_node_0179";"Phyllolabis macroura";"species"
"mangal_node_0180";"Phytomyza aquilonia";"species"
"mangal_node_0181";"Platygaster";"genus"
"mangal_node_0182";"Platypalpus nigritarsis";"species"
"mangal_node_0183";"Pseudosmittia oxoniana";"species"
"mangal_node_0184";"Rhamphomyia obscuripennis";"species"
"mangal_node_0185";"Rhaphium crassipes";"species"
"mangal_node_0186";"Smittia betuletorum";"species"
"mangal_node_0187";"Smittia aterrima";"species"
"mangal_node_0188";"Spilogona alpica";"species"
"mangal_node_0189";"Spilogona megastoma";"species"
"mangal_node_0190";"Spilogona triangulifera";"species"
"mangal_node_0191";"Stenomacrus";"genus"
"mangal_node_0192";"Tetrastichinae";NA
"mangal_node_0193";"Thricops cunctans";"species"
"mangal_node_0194";"Thricops hirtulus";"species"
"mangal_node_0195";"Thricops nigritellus";"species"
"mangal_node_0196";"Thricops rostratus";"species"
"mangal_node_0197";"Zaphne barbiventris";"species"
"mangal_node_0198";"Zaphne frontata";"species"
"mangal_node_0199";"Zaphne";"genus"
"mangal_node_0200";"Dryas octopetala";"species"
"mangal_node_0201";"Potentilla crantzii";"species"
"mangal_node_0202";"Trollius europaeus";"species"
"mangal_node_0203";"Pinguicula alpina";"species"
"mangal_node_0204";"Rhodiola rosea";"species"
"mangal_node_0205";"Diapensia lapponica";"species"
"mangal_node_0206";"Saxifraga aizoides";"species"
"mangal_node_0207";"Parnassia palustris";"species"
"mangal_node_0208";"Arabis alpina";"species"
"mangal_node_0209";"Viola biflora";"species"
"mangal_node_0210";"Taraxacum officinale";"species"
"mangal_node_0211";"Salix reticulata";"species"
"mangal_node_0212";"Harrimanella hypnoides";"species"
"mangal_node_0213";"Salix lanata";"species"
"mangal_node_0214";"Antennaria alpina";"species"
"mangal_node_0215";"Salix polaris";"species"
"mangal_node_0216";"Astragalus alpinus";"species"
"mangal_node_0217";"Bartsia alpina";"species"
"mangal_node_0218";"Sorex";"genus"
"mangal_node_0219";"Rallus";"genus"
"mangal_node_0220";"Passeriformes";"order"
"mangal_node_0221";"Reithrodontomys";"genus"
"mangal_node_0222";"Rattus";"genus"
"mangal_node_0223";"Asio";"genus"
"mangal_node_0224";"Ardeidae";"family"
"mangal_node_0225";"Anas";"genus"
"mangal_node_0226";"Waterfowl";NA
"mangal_node_0227";"Microtus";"genus"
"mangal_node_0228";"Sphodromerus mus";"species"
"mangal_node_0229";"Circus";"genus"
"mangal_node_0230";"Dinobryon";"genus"
"mangal_node_0231";"Polyphemus pediculus";"species"
"mangal_node_0232";"Leptodiaptomus minutus";"species"
"mangal_node_0233";"Aglaodiaptomus leptopus";"species"
"mangal_node_0234";"Bosmina longirostris";"species"
"mangal_node_0235";"Diaphanosoma birgei";"species"
"mangal_node_0236";"Holopedium gibberum";"species"
"mangal_node_0237";"Chydorus sphaericus";"species"
"mangal_node_0238";"Acantholeberis curvirostris";"species"
"mangal_node_0239";"Keratella taurocephala";"species"
"mangal_node_0240";"Conochilus dossuarius";"species"
"mangal_node_0241";"Lepadella triptera";"species"
"mangal_node_0242";"Cryptomonas ovata";NA
"mangal_node_0243";"Cryptomonas erosa";NA
"mangal_node_0244";"Staurastrum";"genus"
"mangal_node_0245";"Oocystis";"genus"
"mangal_node_0246";"Schroederia setigera";NA
"mangal_node_0247";"Closterium";"genus"
"mangal_node_0248";"Navicula";"genus"
"mangal_node_0249";"Tabellaria fenestrata";"species"
"mangal_node_0250";"Asterionella formosa";"species"
"mangal_node_0251";"Mallomonas";"genus"
"mangal_node_0252";"Merismopedia punctata";"species"
"mangal_node_0253";"Zygnema";"genus"
"mangal_node_0254";"Merismopedia tenuissima";"species"
"mangal_node_0255";"Salvelinus fontinalis";"species"
"mangal_node_0256";"Salmo trutta";"species"
"mangal_node_0257";"Semotilus atromaculatus";"species"
"mangal_node_0258";"Notemigonus crysoleucas";"species"
"mangal_node_0259";"Lepomis gibbosus";"species"
"mangal_node_0260";"Catostomus commersonii";"species"
"mangal_node_0261";"Ameiurus nebulosus";"species"
"mangal_node_0262";"Epischura lacustris";"species"
"mangal_node_0263";"Mesocyclops edax";"species"
"mangal_node_0264";"Tropocyclops prasinus";"species"
"mangal_node_0265";"Leptodora kindtii";NA
"mangal_node_0266";"Daphnia catawba";"species"
"mangal_node_0267";"Kellicottia bostoniensis";"species"
"mangal_node_0268";"Kellicottia longispina";"species"
"mangal_node_0269";"Keratella crassa";"species"
"mangal_node_0270";"Trichocerca cylindrica";"species"
"mangal_node_0271";"Polyarthra major";"species"
"mangal_node_0272";"Conochilus unicornis";"species"
"mangal_node_0273";"Parvodinium inconspicuum";NA
"mangal_node_0274";"Gymnodinium palustre";"species"
"mangal_node_0275";"Cosmarium";"genus"
"mangal_node_0276";"Melosira";"genus"
"mangal_node_0277";"Kirchneriella lunaris";NA
"mangal_node_0278";"Sphaerocystis schroeteri";NA
"mangal_node_0279";"Elakatothrix gelatinosa";NA
"mangal_node_0280";"Staurodesmus incus";NA
"mangal_node_0281";"Tetraedron minimum";NA
"mangal_node_0282";"Tetraedron caudatum";NA
"mangal_node_0283";"Botryococcus braunii";NA
"mangal_node_0284";"Ankistrodesmus falcatus";NA
"mangal_node_0285";"Quadrigula closterioides";NA
"mangal_node_0286";"Stauridium tetras";NA
"mangal_node_0287";"Scenedesmus";"genus"
"mangal_node_0288";"Scenedesmus longus";NA
"mangal_node_0289";"Dinobryon bavaricum";NA
"mangal_node_0290";"Aphanothece";"genus"
"mangal_node_0291";"Coelosphaerium";"genus"
"mangal_node_0292";"Rhabdoderma lineare";"species"
"mangal_node_0293";"Perca flavescens";"species"
"mangal_node_0294";"Cyclops scutifer";NA
"mangal_node_0295";"Asplanchna";"genus"
"mangal_node_0296";"Daphnia ambigua";"species"
"mangal_node_0297";"Daphnia quadrangula";"species"
"mangal_node_0298";"Gastropus stylifer";"species"
"mangal_node_0299";"Polyarthra remata";"species"
"mangal_node_0300";"Euchlanis";"genus"
"mangal_node_0301";"Lecane lunaris";"species"
"mangal_node_0302";"Synedra nana";"species"
"mangal_node_0303";"Dinobryon sertularia";NA
"mangal_node_0304";"Synura";"genus"
"mangal_node_0305";"Chroococcus limneticus";"species"
"mangal_node_0306";"Lyngbya";"genus"
"mangal_node_0307";"Trichocerca multicrinis";"species"
"mangal_node_0308";"Gastropus hyptopus";"species"
"mangal_node_0309";"Alona quadrangularis";"species"
"mangal_node_0310";"Trichocerca pusilla";"species"
"mangal_node_0311";"Polyarthra vulgaris";"species"
"mangal_node_0312";"Collotheca mutabilis";"species"
"mangal_node_0313";"Fragilaria";"genus"
"mangal_node_0314";"Crucigenia quadrata";NA
"mangal_node_0315";"Spondylosium planum";NA
"mangal_node_0316";"Nephrocytium";"genus"
"mangal_node_0317";"Mucidosphaerium pulchellum";NA
"mangal_node_0318";"Cocconeis";"genus"
"mangal_node_0319";"Chrysocapsa planktonica";NA
"mangal_node_0320";"Chrysosphaerella longispina";NA
"mangal_node_0321";"Anabaena";"genus"
"mangal_node_0322";"Aphanocapsa";"genus"
"mangal_node_0323";"Sida crystallina";"species"
"mangal_node_0324";"Desmidium";"genus"
"mangal_node_0325";"Xanthidium armatum";NA
"mangal_node_0326";"Tabellaria flocculosa";"species"
"mangal_node_0327";"Halotheca";NA
"mangal_node_0328";"Fragillaria intermedia";NA
"mangal_node_0329";"Eucyclops agilis";NA
"mangal_node_0330";"Keratella cochlearis";"species"
"mangal_node_0331";"Polyarthra euryptera";"species"
"mangal_node_0332";"Peridinium cinctum";NA
"mangal_node_0333";"Staurastrum megacanthum";NA
"mangal_node_0334";"Cyclotella";"genus"
"mangal_node_0335";"Mallomonas akrokomos";NA
"mangal_node_0336";"Desmodesmus serratus";NA
"mangal_node_0337";"Umbra limi";"species"
"mangal_node_0338";"Chrosomus eos";"species"
"mangal_node_0339";"Paracyclops";"genus"
"mangal_node_0340";"Alona costata";"species"
"mangal_node_0341";"Brachionus angularis";"species"
"mangal_node_0342";"Trichocerca similis";"species"
"mangal_node_0343";"Synchaeta";"genus"
"mangal_node_0344";"Peridinium limbatum";NA
"mangal_node_0345";"Nitzschia";"genus"
"mangal_node_0346";"Daphnia pulex";"species"
"mangal_node_0347";"Dinobryon divergens";NA
"mangal_node_0348";"Synura uvella";NA
"mangal_node_0349";"Rhinichthys atratulus";"species"
"mangal_node_0350";"Osmerus mordax";"species"
"mangal_node_0351";"Pimephales promelas";"species"
"mangal_node_0352";"Cyclops vernalis";NA
"mangal_node_0353";"Anabaena flosaquae";"species"
"mangal_node_0354";"Peridinium wisconsinense";NA
"mangal_node_0355";"Fundulus diaphanus";"species"
"mangal_node_0356";"Uroglenopsis americana";NA
"mangal_node_0357";"Leptodiaptomus sicilis";"species"
"mangal_node_0358";"Chydorus bicornutus";"species"
"mangal_node_0359";"Ilyocryptus spinifer";"species"
"mangal_node_0360";"Beauchampiella eudactylota";"species"
"mangal_node_0361";"Ceratium carolinianum";NA
"mangal_node_0362";"Euastrum";"genus"
"mangal_node_0363";"Micrasterias";"genus"
"mangal_node_0364";"Scenedesmus quadricauda";NA
"mangal_node_0365";"Ankistrodesmus";"genus"
"mangal_node_0366";"Cyclotella glomerata";"species"
"mangal_node_0367";"Diacyclops bicuspidatus";"species"
"mangal_node_0368";"Salvelinus namaycush";"species"
"mangal_node_0369";"Daphnia longiremis";"species"
"mangal_node_0370";"Lecane";"genus"
"mangal_node_0371";"Quadrigula";"genus"
"mangal_node_0372";"Coronatella rectangula";"species"
"mangal_node_0373";"Acroperus harpae";"species"
"mangal_node_0374";"Gomphonema";"genus"
"mangal_node_0375";"Synedra ulna";"species"
"mangal_node_0376";"Rhabdoderma gorksii";NA
"mangal_node_0377";"Ascomorpha ecaudis";"species"
"mangal_node_0378";"Fragilaria crotonensis";"species"
"mangal_node_0379";"Rhizosolenia eriensis";"species"
"mangal_node_0380";"Euglena acus";NA
"mangal_node_0381";"Lepadella cristata";"species"
"mangal_node_0382";"Euchlanis calpidia";"species"
"mangal_node_0383";"Luxilus cornutus";"species"
"mangal_node_0384";"Coelastrum cambricum";NA
"mangal_node_0385";"Crucigenia rectangularis";NA
"mangal_node_0386";"Trichocerca porcellus";"species"
"mangal_node_0387";"Conochilus hippocrepis";"species"
"mangal_node_0388";"Coelastrum";"genus"
"mangal_node_0389";"Gyrosigma";"genus"
"mangal_node_0390";"Chlamydomonas";"genus"
"mangal_node_0391";"Diceras";"genus"
"mangal_node_0392";"Ploesoma truncatum";"species"
"mangal_node_0393";"Lecane mira";"species"
"mangal_node_0394";"Salmo gairdneri";NA
"mangal_node_0395";"Semotilus corporalis";"species"
"mangal_node_0396";"Daphnia galeata";"species"
"mangal_node_0397";"Pleurosigma";"genus"
"mangal_node_0398";"Microcystis";"genus"
"mangal_node_0399";"Daphnia retrocurva";"species"
"mangal_node_0400";"Crucigenia crucifera";NA
"mangal_node_0401";"Comasiella arcuata";NA
"mangal_node_0402";"Ambloplites rupestris";"species"
"mangal_node_0403";"Catostomus catostomus";"species"
"mangal_node_0404";"Daphnia parvula";"species"
"mangal_node_0405";"Trichotria tetractis";"species"
"mangal_node_0406";"Alona affinis";"species"
"mangal_node_0407";"Euchlanis triquetra";"species"
"mangal_node_0408";"Carteria";"genus"
"mangal_node_0409";"Daphnia dubia";"species"
"mangal_node_0410";"Anacystis incerta";"species"
"mangal_node_0411";"Euglena";"genus"
"mangal_node_0412";"Pimephales notatus";"species"
"mangal_node_0413";"Diatoma";"genus"
"mangal_node_0414";"Xanthidium";"genus"
"mangal_node_0415";"Chroococcus";"genus"
"mangal_node_0416";"Ophryoxus gracilis";"species"
"mangal_node_0417";"Ploesoma hudsoni";"species"
"mangal_node_0418";"Staurodesmus subulatus";NA
"mangal_node_0419";"Micropterus dolomieu";"species"
"mangal_node_0420";"Micropterus salmoides";"species"
"mangal_node_0421";"Coregonus artedi";"species"
"mangal_node_0422";"Coregonus clupeaformis";"species"
"mangal_node_0423";"Prosopium cylindraceum";"species"
"mangal_node_0424";"Coelosphaerium pallidum";"species"
"mangal_node_0425";"Mugilidae";"family"
"mangal_node_0426";"Agama hispida";"species"
"mangal_node_0427";"Transtillaspis batoidea";"species"
"mangal_node_0428";"Pogonias cromis";"species"
"mangal_node_0429";"Archosargus probatocephalus";"species"
"mangal_node_0430";"Salmoninae";NA
"mangal_node_0431";"Betanodavirus: Striped jack nervous necrosis virus";"species"
"mangal_node_0432";"Sciaenops ocellatus";"species"
"mangal_node_0433";"Calanoida";"order"
"mangal_node_0434";"Copepoda";NA
"mangal_node_0435";"Themisto abyssorum";"species"
"mangal_node_0436";"Arctogadus glacialis";"species"
"mangal_node_0437";"Uria";"genus"
"mangal_node_0438";"Pusa hispida";"species"
"mangal_node_0439";"Monodon monoceros";"species"
"mangal_node_0440";"Rissa";"genus"
"mangal_node_0441";"Procellariidae";"family"
"mangal_node_0442";"Cepphus";"genus"
"mangal_node_0443";"Diatoms";NA
"mangal_node_0444";"Cephalopod";NA
"mangal_node_0445";"Spheniscidae";"family"
"mangal_node_0446";"Phocidae";"family"
"mangal_node_0447";"Cetacea";"order"
"mangal_node_0448";"Archanara algae";"species"
"mangal_node_0449";"Sebastes miniatus";"species"
"mangal_node_0450";"Scorpaena guttata";"species"
"mangal_node_0451";"Zalophus californianus";"species"
"mangal_node_0452";"Scorpaenichthys marmoratus";"species"
"mangal_node_0453";"Teuthida";NA
"mangal_node_0454";"Citharichthys sordidus";"species"
"mangal_node_0455";"Pleuronichthys verticalis";"species"
"mangal_node_0456";"Citharichthys xanthostigma";"species"
"mangal_node_0457";"Ophiuroidea";"class"
"mangal_node_0458";"Polychaeta";"class"
"mangal_node_0459";"Aegerita crustacea";"species"
"mangal_node_0460";"Genyonemus lineatus";"species"
"mangal_node_0461";"Trachurus";"genus"
"mangal_node_0462";"Engraulis mordax";"species"
"mangal_node_0463";"Hippoglossus hippoglossus";"species"
"mangal_node_0464";"Alphanodavirus: Black beetle virus";"species"
"mangal_node_0465";"Cymatogaster aggregata";"species"
"mangal_node_0466";"Octopoda";"order"
"mangal_node_0467";"Bacteria";"genus"
"mangal_node_0468";"Mollusca";"phylum"
"mangal_node_0469";"Aves";"class"
"mangal_node_0470";"Protozoa";"kingdom"
"mangal_node_0471";"Callianassa";"genus"
"mangal_node_0472";"Grapsidae";"family"
"mangal_node_0473";"Phoronida";"phylum"
"mangal_node_0474";"Urechis";"genus"
"mangal_node_0475";"Bivalvia";"class"
"mangal_node_0476";"Lumbrineris aberrans";"species"
"mangal_node_0477";"Notomastus";"genus"
"mangal_node_0478";"Clevelandia";"genus"
"mangal_node_0479";"Sander vitreus";"species"
"mangal_node_0480";"Myliobatoidei";NA
"mangal_node_0481";"Nereis";"genus"
"mangal_node_0482";"Glycera";"genus"
"mangal_node_0483";"Nemertea";"phylum"
"mangal_node_0484";"Terns";NA
"mangal_node_0485";"Shorebirds";NA
"mangal_node_0486";"Pleuronectidae";"family"
"mangal_node_0487";"Cerebratulus";"genus"
"mangal_node_0488";"Sphyraena obtusata";"species"
"mangal_node_0489";"Ixodes unicavatus";"species"
"mangal_node_0490";"Morone saxatilis";"species"
"mangal_node_0491";"Melanitta";"genus"
"mangal_node_0492";"Laridae";"family"
"mangal_node_0493";"Homo sapiens";"species"
"mangal_node_0494";"Sciaenidae";"family"
"mangal_node_0495";"Elops";"genus"
"mangal_node_0496";"Lutjanidae";"family"
"mangal_node_0497";"Carangidae";"family"
"mangal_node_0498";"Centropomidae";"family"
"mangal_node_0499";"Ariidae";"family"
"mangal_node_0500";"Haemulidae";"family"
"mangal_node_0501";"Callinectes";"genus"
"mangal_node_0502";"Belonidae";"family"
"mangal_node_0503";"Clupeidae";"family"
"mangal_node_0504";"Gerreidae";"family"
"mangal_node_0505";"Poeciliidae";"family"
"mangal_node_0506";"Gobioidei";NA
"mangal_node_0507";"Palaemonidae";"family"
"mangal_node_0508";"Litopenaeus";"genus"
"mangal_node_0509";"Chanidae";"family"
"mangal_node_0510";"Gastropoda";"class"
"mangal_node_0511";"Centropomus undecimalis";"species"
"mangal_node_0512";"Siluriformes";"order"
"mangal_node_0513";"Lagodon rhomboides";"species"
"mangal_node_0514";"Mammalia";"class"
"mangal_node_0515";"Micropogonias undulatus";"species"
"mangal_node_0516";"Pleuronectiformes";"order"
"mangal_node_0517";"Hemiramphidae";"family"
"mangal_node_0518";"Poecilia";"genus"
"mangal_node_0519";"Gobiidae";"family"
"mangal_node_0520";"Batrachoididae";"family"
"mangal_node_0521";"Dormitator";"genus"
"mangal_node_0522";"Portunidae";"family"
"mangal_node_0523";"Astacoidea";"superfamily"
"mangal_node_0524";"Caridea";NA
"mangal_node_0525";"Euphausia superba";"species"
"mangal_node_0526";"Cyllopus lucasii";"species"
"mangal_node_0527";"Pseudosagitta gazellae";"species"
"mangal_node_0528";"Salpa thompsoni";"species"
"mangal_node_0529";"Brachioteuthis picta";"species"
"mangal_node_0530";"Bathylagus antarcticus";"species"
"mangal_node_0531";"Electrona antarctica";"species"
"mangal_node_0532";"Gymnoscopelus braueri";"species"
"mangal_node_0533";"Protomyctophum bolini";"species"
"mangal_node_0534";"Protomyctophum tenisoni";"species"
"mangal_node_0535";"Pyrrophycophyta";NA
"mangal_node_0536";"Radiolaria";NA
"mangal_node_0537";"Tintinnidae";"family"
"mangal_node_0538";"Oithona";"genus"
"mangal_node_0539";"Euphausiacea";"order"
"mangal_node_0540";"Pelagobia";"genus"
"mangal_node_0541";"Siphonophorae";"order"
"mangal_node_0542";"Sarpa salpa";"species"
"mangal_node_0543";"Calanidae";"family"
"mangal_node_0544";"Metridia";"genus"
"mangal_node_0545";"Euphausia";"genus"
"mangal_node_0546";"Thysanoessa";"genus"
"mangal_node_0547";"Chaetognatha";"phylum"
"mangal_node_0548";"Dictyochales";"order"
"mangal_node_0549";"Foraminifera";"phylum"
"mangal_node_0550";"Limacina";"genus"
"mangal_node_0551";"Oncaea";"genus"
"mangal_node_0552";"Heterorhabdus";"genus"
"mangal_node_0553";"Conchoecia";"genus"
"mangal_node_0554";"Oikopleura";"genus"
"mangal_node_0555";"Aetideidae";"family"
"mangal_node_0556";"Pleuromamma";"genus"
"mangal_node_0557";"Euchaeta";"genus"
"mangal_node_0558";"Eukrohnia";"genus"
"mangal_node_0559";"Cirripedia";NA
"mangal_node_0560";"Amphipoda";"order"
"mangal_node_0561";"Calappidae";"family"
"mangal_node_0562";"Limacina helicina";"species"
"mangal_node_0563";"Copepods";NA
"mangal_node_0564";"Dissostichus eleginoides";"species"
"mangal_node_0565";"Orcinus orca";"species"
"mangal_node_0566";"Euphausia crystallorophias";"species"
"mangal_node_0567";"Balaenoptera";"genus"
"mangal_node_0568";"Hydrurga leptonyx";"species"
"mangal_node_0569";"Lobodon carcinophaga";"species"
"mangal_node_0570";"Leptonychotes weddellii";"species"
"mangal_node_0571";"Pygoscelis adeliae";"species"
"mangal_node_0572";"Aptenodytes forsteri";"species"
"mangal_node_0573";"Procellariiformes";"order"
"mangal_node_0574";"Caulolatilus cyanops";"species"
"mangal_node_0575";"Phaeocystis";"genus"
