"network_id";"original_id";"network_db";"network_interaction";"main_animal_taxa";"network_year";"network_lat";"network_lon";"habitat_type";"network_topology_type";"network_spatial_type"
"mangal_1230";"1230";"mangal";"food web";"Unspecified";1984;43,6161111111111;-74,6644444444444;"Marine";"unipartite";"Point"
"mangal_1245";"1245";"mangal";"food web";"Unspecified";1984;44,3163888888889;-73,9291666666667;"Marine";"unipartite";"Point"
"mangal_1222";"1222";"mangal";"food web";"Unspecified";1984;43,6;-74,6625;"Marine";"unipartite";"Point"
"mangal_1229";"1229";"mangal";"food web";"Unspecified";1984;43,8305555555556;-74,8075;"Marine";"unipartite";"Point"
"mangal_1244";"1244";"mangal";"food web";"Unspecified";1984;44,3591666666667;-74,3291666666667;"Marine";"unipartite";"Point"
"mangal_1224";"1224";"mangal";"food web";"Unspecified";1984;44,2122222222222;-74,7094444444444;"Marine";"unipartite";"Point"
"mangal_1228";"1228";"mangal";"herbivory";"Unspecified";1984;44,3063888888889;-73,935;"Marine";"unipartite";"Point"
"mangal_1258";"1258";"mangal";"herbivory";"Unspecified";1984;43,8438888888889;-74,8813888888889;"Marine";"bipartite";"Point"
"mangal_1226";"1226";"mangal";"food web";"Unspecified";1984;43,8325;-74,7872222222222;"Marine";"unipartite";"Point"
"mangal_1240";"1240";"mangal";"food web";"Unspecified";1984;44,0852777777778;-74,6594444444444;"Marine";"unipartite";"Point"
"mangal_1223";"1223";"mangal";"herbivory";"Unspecified";1984;45,53;-75,0633333333333;"Marine";"unipartite";"Point"
"mangal_1216";"1216";"mangal";"food web";"Unspecified";1984;44,26;-74,0386111111111;"Marine";"unipartite";"Point"
"mangal_1241";"1241";"mangal";"food web";"Unspecified";1984;44,3580555555556;-74,3619444444444;"Marine";"unipartite";"Point"
"mangal_80";"80";"mangal";"food web";"Unspecified";1977;28,846405;-82,685704;"Streams";"unipartite";"Point"
"mangal_81";"81";"mangal";"herbivory";"Unspecified";1978;72,69767;-77,890472;"Marine";"unipartite";"Point"
"mangal_82";"82";"mangal";"food web";"Unspecified";1978;-74,666783;-166,274713;"Marine";"unipartite";"Point"
"mangal_83";"83";"mangal";"food web";"Unspecified";1965;32,869956;-117,267107;"Marine";"unipartite";"Point"
"mangal_84";"84";"mangal";"food web";"Unspecified";1975;53,404687;6,966782;"Marine";"unipartite";"Point"
"mangal_85";"85";"mangal";"food web";"Unspecified";1926;36,776964;-121,809076;"Marine";"unipartite";"Point"
"mangal_86";"86";"mangal";"food web";"Unspecified";2003;22,985307;-106,10993;"Lakes";"unipartite";"Point"
"mangal_87";"87";"mangal";"food web";"Unspecified";2007;18,774254;-95,827863;"Lakes";"unipartite";"Point"
"mangal_88";"88";"mangal";"herbivory";"Unspecified";1988;-58,230498;-41,38671;"Marine";"bipartite";"Point"
"mangal_89";"89";"mangal";"food web";"Unspecified";2006;22,45;120,433333;"Marine";"unipartite";"Point"
"mangal_930";"930";"mangal";"food web";"Unspecified";2007;-76;-175;"Marine";"unipartite";"Point"
"mangal_91";"91";"mangal";"food web";"Unspecified";2013;36,970697;-7,087689;"Marine";"unipartite";"Point"
"mangal_92";"92";"mangal";"herbivory";"Unspecified";1998;NA;NA;"Marine";"unipartite";NA
"mangal_93";"93";"mangal";"food web";"Unspecified";1978;41,62041;-71,353295;"Marine";"unipartite";"Point"
"mangal_94";"94";"mangal";"food web";"Unspecified";1967;32,95;-117,266667;"Marine";"unipartite";"Point"
"mangal_95";"95";"mangal";"food web";"Unspecified";1972;39,759597;-74,097138;"Marine";"unipartite";"Point"
"mangal_96";"96";"mangal";"food web";"Unspecified";2007;61,219111;-2,666583;"Marine";"unipartite";"Point"
"mangal_97";"97";"mangal";"food web";"Unspecified";1994;NA;NA;"Marine";"unipartite";NA
"mangal_98";"98";"mangal";"herbivory";"Unspecified";1960;7,916452;168,656502;"Marine";"unipartite";"Point"
"mangal_99";"99";"mangal";"herbivory";"Unspecified";1977;NA;NA;"Marine";"unipartite";NA
"mangal_100";"100";"mangal";"herbivory";"Unspecified";1945;NA;NA;"Marine";"unipartite";NA
"mangal_101";"101";"mangal";"food web";"Unspecified";1970;9,970888;76,243846;"Marine";"unipartite";"Point"
"mangal_102";"102";"mangal";"herbivory";"Unspecified";1970;NA;NA;"Marine";"unipartite";NA
"mangal_103";"103";"mangal";"herbivory";"Unspecified";1970;NA;NA;"Marine";"unipartite";NA
"mangal_1280";"1280";"mangal";"food web";"Unspecified";1979;NA;NA;"Marine";"unipartite";NA
"mangal_889";"889";"mangal";"food web";"Unspecified";1979;NA;NA;"Marine";"unipartite";NA
"mangal_890";"890";"mangal";"food web";"Unspecified";1977;NA;NA;"Marine";"unipartite";NA
"mangal_1268";"1268";"mangal";"food web";"Unspecified";1975;NA;NA;"Marine";"unipartite";NA
"mangal_893";"893";"mangal";"herbivory";"Unspecified";2004;-45,852327;170,597852;"Marine";"unipartite";"Point"
"mangal_1089";"1089";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1090";"1090";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1091";"1091";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1092";"1092";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1093";"1093";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1094";"1094";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1095";"1095";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1096";"1096";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1097";"1097";"mangal";"food web";"Unspecified";1985;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1098";"1098";"mangal";"food web";"Unspecified";1986;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1099";"1099";"mangal";"food web";"Unspecified";1986;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_1100";"1100";"mangal";"food web";"Unspecified";1986;-37,615317;144,281862;"Streams";"unipartite";"Point"
"mangal_907";"907";"mangal";"food web";"Unspecified";1970;NA;NA;"Marine";"unipartite";NA
"mangal_906";"906";"mangal";"food web";"Unspecified";1970;NA;NA;"Marine";"unipartite";NA
"mangal_943";"943";"mangal";"unspecified";"Unspecified";1972;57,309139;-1,988872;"Marine";"unipartite";"Point"
"mangal_942";"942";"mangal";"unspecified";"Unspecified";1972;57,309139;-1,988872;"Marine";"unipartite";"Point"
"mangal_1281";"1281";"mangal";"food web";"Unspecified";1969;51,494153;179,042579;"Marine";"unipartite";"Point"
"mangal_1282";"1282";"mangal";"food web";"Unspecified";1969;51,494153;179,042579;"Marine";"unipartite";"Point"
"mangal_927";"927";"mangal";"unspecified";"Unspecified";1973;17,069151;-100,365564;"Lakes";"unipartite";"Point"
"mangal_926";"926";"mangal";"unspecified";"Unspecified";1973;17,069151;-100,365564;"Lakes";"unipartite";"Point"
"mangal_1104";"1104";"mangal";"unspecified";"Unspecified";1933;42,605557;-70,665625;NA;"unipartite";"Point"
"mangal_1108";"1108";"mangal";"unspecified";"Unspecified";1933;42,605557;-70,665625;"Marine";"unipartite";"Point"
"mangal_1105";"1105";"mangal";"unspecified";"Unspecified";1933;42,605557;-70,665625;"Marine";"unipartite";"Point"
"mangal_1107";"1107";"mangal";"unspecified";"Unspecified";1933;42,605557;-70,665625;"Marine";"unipartite";"Point"
"mangal_1106";"1106";"mangal";"unspecified";"Unspecified";1933;42,605557;-70,665625;"Marine";"unipartite";"Point"
"mangal_918";"918";"mangal";"unspecified";"Unspecified";1981;46,265856;-124,21295;"Marine";"bipartite";"Point"
"mangal_920";"920";"mangal";"unspecified";"Unspecified";1983;46,265856;-124,21295;"Marine";"bipartite";"Point"
"mangal_921";"921";"mangal";"unspecified";"Unspecified";1984;46,265856;-124,21295;"Marine";"bipartite";"Point"
"mangal_919";"919";"mangal";"unspecified";"Unspecified";1982;46,265856;-124,21295;"Marine";"bipartite";"Point"
"mangal_922";"922";"mangal";"food web";"Unspecified";1980;38,778525;-9,017122;"Marine";"unipartite";"Point"
"mangal_1021";"1021";"mangal";"food web";"Unspecified";1953;NA;NA;"Marine";"unipartite";NA
"mangal_924";"924";"mangal";"herbivory";"Unspecified";1967;-34,123589;23,0625;"Marine";"unipartite";"Point"
"mangal_1102";"1102";"mangal";"herbivory";"Fish";1993;22,45;120,433333;"Marine";"unipartite";"Point"
"mangal_19";"19";"mangal";"pollination";"Insects";1899;39,2798;-89,8818;NA;"bipartite";"Point"
"mangal_13";"13";"mangal";"unspecified";"Unspecified";1998;66,9667;-50,55;NA;"bipartite";"Point"
"mangal_15";"15";"mangal";"frugivory";"Birds";2000;-24,2653;-48,4069;NA;"bipartite";"Point"
"mangal_18";"18";"mangal";"pollination";"Insects";1965;75;-114,966667;NA;"bipartite";"Point"
"mangal_23";"23";"mangal";"pollination";"Insects";2002;-25,537485071759;-48,9729309082031;NA;"bipartite";"Polygon"
"mangal_23";"23";"mangal";"pollination";"Insects";2002;-25,537485071759;-48,8826370239258;NA;"bipartite";"Polygon"
"mangal_23";"23";"mangal";"pollination";"Insects";2002;-25,4612546759641;-48,8826370239258;NA;"bipartite";"Polygon"
"mangal_23";"23";"mangal";"pollination";"Insects";2002;-25,4612546759641;-48,9729309082031;NA;"bipartite";"Polygon"
"mangal_23";"23";"mangal";"pollination";"Insects";2002;-25,537485071759;-48,9729309082031;NA;"bipartite";"Polygon"
"mangal_946";"946";"mangal";"unspecified";"Unspecified";NA;74,5;-20,5;NA;"bipartite";"Point"
"mangal_26";"26";"mangal";"food web";"Unspecified";1967;40,828245;-72,9993;"Marine";"unipartite";"Point"
"mangal_27";"27";"mangal";"pollination";"Insects";1987;46,553731;-66,071245;NA;"bipartite";"Point"
"mangal_28";"28";"mangal";"food web";"Unspecified";1974;35,20674;-76,230878;"Marine";"unipartite";"Point"
"mangal_928";"928";"mangal";"pollination";"Insects";2001;-19,9527778;-40,5402777777778;NA;"bipartite";"Polygon"
"mangal_928";"928";"mangal";"pollination";"Insects";2001;-19,9527778;-40,525;NA;"bipartite";"Polygon"
"mangal_928";"928";"mangal";"pollination";"Insects";2001;-19,9833333;-40,525;NA;"bipartite";"Polygon"
"mangal_928";"928";"mangal";"pollination";"Insects";2001;-19,9833333;-40,5402777777778;NA;"bipartite";"Polygon"
"mangal_928";"928";"mangal";"pollination";"Insects";2001;-19,9527778;-40,5402777777778;NA;"bipartite";"Polygon"
"mangal_929";"929";"mangal";"pollination";"Insects";2006;-8,4;-37,244444444444;NA;"bipartite";"Polygon"
"mangal_929";"929";"mangal";"pollination";"Insects";2006;-8,4;-37,158333333333;NA;"bipartite";"Polygon"
"mangal_929";"929";"mangal";"pollination";"Insects";2006;-8,6097222;-37,158333333333;NA;"bipartite";"Polygon"
"mangal_929";"929";"mangal";"pollination";"Insects";2006;-8,6097222;-37,244444444444;NA;"bipartite";"Polygon"
"mangal_929";"929";"mangal";"pollination";"Insects";2006;-8,4;-37,244444444444;NA;"bipartite";"Polygon"
"mangal_929";"929";"mangal";"pollination";"Insects";2006;-8,4;-37,244444444444;NA;"bipartite";"Polygon"
"mangal_931";"931";"mangal";"unspecified";"Birds";1980;-28,95;31,75;NA;"bipartite";"Point"
"mangal_1486";"1486";"mangal";"food web";"Unspecified";1963;58,3211111;-136,795;"Marine";"unipartite";"Point"
"mangal_1487";"1487";"mangal";"food web";"Unspecified";1963;48,385277;-124,728734;"Marine";"unipartite";"Point"
"mangal_4230";"4230";"mangal";"parasitism";"Insects";1997;39,23333;9,016667;NA;"unipartite";"Point"
"mangal_4231";"4231";"mangal";"parasitism";"Insects";1997;39,91667;9,633333;NA;"unipartite";"Point"
"mangal_4232";"4232";"mangal";"parasitism";"Insects";1997;39;9;NA;"unipartite";"Point"
"mangal_4233";"4233";"mangal";"parasitism";"Insects";1996;44,03333;12,033333;NA;"bipartite";"Point"
"mangal_4234";"4234";"mangal";"parasitism";"Insects";1999;44,06667;5,2;NA;"bipartite";"Point"
"mangal_4235";"4235";"mangal";"parasitism";"Insects";2005;45,11667;15,233333;NA;"unipartite";"Point"
"mangal_4236";"4236";"mangal";"parasitism";"Insects";1995;45,78333;10,9;NA;"unipartite";"Point"
"mangal_4237";"4237";"mangal";"parasitism";"Insects";1995;45,81667;10,4;NA;"unipartite";"Point"
"mangal_4238";"4238";"mangal";"parasitism";"Insects";1995;45,83333;10,666667;NA;"unipartite";"Point"
"mangal_4239";"4239";"mangal";"parasitism";"Insects";1995;45,83333;10,666667;NA;"unipartite";"Point"
"mangal_4240";"4240";"mangal";"parasitism";"Insects";1995;45,85;10,666667;NA;"unipartite";"Point"
"mangal_4241";"4241";"mangal";"parasitism";"Insects";1995;45,85;10,666667;NA;"unipartite";"Point"
"mangal_4242";"4242";"mangal";"parasitism";"Insects";1984;46,01667;7,466667;NA;"unipartite";"Point"
"mangal_4243";"4243";"mangal";"parasitism";"Insects";1992;46,01667;7,466667;NA;"unipartite";"Point"
"mangal_4244";"4244";"mangal";"parasitism";"Insects";1994;46,05;7,766667;NA;"unipartite";"Point"
"mangal_4245";"4245";"mangal";"parasitism";"Insects";1984;46,05;7,95;NA;"unipartite";"Point"
"mangal_4246";"4246";"mangal";"parasitism";"Insects";1984;46,05;7,95;NA;"unipartite";"Point"
"mangal_4247";"4247";"mangal";"parasitism";"Insects";1987;46,05;7,95;NA;"unipartite";"Point"
"mangal_4248";"4248";"mangal";"parasitism";"Insects";1991;46,05;7,95;NA;"unipartite";"Point"
"mangal_4249";"4249";"mangal";"parasitism";"Insects";1992;46,05;7,95;NA;"unipartite";"Point"
"mangal_4250";"4250";"mangal";"parasitism";"Insects";1994;46,05;7,95;NA;"unipartite";"Point"
"mangal_4251";"4251";"mangal";"parasitism";"Insects";1984;46,06667;7,5;NA;"unipartite";"Point"
"mangal_4252";"4252";"mangal";"parasitism";"Insects";1995;46,25;10,55;NA;"unipartite";"Point"
"mangal_4253";"4253";"mangal";"parasitism";"Insects";2009;46,26667;11,183333;NA;"bipartite";"Point"
"mangal_4254";"4254";"mangal";"parasitism";"Insects";1994;46,2;8,216667;NA;"unipartite";"Point"
"mangal_4255";"4255";"mangal";"parasitism";"Insects";1995;46,3;10,75;NA;"unipartite";"Point"
"mangal_4256";"4256";"mangal";"parasitism";"Insects";2009;46,31667;11,35;NA;"unipartite";"Point"
"mangal_4257";"4257";"mangal";"parasitism";"Insects";2009;46,35;11,4;NA;"unipartite";"Point"
"mangal_4258";"4258";"mangal";"parasitism";"Insects";1984;46,35;8,166667;NA;"unipartite";"Point"
"mangal_4259";"4259";"mangal";"parasitism";"Insects";1984;46,35;8,166667;NA;"unipartite";"Point"
"mangal_4260";"4260";"mangal";"parasitism";"Insects";1987;46,35;8,166667;NA;"unipartite";"Point"
"mangal_4261";"4261";"mangal";"parasitism";"Insects";2009;46,36667;11,333333;NA;"unipartite";"Point"
"mangal_4262";"4262";"mangal";"parasitism";"Insects";1984;46,36667;7,616667;NA;"unipartite";"Point"
"mangal_4263";"4263";"mangal";"parasitism";"Insects";1995;46,4;10,483333;NA;"unipartite";"Point"
"mangal_4264";"4264";"mangal";"parasitism";"Insects";2009;46,4;11,2;NA;"unipartite";"Point"
"mangal_4265";"4265";"mangal";"parasitism";"Insects";1999;46,43333;9,55;NA;"unipartite";"Point"
"mangal_4266";"4266";"mangal";"parasitism";"Insects";1999;46,43333;9,55;NA;"unipartite";"Point"
"mangal_4267";"4267";"mangal";"parasitism";"Insects";2000;46,43333;9,55;NA;"unipartite";"Point"
"mangal_4268";"4268";"mangal";"parasitism";"Insects";2000;46,43333;9,55;NA;"unipartite";"Point"
"mangal_4269";"4269";"mangal";"parasitism";"Insects";2000;46,43333;9,55;NA;"unipartite";"Point"
"mangal_4270";"4270";"mangal";"parasitism";"Insects";1999;46,45;9,666667;NA;"unipartite";"Point"
"mangal_4271";"4271";"mangal";"parasitism";"Insects";2000;46,45;9,666667;NA;"unipartite";"Point"
"mangal_4272";"4272";"mangal";"parasitism";"Insects";2000;46,45;9,666667;NA;"unipartite";"Point"
"mangal_4273";"4273";"mangal";"parasitism";"Insects";2000;46,45;9,666667;NA;"unipartite";"Point"
"mangal_4274";"4274";"mangal";"parasitism";"Insects";2000;46,45;9,666667;NA;"unipartite";"Point"
"mangal_4275";"4275";"mangal";"parasitism";"Insects";1984;46,46667;8,233333;NA;"unipartite";"Point"
"mangal_4276";"4276";"mangal";"parasitism";"Insects";1987;46,46667;8,233333;NA;"unipartite";"Point"
"mangal_4278";"4278";"mangal";"parasitism";"Insects";1994;46,46667;8,366667;NA;"unipartite";"Point"
"mangal_4279";"4279";"mangal";"parasitism";"Insects";1994;46,46667;8,416667;NA;"unipartite";"Point"
"mangal_4280";"4280";"mangal";"parasitism";"Insects";1995;46,46667;8,416667;NA;"unipartite";"Point"
"mangal_4281";"4281";"mangal";"parasitism";"Insects";1996;46,46667;8,416667;NA;"unipartite";"Point"
"mangal_4282";"4282";"mangal";"parasitism";"Insects";1984;46,46667;8,4;NA;"unipartite";"Point"
"mangal_4283";"4283";"mangal";"parasitism";"Insects";1991;46,46667;8,4;NA;"unipartite";"Point"
"mangal_4284";"4284";"mangal";"parasitism";"Insects";1991;46,46667;8,4;NA;"unipartite";"Point"
"mangal_4285";"4285";"mangal";"parasitism";"Insects";1992;46,46667;8,4;NA;"unipartite";"Point"
"mangal_4452";"4452";"mangal";"parasitism";"Insects";1991;47,41667;11,65;NA;"unipartite";"Point"
"mangal_4286";"4286";"mangal";"parasitism";"Insects";1995;46,46667;8,4;NA;"unipartite";"Point"
"mangal_4287";"4287";"mangal";"parasitism";"Insects";1999;46,46667;9,45;NA;"unipartite";"Point"
"mangal_4288";"4288";"mangal";"parasitism";"Insects";2000;46,46667;9,45;NA;"unipartite";"Point"
"mangal_4290";"4290";"mangal";"parasitism";"Insects";2000;46,46667;9,45;NA;"unipartite";"Point"
"mangal_4291";"4291";"mangal";"parasitism";"Insects";1995;46,48333;8,333333;NA;"unipartite";"Point"
"mangal_4292";"4292";"mangal";"parasitism";"Insects";1996;46,48333;8,333333;NA;"bipartite";"Point"
"mangal_4293";"4293";"mangal";"parasitism";"Insects";1996;46,48333;8,35;NA;"unipartite";"Point"
"mangal_4294";"4294";"mangal";"parasitism";"Insects";1994;46,48333;8,466667;NA;"unipartite";"Point"
"mangal_4295";"4295";"mangal";"parasitism";"Insects";1995;46,48333;8,466667;NA;"unipartite";"Point"
"mangal_4296";"4296";"mangal";"parasitism";"Insects";1996;46,48333;8,466667;NA;"unipartite";"Point"
"mangal_4297";"4297";"mangal";"parasitism";"Insects";2000;46,48333;9,333333;NA;"unipartite";"Point"
"mangal_4298";"4298";"mangal";"parasitism";"Insects";1994;46,53333;8,333333;NA;"unipartite";"Point"
"mangal_4299";"4299";"mangal";"parasitism";"Insects";1994;46,53333;8,333333;NA;"unipartite";"Point"
"mangal_4300";"4300";"mangal";"parasitism";"Insects";1996;46,53333;8,333333;NA;"unipartite";"Point"
"mangal_4301";"4301";"mangal";"parasitism";"Insects";1984;46,55;8,35;NA;"unipartite";"Point"
"mangal_4302";"4302";"mangal";"parasitism";"Insects";1984;46,55;8,35;NA;"unipartite";"Point"
"mangal_4303";"4303";"mangal";"parasitism";"Insects";1987;46,55;8,35;NA;"unipartite";"Point"
"mangal_4304";"4304";"mangal";"parasitism";"Insects";1994;46,55;8,35;NA;"unipartite";"Point"
"mangal_4305";"4305";"mangal";"parasitism";"Insects";1996;46,55;8,35;NA;"unipartite";"Point"
"mangal_4306";"4306";"mangal";"parasitism";"Insects";1984;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4307";"4307";"mangal";"parasitism";"Insects";1984;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4308";"4308";"mangal";"parasitism";"Insects";1991;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4309";"4309";"mangal";"parasitism";"Insects";1992;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4310";"4310";"mangal";"parasitism";"Insects";1994;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4311";"4311";"mangal";"parasitism";"Insects";1995;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4312";"4312";"mangal";"parasitism";"Insects";1996;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4313";"4313";"mangal";"parasitism";"Insects";1996;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4314";"4314";"mangal";"parasitism";"Insects";1996;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4315";"4315";"mangal";"parasitism";"Insects";1998;46,56667;8,316667;NA;"unipartite";"Point"
"mangal_4316";"4316";"mangal";"parasitism";"Insects";1999;46,56667;9,8;NA;"unipartite";"Point"
"mangal_4317";"4317";"mangal";"parasitism";"Insects";2000;46,56667;9,8;NA;"unipartite";"Point"
"mangal_4318";"4318";"mangal";"parasitism";"Insects";1984;46,5;8,316667;NA;"unipartite";"Point"
"mangal_4319";"4319";"mangal";"parasitism";"Insects";1984;46,5;8,316667;NA;"bipartite";"Point"
"mangal_4320";"4320";"mangal";"parasitism";"Insects";1994;46,5;8,316667;NA;"unipartite";"Point"
"mangal_4321";"4321";"mangal";"parasitism";"Insects";1995;46,5;8,316667;NA;"unipartite";"Point"
"mangal_4322";"4322";"mangal";"parasitism";"Insects";1995;46,5;8,316667;NA;"unipartite";"Point"
"mangal_4323";"4323";"mangal";"parasitism";"Insects";1995;46,5;8,316667;NA;"unipartite";"Point"
"mangal_4324";"4324";"mangal";"parasitism";"Insects";1996;46,5;8,316667;NA;"unipartite";"Point"
"mangal_4325";"4325";"mangal";"parasitism";"Insects";2009;46,58333;11,066667;NA;"bipartite";"Point"
"mangal_4326";"4326";"mangal";"parasitism";"Insects";1999;46,63333;9,433333;NA;"bipartite";"Point"
"mangal_4327";"4327";"mangal";"parasitism";"Insects";1999;46,63333;9,433333;NA;"unipartite";"Point"
"mangal_4328";"4328";"mangal";"parasitism";"Insects";1999;46,63333;9,433333;NA;"unipartite";"Point"
"mangal_4329";"4329";"mangal";"parasitism";"Insects";1999;46,63333;9,433333;NA;"bipartite";"Point"
"mangal_4330";"4330";"mangal";"parasitism";"Insects";1999;46,63333;9,433333;NA;"unipartite";"Point"
