"network_id";"original_id";"network_db";"network_interaction";"main_animal_taxa";"network_year";"network_lat";"network_lon";"habitat_type";"network_topology_type";"network_spatial_type"
"WOL_022";"M_SD_017";"WOL";"frugivory";NA;1997;0,166667;11,583333;NA;"bipartite";"point"
"WOL_023";"M_PL_026";"WOL";"pollination";NA;1993;-0,5;-90,5;NA;"bipartite";"point"
"WOL_024";"M_PL_012";"WOL";"pollination";NA;NA;28,127842;-17,248908;NA;"bipartite";"point"
"WOL_025";"M_SD_011";"WOL";"frugivory";NA;1988;53,056889;-1,851371;NA;"bipartite";"point"
"WOL_026";"M_PL_030";"WOL";"pollination";NA;1992;8,933333;-67,416667;NA;"bipartite";"point"
"WOL_027";"M_SD_014";"WOL";"frugivory";NA;1985;37,180449;-6,324044;NA;"bipartite";"point"
"WOL_028";"M_PL_020";"WOL";"pollination";NA;1970;81,816667;-71,3;NA;"bipartite";"point"
"WOL_029";"M_PL_014";"WOL";"pollination";NA;1968;81,816667;-71,3;NA;"bipartite";"point"
"WOL_030";"M_PL_018";"WOL";"pollination";NA;NA;56,238737;9,973652;NA;"bipartite";"point"
"WOL_031";"M_PL_006";"WOL";"pollination";NA;2002;52,762395;1,575532;NA;"bipartite";"point"
"WOL_032";"M_SD_022";"WOL";"frugivory";NA;2002;-24,265278;-48,406944;NA;"bipartite";"point"
"WOL_033";"M_PL_035";"WOL";"pollination";NA;1974;17,916667;-76,191667;NA;"bipartite";"point"
"WOL_034";"M_SD_016";"WOL";"frugivory";NA;1989;3,716667;102,283333;NA;"bipartite";"point"
"WOL_035";"M_PL_013";"WOL";"pollination";NA;2003;-29,616667;30,133333;NA;"bipartite";"point"
"WOL_036";"M_PL_022";"WOL";"pollination";NA;2002;-34,166667;-69,7;NA;"bipartite";"point"
"WOL_037";"M_PL_009";"WOL";"pollination";NA;1999;68,35;18,5;NA;"bipartite";"point"
"WOL_038";"M_PL_011";"WOL";"pollination";NA;2002;-20,348404;57,552152;NA;"bipartite";"point"
"WOL_039";"M_PL_024";"WOL";"pollination";NA;1967;75;-114,966667;NA;"bipartite";"point"
"WOL_040";"M_SD_019";"WOL";"frugivory";NA;1984;10,3;-84,8;NA;"bipartite";"point"
"WOL_041";"M_SD_002";"WOL";"frugivory";NA;1983;-7,266667;146,7;NA;"bipartite";"point"
"WOL_042";"M_SD_008";"WOL";"frugivory";NA;1980;-28,95;31,75;NA;"bipartite";"point"
"WOL_043";"M_SD_020";"WOL";"frugivory";NA;NA;37,927466;-2,866349;NA;"bipartite";"point"
"WOL_044";"M_SD_021";"WOL";"frugivory";NA;NA;37,9409;-2,792725;NA;"bipartite";"point"
"WOL_045";"M_PL_025";"WOL";"pollination";NA;1982;36,075391;-79,001843;NA;"bipartite";"point"
"WOL_046";"FW_012";"WOL";"food web";NA;2003;36,075391;-79,001843;NA;"bipartite";"point"
"WOL_047";"FW_012_01";"WOL";"food web";NA;2003;36,075391;-79,001843;NA;"unipartite";"point"
"WOL_048";"FW_012_02";"WOL";"food web";NA;2003;36,075391;-79,001843;NA;"unipartite";"point"
"WOL_049";"M_SD_013";"WOL";"frugivory";NA;1999;10,683333;123,183333;NA;"bipartite";"point"
"WOL_050";"M_PL_033";"WOL";"pollination";NA;1976;45,4;-75,5;NA;"bipartite";"point"
"WOL_051";"M_PL_005";"WOL";"pollination";NA;1923;38,841784;-105,043821;NA;"bipartite";"point"
"WOL_052";"M_SD_001";"WOL";"frugivory";NA;1980;40,331926;-74,666728;NA;"bipartite";"point"
"WOL_053";"M_PL_023";"WOL";"pollination";NA;2002;-33;-69,283333;NA;"bipartite";"point"
"WOL_054";"M_SD_009";"WOL";"frugivory";NA;1996;-22,816667;-47,1;NA;"bipartite";"point"
"WOL_055";"M_SD_012";"WOL";"frugivory";NA;1996;-22,816667;-47,1;NA;"bipartite";"point"
"WOL_056";"M_PL_007";"WOL";"pollination";NA;2002;52,413173;1,097873;NA;"bipartite";"point"
"WOL_057";"M_PL_019";"WOL";"pollination";NA;1988;-36,45;148,266667;NA;"bipartite";"point"
"WOL_058";"M_PL_008";"WOL";"pollination";NA;2003;28,216667;-16,633333;NA;"bipartite";"point"
"WOL_059";"M_SD_007";"WOL";"frugivory";NA;1975;-17,85;146,083333;NA;"bipartite";"point"
"WOL_060";"M_SD_010";"WOL";"frugivory";NA;1971;10,716667;-61,3;NA;"bipartite";"point"
"WOL_061";"M_SD_023";"WOL";"frugivory";NA;1997;30,333333;130,5;NA;"bipartite";"point"
"WOL_062";"M_PL_010";"WOL";"pollination";NA;NA;74,5;-20,5;NA;"bipartite";"point"
"WOL_063";"M_PL_037";"WOL";"pollination";NA;2005;56,248737;9,973652;NA;"bipartite";"point"
"WOL_064";"M_PL_038";"WOL";"pollination";NA;2005;56,238737;9,993652;NA;"bipartite";"point"
"WOL_065";"M_PL_040";"WOL";"pollination";NA;2006;18,353889;-77,645278;NA;"bipartite";"point"
"WOL_066";"M_PL_041";"WOL";"pollination";NA;2006;15,518889;-61,467222;NA;"bipartite";"point"
"WOL_067";"M_PL_042";"WOL";"pollination";NA;2006;-0,949194;-90,977222;NA;"bipartite";"point"
"WOL_068";"M_PL_043";"WOL";"pollination";NA;2005;56,238737;9,953652;NA;"bipartite";"point"
"WOL_069";"M_PL_044";"WOL";"pollination";NA;2000;28,377248;129,493741;NA;"bipartite";"point"
"WOL_070";"M_PL_045";"WOL";"pollination";NA;2005;71;-52;NA;"bipartite";"point"
"WOL_071";"M_PL_050";"WOL";"pollination";NA;2003;28,268611;-16,605556;NA;"bipartite";"point"
"WOL_072";"M_PL_039";"WOL";"pollination";NA;2003;28,268611;-16,605556;NA;"bipartite";"point"
"WOL_073";"M_PL_051";"WOL";"pollination";NA;2002;-41,077069;-71,525206;NA;"bipartite";"point"
"WOL_074";"M_PL_053";"WOL";"pollination";NA;2003;33,4;131,5;NA;"bipartite";"point"
"WOL_075";"M_PL_054";"WOL";"pollination";NA;1990;35,033333;135,783333;NA;"bipartite";"point"
"WOL_076";"M_PL_055";"WOL";"pollination";NA;1996;35,65;136,083333;NA;"bipartite";"point"
"WOL_077";"M_PL_056";"WOL";"pollination";NA;1993;35,583333;138,383333;NA;"bipartite";"point"
"WOL_078";"M_PL_057";"WOL";"pollination";NA;1990;35,166667;135,866667;NA;"bipartite";"point"
"WOL_079";"M_SD_024";"WOL";"frugivory";NA;1983;NA;NA;NA;"bipartite";"point"
"WOL_080";"M_SD_026";"WOL";"frugivory";NA;1993;37,107992;-3,385732;NA;"bipartite";"point"
"WOL_081";"M_SD_027";"WOL";"frugivory";NA;1993;37,927466;-2,866349;NA;"bipartite";"point"
"WOL_082";"M_SD_028";"WOL";"frugivory";NA;1993;38,083333;-2,75;NA;"bipartite";"point"
"WOL_083";"M_SD_029";"WOL";"frugivory";NA;1993;37,022627;-6,545233;NA;"bipartite";"point"
"WOL_084";"M_SD_030";"WOL";"frugivory";NA;1993;37,380506;-2,841994;NA;"bipartite";"point"
"WOL_085";"M_PL_052";"WOL";"pollination";NA;1998;66,966667;-50,55;NA;"bipartite";"point"
"WOL_086";"M_PL_047";"WOL";"pollination";NA;2009;56,066667;9,266667;NA;"bipartite";"point"
"WOL_087";"M_PL_048";"WOL";"pollination";NA;2009;56,1;9,1;NA;"bipartite";"point"
"WOL_088";"M_PL_049";"WOL";"pollination";NA;2006;56,066667;10,216667;NA;"bipartite";"point"
"WOL_089";"M_SD_025";"WOL";"frugivory";NA;1981;51,766667;-1,333333;NA;"bipartite";"point"
"WOL_090";"M_PL_046";"WOL";"pollination";NA;2003;56,066667;10,233333;NA;"bipartite";"point"
"WOL_091";"M_PL_058";"WOL";"pollination";NA;2008;42,2973;3,235217;NA;"bipartite";"point"
"WOL_092";"M_PL_059";"WOL";"pollination";NA;2009;-8,505;-37,201389;NA;"bipartite";"point"
"WOL_093";"A_HP_001";"WOL";"parasitism";NA;2013;42;42,65;NA;"bipartite";"point"
"WOL_094";"A_HP_002";"WOL";"parasitism";NA;2013;51,166667;71,416667;NA;"bipartite";"point"
"WOL_095";"A_HP_003";"WOL";"parasitism";NA;2013;49;89;NA;"bipartite";"point"
"WOL_096";"A_HP_004";"WOL";"parasitism";NA;2013;50,283333;127,533333;NA;"bipartite";"point"
"WOL_097";"A_HP_005";"WOL";"parasitism";NA;2013;49,81212;129,81278;NA;"bipartite";"point"
"WOL_098";"A_HP_006";"WOL";"parasitism";NA;2013;40,183529;44,516602;NA;"bipartite";"point"
"WOL_099";"A_HP_007";"WOL";"parasitism";NA;2013;66,4;129,166667;NA;"bipartite";"point"
"WOL_100";"A_HP_008";"WOL";"parasitism";NA;2013;42,316667;69,595833;NA;"bipartite";"point"
"WOL_101";"A_HP_009";"WOL";"parasitism";NA;2013;45;80;NA;"bipartite";"point"
"WOL_102";"A_HP_010";"WOL";"parasitism";NA;2013;46,166667;74,333333;NA;"bipartite";"point"
"WOL_103";"A_HP_011";"WOL";"parasitism";NA;2013;39;72;NA;"bipartite";"point"
"WOL_104";"A_HP_012";"WOL";"parasitism";NA;2013;38,7775;68,423056;NA;"bipartite";"point"
"WOL_105";"A_HP_013";"WOL";"parasitism";NA;2013;47,256864;52,064209;NA;"bipartite";"point"
"WOL_106";"A_HP_014";"WOL";"parasitism";NA;2013;43,583333;43,4;NA;"bipartite";"point"
"WOL_107";"A_HP_015";"WOL";"parasitism";NA;2013;57;160;NA;"bipartite";"point"
"WOL_108";"A_HP_016";"WOL";"parasitism";NA;2013;48,483333;135,066667;NA;"bipartite";"point"
"WOL_109";"A_HP_017";"WOL";"parasitism";NA;2013;42,435906;130,611006;NA;"bipartite";"point"
"WOL_110";"A_HP_018";"WOL";"parasitism";NA;2013;57,766667;40,933333;NA;"bipartite";"point"
"WOL_111";"A_HP_019";"WOL";"parasitism";NA;2013;56,016667;93,066667;NA;"bipartite";"point"
"WOL_112";"A_HP_020";"WOL";"parasitism";NA;2013;55,566667;64,75;NA;"bipartite";"point"
"WOL_113";"A_HP_021";"WOL";"parasitism";NA;2013;51,716667;36,183333;NA;"bipartite";"point"
"WOL_114";"A_HP_022";"WOL";"parasitism";NA;2013;53,2;63,633333;NA;"bipartite";"point"
"WOL_115";"A_HP_023";"WOL";"parasitism";NA;2013;58,066256;59,002075;NA;"bipartite";"point"
"WOL_116";"A_HP_024";"WOL";"parasitism";NA;2013;47,5;100;NA;"bipartite";"point"
"WOL_117";"A_HP_025";"WOL";"parasitism";NA;2013;47,569114;99,162598;NA;"bipartite";"point"
"WOL_118";"A_HP_026";"WOL";"parasitism";NA;2013;55,75;37,616667;NA;"bipartite";"point"
"WOL_119";"A_HP_027";"WOL";"parasitism";NA;2013;44,284045;72,948189;NA;"bipartite";"point"
"WOL_120";"A_HP_028";"WOL";"parasitism";NA;2013;39,208889;45,412222;NA;"bipartite";"point"
"WOL_121";"A_HP_029";"WOL";"parasitism";NA;2013;42,866667;74,6;NA;"bipartite";"point"
"WOL_122";"A_HP_030";"WOL";"parasitism";NA;2013;65,694476;148,710938;NA;"bipartite";"point"
"WOL_123";"A_HP_031";"WOL";"parasitism";NA;2013;55,016667;82,933333;NA;"bipartite";"point"
"WOL_124";"A_HP_032";"WOL";"parasitism";NA;2013;52,3;76,95;NA;"bipartite";"point"
"WOL_125";"A_HP_033";"WOL";"parasitism";NA;2013;52,233333;21,016667;NA;"bipartite";"point"
"WOL_126";"A_HP_034";"WOL";"parasitism";NA;2013;65,127638;60,644531;NA;"bipartite";"point"
"WOL_127";"A_HP_035";"WOL";"parasitism";NA;2013;55,95;-3,183333;NA;"bipartite";"point"
"WOL_128";"A_HP_036";"WOL";"parasitism";NA;2013;49,261111;100,679167;NA;"bipartite";"point"
"WOL_129";"A_HP_037";"WOL";"parasitism";NA;2013;48,719961;19,493866;NA;"bipartite";"point"
"WOL_130";"A_HP_038";"WOL";"parasitism";NA;2013;39,661742;46,761932;NA;"bipartite";"point"
"WOL_131";"A_HP_039";"WOL";"parasitism";NA;2013;63,708677;15,484886;NA;"bipartite";"point"
"WOL_132";"A_HP_040";"WOL";"parasitism";NA;2013;43,175123;74,66506;NA;"bipartite";"point"
"WOL_133";"A_HP_041";"WOL";"parasitism";NA;2013;72,659588;96,152344;NA;"bipartite";"point"
"WOL_134";"A_HP_042";"WOL";"parasitism";NA;2013;47,734879;82,036028;NA;"bipartite";"point"
"WOL_135";"A_HP_043";"WOL";"parasitism";NA;2013;42,153056;78,436667;NA;"bipartite";"point"
"WOL_136";"A_HP_044";"WOL";"parasitism";NA;2013;54,562508;75,591431;NA;"bipartite";"point"
"WOL_137";"A_HP_045";"WOL";"parasitism";NA;2013;43,05;77,25;NA;"bipartite";"point"
"WOL_138";"A_HP_046";"WOL";"parasitism";NA;2013;39,588757;58,952637;NA;"bipartite";"point"
"WOL_139";"A_HP_047";"WOL";"parasitism";NA;2013;51,851049;95,765076;NA;"bipartite";"point"
"WOL_140";"A_HP_048";"WOL";"parasitism";NA;2013;51,420062;52,362815;NA;"bipartite";"point"
"WOL_141";"A_HP_049";"WOL";"parasitism";NA;2013;46,61596;134,004707;NA;"bipartite";"point"
"WOL_142";"A_HP_050";"WOL";"parasitism";NA;2013;55,332269;49,724121;NA;"bipartite";"point"
"WOL_143";"A_HP_051";"WOL";"parasitism";NA;2013;52,192456;93,644714;NA;"bipartite";"point"
"WOL_144";"M_SD_031";"WOL";"frugivory";NA;2013;37,795017;-25,185375;NA;"bipartite";"point"
"WOL_145";"M_PL_060_01";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_146";"M_PL_060_02";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_147";"M_PL_060_03";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_148";"M_PL_060_04";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_149";"M_PL_060_05";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_150";"M_PL_060_06";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_151";"M_PL_060_07";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_152";"M_PL_060_08";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_153";"M_PL_060_09";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_154";"M_PL_060_10";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_155";"M_PL_060_11";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_156";"M_PL_060_12";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_157";"M_PL_060_13";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_158";"M_PL_060_14";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_159";"M_PL_060_15";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_160";"M_PL_060_16";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_161";"M_PL_060_17";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_162";"M_PL_060_18";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_163";"M_PL_060_19";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_164";"M_PL_060_20";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_165";"M_PL_060_21";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_166";"M_PL_060_22";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_167";"M_PL_060_23";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_168";"M_PL_060_24";"WOL";"pollination";NA;2010;-20,7;57,733333;NA;"bipartite";"point"
"WOL_169";"A_PH_005";"WOL";"herbivory";NA;1979;30,206431;-103,245385;NA;"bipartite";"point"
"WOL_170";"A_PH_004";"WOL";"herbivory";NA;1979;30,3025799;-103,4558401;NA;"bipartite";"point"
"WOL_171";"A_PH_006";"WOL";"herbivory";NA;1991;53,833333;-2,416667;NA;"bipartite";"point"
"WOL_172";"A_PH_007";"WOL";"herbivory";NA;1991;64,9146659;26,0672553;NA;"bipartite";"point"
"WOL_173";"M_SD_032";"WOL";"frugivory";NA;1999;9,15;-79,85;NA;"bipartite";"point"
"WOL_174";"M_SD_033";"WOL";"frugivory";NA;1999;9,166667;-79,116667;NA;"bipartite";"point"
"WOL_175";"M_PL_061_01";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_176";"M_PL_061_02";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_177";"M_PL_061_03";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_178";"M_PL_061_04";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_179";"M_PL_061_05";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_180";"M_PL_061_06";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_181";"M_PL_061_07";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_182";"M_PL_061_08";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_183";"M_PL_061_09";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_184";"M_PL_061_10";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_185";"M_PL_061_11";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_186";"M_PL_061_12";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_187";"M_PL_061_13";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_188";"M_PL_061_14";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_189";"M_PL_061_15";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_190";"M_PL_061_16";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_191";"M_PL_061_17";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_192";"M_PL_061_18";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_193";"M_PL_061_19";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_194";"M_PL_061_20";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_195";"M_PL_061_21";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_196";"M_PL_061_22";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_197";"M_PL_061_23";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_198";"M_PL_061_24";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_199";"M_PL_061_25";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_200";"M_PL_061_26";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_201";"M_PL_061_27";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_202";"M_PL_061_28";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_203";"M_PL_061_29";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_204";"M_PL_061_30";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_205";"M_PL_061_31";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_206";"M_PL_061_32";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_207";"M_PL_061_33";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_208";"M_PL_061_34";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_209";"M_PL_061_35";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_210";"M_PL_061_36";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_211";"M_PL_061_37";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_212";"M_PL_061_38";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_213";"M_PL_061_39";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_214";"M_PL_061_40";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_215";"M_PL_061_41";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_216";"M_PL_061_42";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_217";"M_PL_061_43";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_218";"M_PL_061_44";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_219";"M_PL_061_45";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_220";"M_PL_061_46";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_221";"M_PL_061_47";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_222";"M_PL_061_48";"WOL";"pollination";NA;2014;-4,666667;55,43333;NA;"bipartite";"point"
"WOL_223";"M_PA_003";"WOL";"other mutualism";NA;1996;-2,4;-59,716667;NA;"bipartite";"point"
"WOL_224";"M_PA_002";"WOL";"other mutualism";NA;1991;-12,9978673;-69,6033293;NA;"bipartite";"point"
"WOL_225";"M_PA_001";"WOL";"other mutualism";NA;1989;-11,8666666667;-71,3666666667;NA;"bipartite";"point"
"WOL_226";"M_PA_004";"WOL";"other mutualism";NA;2004;-16,11667;145,45;NA;"bipartite";"point"
"WOL_227";"M_PL_062";"WOL";"pollination";NA;1929;39,278958;-89,8968771;NA;"bipartite";"point"
"WOL_228";"M_PL_063";"WOL";"pollination";NA;2016;-23,341667;-45,116667;NA;"bipartite";"point"
"WOL_229";"M_SD_034";"WOL";"frugivory";NA;2010;0,295833;34,786111;NA;"bipartite";"point"
"WOL_230";"M_PL_064";"WOL";"pollination";NA;2004;-20,75;-42,92;NA;"bipartite";"point"
"WOL_231";"M_PL_065";"WOL";"pollination";NA;1999;19,5;-105,05;NA;"bipartite";"point"
"WOL_232";"M_PL_066";"WOL";"pollination";NA;2006;-22,5;-44,83;NA;"bipartite";"point"
"WOL_233";"M_PL_067";"WOL";"pollination";NA;2012;-7,87;-36,4;NA;"bipartite";"point"
"WOL_234";"M_PL_068";"WOL";"pollination";NA;2001;1,25;-77,43;NA;"bipartite";"point"
"WOL_235";"M_PL_069_01";"WOL";"pollination";NA;2011;-27,27;-49,01;NA;"bipartite";"point"
"WOL_236";"M_PL_069_02";"WOL";"pollination";NA;2011;-27,26;-49,02;NA;"bipartite";"point"
"WOL_237";"M_PL_069_03";"WOL";"pollination";NA;2011;-27,26;-49,02;NA;"bipartite";"point"
"WOL_238";"M_PL_070";"WOL";"pollination";NA;2006;19,23;-98,97;NA;"bipartite";"point"
"WOL_239";"M_PL_071";"WOL";"pollination";NA;2003;0,04;-72,27;NA;"bipartite";"point"
"WOL_240";"M_AF_001";"WOL";"other mutualism";NA;2007;14,1;64,37;NA;"bipartite";"point"
"WOL_241";"M_AF_002";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_242";"M_AF_002_01";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_243";"M_AF_002_02";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_244";"M_AF_002_03";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_245";"M_AF_002_04";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_246";"M_AF_002_05";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_247";"M_AF_002_06";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_248";"M_AF_002_07";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
"WOL_249";"M_AF_002_08";"WOL";"other mutualism";NA;2010;1,4900578;124,8408708;NA;"bipartite";"point"
