"network_id";"original_id";"network_db";"network_interaction";"main_animal_taxa";"network_year";"network_lat";"network_lon";"habitat_type";"network_topology_type";"network_spatial_type"
"gateway_024";"AEW30";"gateway";"food web";"Invertebrates";2008;48,37;9,37;"Terrestrial Belowground";"unipartite";"Point"
"gateway_025";"AEW49";"gateway";"food web";"Invertebrates";2008;48,45;9,48;"Terrestrial Belowground";"unipartite";"Point"
"gateway_026";"HEW01";"gateway";"food web";"Invertebrates";2008;51,19;10,32;"Terrestrial Belowground";"unipartite";"Point"
"gateway_027";"HEW02";"gateway";"food web";"Invertebrates";2008;51,21;10,37;"Terrestrial Belowground";"unipartite";"Point"
"gateway_028";"HEW03";"gateway";"food web";"Invertebrates";2008;51,27;10,31;"Terrestrial Belowground";"unipartite";"Point"
"gateway_029";"HEW04";"gateway";"food web";"Invertebrates";2008;51,37;10,53;"Terrestrial Belowground";"unipartite";"Point"
"gateway_030";"HEW05";"gateway";"food web";"Invertebrates";2008;51,26;10,24;"Terrestrial Belowground";"unipartite";"Point"
"gateway_031";"HEW06";"gateway";"food web";"Invertebrates";2008;51,27;10,24;"Terrestrial Belowground";"unipartite";"Point"
"gateway_032";"HEW10";"gateway";"food web";"Invertebrates";2008;51,09;10,46;"Terrestrial Belowground";"unipartite";"Point"
"gateway_033";"HEW11";"gateway";"food web";"Invertebrates";2008;51,1;10,4;"Terrestrial Belowground";"unipartite";"Point"
"gateway_034";"HEW12";"gateway";"food web";"Invertebrates";2008;51,1;10,46;"Terrestrial Belowground";"unipartite";"Point"
"gateway_035";"HEW13";"gateway";"food web";"Invertebrates";2008;51,24;10,31;"Terrestrial Belowground";"unipartite";"Point"
"gateway_036";"HEW16";"gateway";"food web";"Invertebrates";2008;51,18;10,37;"Terrestrial Belowground";"unipartite";"Point"
"gateway_037";"HEW17";"gateway";"food web";"Invertebrates";2008;51,28;10,23;"Terrestrial Belowground";"unipartite";"Point"
"gateway_039";"HEW22";"gateway";"food web";"Invertebrates";2008;51,34;10,36;"Terrestrial Belowground";"unipartite";"Point"
"gateway_040";"HEW36";"gateway";"food web";"Invertebrates";2008;51,11;10,41;"Terrestrial Belowground";"unipartite";"Point"
"gateway_041";"HEW47";"gateway";"food web";"Invertebrates";2008;51,18;10,38;"Terrestrial Belowground";"unipartite";"Point"
"gateway_042";"SEW01";"gateway";"food web";"Invertebrates";2008;52,9;13,85;"Terrestrial Belowground";"unipartite";"Point"
"gateway_043";"SEW02";"gateway";"food web";"Invertebrates";2008;52,95;13,78;"Terrestrial Belowground";"unipartite";"Point"
"gateway_044";"SEW03";"gateway";"food web";"Invertebrates";2008;52,92;13,64;"Terrestrial Belowground";"unipartite";"Point"
"gateway_045";"SEW04";"gateway";"food web";"Invertebrates";2008;52,92;13,85;"Terrestrial Belowground";"unipartite";"Point"
"gateway_046";"SEW05";"gateway";"food web";"Invertebrates";2008;53,06;13,89;"Terrestrial Belowground";"unipartite";"Point"
"gateway_047";"SEW06";"gateway";"food web";"Invertebrates";2008;52,91;13,84;"Terrestrial Belowground";"unipartite";"Point"
"gateway_048";"SEW07";"gateway";"food web";"Invertebrates";2008;53,11;13,69;"Terrestrial Belowground";"unipartite";"Point"
"gateway_049";"SEW08";"gateway";"food web";"Invertebrates";2008;53,19;13,93;"Terrestrial Belowground";"unipartite";"Point"
"gateway_050";"SEW09";"gateway";"food web";"Invertebrates";2008;53,04;13,81;"Terrestrial Belowground";"unipartite";"Point"
"gateway_051";"SEW18";"gateway";"food web";"Invertebrates";2008;52,86;13,92;"Terrestrial Belowground";"unipartite";"Point"
"gateway_052";"SEW35";"gateway";"food web";"Invertebrates";2008;52,91;13,85;"Terrestrial Belowground";"unipartite";"Point"
"gateway_053";"SEW36";"gateway";"food web";"Invertebrates";2008;52,95;13,75;"Terrestrial Belowground";"unipartite";"Point"
"gateway_054";"SEW37";"gateway";"food web";"Invertebrates";2008;52,94;13,78;"Terrestrial Belowground";"unipartite";"Point"
"gateway_055";"SEW41";"gateway";"food web";"Invertebrates";2008;52,91;13,91;"Terrestrial Belowground";"unipartite";"Point"
"gateway_056";"SEW43";"gateway";"food web";"Invertebrates";2008;52,9;13,93;"Terrestrial Belowground";"unipartite";"Point"
"gateway_057";"SEW48";"gateway";"food web";"Invertebrates";2008;53,05;13,84;"Terrestrial Belowground";"unipartite";"Point"
"gateway_058";"Kongsfjorden";"gateway";"food web";"Invertebrates";NA;79,039185;11,645279;"Marine";"unipartite";"Point"
"gateway_059";"Alford lake";"gateway";"food web";"Invertebrates";NA;44,26;-74,04;"Lakes";"unipartite";"Point"
"gateway_060";"Balsam lake";"gateway";"food web";"Invertebrates";NA;43,63;-74,8;"Lakes";"unipartite";"Point"
"gateway_061";"Beaver lake";"gateway";"food web";"Invertebrates";NA;43,65;-74,75;"Lakes";"unipartite";"Point"
"gateway_062";"Big hope lake";"gateway";"food web";"Invertebrates";NA;44,51;-74,13;"Lakes";"unipartite";"Point"
"gateway_063";"Brandy lake";"gateway";"food web";"Ectotherm Vertebrates";NA;44,28;-74,36;"Lakes";"unipartite";"Point"
"gateway_064";"Bridge brook lake";"gateway";"food web";"Invertebrates";NA;44,16;-74,57;"Lakes";"unipartite";"Point"
"gateway_065";"Brook trout lake";"gateway";"food web";"Invertebrates";NA;43,6;-74,66;"Lakes";"unipartite";"Point"
"gateway_066";"Buck pond";"gateway";"food web";"Invertebrates";NA;43,53;-75,06;"Lakes";"unipartite";"Point"
"gateway_067";"Burntbridge lake";"gateway";"food web";"Invertebrates";NA;44,21;-74,71;"Lakes";"unipartite";"Point"
"gateway_068";"Cascade lake";"gateway";"food web";"Invertebrates";NA;43,79;-74,81;"Lakes";"unipartite";"Point"
"gateway_069";"Chub lake";"gateway";"food web";"Invertebrates";NA;43,83;-74,79;"Lakes";"unipartite";"Point"
"gateway_070";"Chub pond";"gateway";"food web";"Invertebrates";NA;43,55;-75,06;"Lakes";"unipartite";"Point"
"gateway_071";"Connera lake";"gateway";"food web";"Invertebrates";NA;44,31;-73,94;"Lakes";"unipartite";"Point"
"gateway_072";"Constable lake";"gateway";"food web";"Invertebrates";NA;43,83;-74,81;"Lakes";"unipartite";"Point"
"gateway_073";"Deep lake";"gateway";"food web";"Invertebrates";NA;43,62;-74,66;"Lakes";"unipartite";"Point"
"gateway_074";"Emerald lake";"gateway";"food web";"Invertebrates";NA;44,02;-75,02;"Lakes";"unipartite";"Point"
"gateway_075";"Falls lake";"gateway";"food web";"Invertebrates";NA;43,63;-74,68;"Lakes";"unipartite";"Point"
"gateway_076";"Fawn lake";"gateway";"food web";"Invertebrates";NA;43,71;-74,78;"Lakes";"unipartite";"Point"
"gateway_077";"Federation lake";"gateway";"food web";"Invertebrates";NA;44,34;-74,41;"Lakes";"unipartite";"Point"
"gateway_078";"Goose lake";"gateway";"food web";"Invertebrates";NA;43,78;-74,9;"Lakes";"unipartite";"Point"
"gateway_079";"Grass lake";"gateway";"food web";"Invertebrates";NA;44,38;-74,35;"Lakes";"unipartite";"Point"
"gateway_080";"Gull lake";"gateway";"food web";"Invertebrates";NA;43,55;-75,07;"Lakes";"unipartite";"Point"
"gateway_081";"Gull lake north";"gateway";"food web";"Invertebrates";NA;43,86;-74,82;"Lakes";"unipartite";"Point"
"gateway_082";"Helldiver pond";"gateway";"food web";"Invertebrates";NA;43,67;-74,7;"Lakes";"unipartite";"Point"
"gateway_083";"High pond";"gateway";"food web";"Invertebrates";NA;44,09;-74,66;"Lakes";"unipartite";"Point"
"gateway_084";"Hoel lake";"gateway";"food web";"Invertebrates";NA;44,36;-74,36;"Lakes";"unipartite";"Point"
"gateway_085";"Horseshoe Lake";"gateway";"food web";"Invertebrates";NA;44,32;-74,36;"Lakes";"unipartite";"Point"
"gateway_086";"Indian Lake";"gateway";"food web";"Invertebrates";NA;43,62;-74,76;"Lakes";"unipartite";"Point"
"gateway_087";"Little Rainbow Lake";"gateway";"food web";"Invertebrates";NA;44,36;-74,33;"Lakes";"unipartite";"Point"
"gateway_088";"Long Lake";"gateway";"food web";"Ectotherm Vertebrates";NA;44,32;-73,93;"Lakes";"unipartite";"Point"
"gateway_089";"Loon Lake";"gateway";"food web";"Invertebrates";NA;44,49;-74,17;"Lakes";"unipartite";"Point"
"gateway_090";"Lost Lake";"gateway";"food web";"Invertebrates";NA;44,46;-74,28;"Lakes";"unipartite";"Point"
"gateway_091";"Lost Lake East";"gateway";"food web";"Invertebrates";NA;43,69;-74,67;"Lakes";"unipartite";"Point"
"gateway_092";"Lower Sister Lake";"gateway";"food web";"Invertebrates";NA;43,87;-74,78;"Lakes";"unipartite";"Point"
"gateway_093";"Oswego Lake";"gateway";"food web";"Invertebrates";NA;43,85;-74,9;"Lakes";"unipartite";"Point"
"gateway_094";"Owl Lake";"gateway";"food web";"Invertebrates";NA;44,27;-74,15;"Lakes";"unipartite";"Point"
"gateway_095";"Rat Lake";"gateway";"food web";"Invertebrates";NA;44,35;-74,31;"Lakes";"unipartite";"Point"
"gateway_096";"Razorback Lake";"gateway";"food web";"Invertebrates";NA;43,85;-74,92;"Lakes";"unipartite";"Point"
"gateway_097";"Rock Lake";"gateway";"food web";"Invertebrates";NA;44,01;-75,02;"Lakes";"unipartite";"Point"
"gateway_098";"Russian Lake";"gateway";"food web";"Invertebrates";NA;43,84;-74,81;"Lakes";"unipartite";"Point"
"gateway_099";"Safford Lake";"gateway";"food web";"Invertebrates";NA;43,78;-74,92;"Lakes";"unipartite";"Point"
"gateway_100";"Sand Lake";"gateway";"food web";"Invertebrates";NA;44,01;-75,01;"Lakes";"unipartite";"Point"
"gateway_101";"South Lake";"gateway";"food web";"Invertebrates";NA;43,84;-74,88;"Lakes";"bipartite";"Point"
"gateway_102";"Squaw Lake";"gateway";"food web";"Invertebrates";NA;43,64;-74,74;"Lakes";"unipartite";"Point"
"gateway_103";"Stink Lake";"gateway";"food web";"Invertebrates";NA;43,63;-74,81;"Lakes";"unipartite";"Point"
"gateway_104";"Twelfth Tee Lake";"gateway";"food web";"Invertebrates";NA;44,34;-74,34;"Lakes";"unipartite";"Point"
"gateway_105";"Twin Lake East";"gateway";"food web";"Invertebrates";NA;43,62;-74,64;"Lakes";"unipartite";"Point"
"gateway_107";"Whipple Lake";"gateway";"food web";"Ectotherm Vertebrates";NA;44,39;-74,3;"Lakes";"unipartite";"Point"
"gateway_108";"Wolf Lake";"gateway";"food web";"Invertebrates";NA;43,63;-74,66;"Lakes";"unipartite";"Point"
"gateway_109";"Weddell Sea";"gateway";"food web";"Invertebrates";2001;-73;-45;"Marine";"unipartite";"Point"
"gateway_110";"Tuesday Lake 1984";"gateway";"food web";"Invertebrates";1984;46,251182;-89,497252;"Lakes";"unipartite";"Point"
"gateway_112";"Chilean Intertidal Curaumilla";"gateway";"food web";"Invertebrates";NA;-33,029307;-71,655639;"Marine";"unipartite";"Point"
"gateway_113";"Chilean Intertidal El Quisco";"gateway";"food web";"Invertebrates";NA;-33,366273;-71,696091;"Marine";"unipartite";"Point"
"gateway_114";"Chilean Intertidal Las Cruces";"gateway";"food web";"Invertebrates";NA;-33,494839;-71,644346;"Marine";"unipartite";"Point"
"gateway_115";"Chilean Intertidal Los Molles";"gateway";"food web";"Invertebrates";NA;-32,236792;-71,526185;"Marine";"unipartite";"Point"
"gateway_116";"Chesapeake Bay";"gateway";"food web";"Ectotherm Vertebrates";2014;37,492083;-76,13132;"Marine";"unipartite";"Point"
"gateway_117";"Carpinteria";"gateway";"food web";"Endotherm Vertebrates";NA;34,400713;-119,537602;NA;"unipartite";"Point"
"gateway_118";"Scottish Lake";"gateway";"food web";"Invertebrates";2006;56,958;-3,231455;"Lakes";"unipartite";"Point"
"gateway_119";"Afon Hafren 2005";"gateway";"food web";"Invertebrates";2005;52,47;-3,7;"Streams";"unipartite";"Point"
"gateway_120";"Allt a Mharcaidh";"gateway";"food web";"Invertebrates";2005;57,12;-3,85;"Streams";"unipartite";"Point"
"gateway_121";"Broadstone Stream";"gateway";"food web";"Invertebrates";2005;51,08;0,05;"Streams";"unipartite";"Point"
"gateway_122";"Dargall Lane";"gateway";"food web";"Invertebrates";2005;55,08;-4,43;"Streams";"unipartite";"Point"
"gateway_123";"Duddon Pike Beck";"gateway";"food web";"Invertebrates";2005;54,41;-3,17;"Streams";"unipartite";"Point"
"gateway_124";"Hardknott Gill";"gateway";"food web";"Invertebrates";2005;54,4;-3,17;"Streams";"unipartite";"Point"
"gateway_125";"Mill Stream";"gateway";"food web";"Invertebrates";2005;50,68;-2,18;"Streams";"unipartite";"Point"
"gateway_126";"Mosendale Beck";"gateway";"food web";"Invertebrates";2005;54,41;-3,14;"Streams";"unipartite";"Point"
"gateway_127";"Old Lodge";"gateway";"food web";"Invertebrates";2005;51,04;0,08;"Streams";"unipartite";"Point"
"gateway_128";"Alert";"gateway";"food web";"Endotherm Vertebrates";2007;82,512274;-62,387641;NA;"unipartite";"Point"
"gateway_129";"Bylot";"gateway";"food web";"Endotherm Vertebrates";2007;73,157854;-78,907736;NA;"unipartite";"Point"
"gateway_130";"Herschel";"gateway";"food web";"Endotherm Vertebrates";2007;69,599884;-139,171914;NA;"unipartite";"Point"
"gateway_131";"Nenetsky";"gateway";"food web";"Endotherm Vertebrates";2007;68,206261;56,103396;NA;"unipartite";"Point"
"gateway_132";"Svalbard";"gateway";"food web";"Endotherm Vertebrates";2007;78,794285;18,25975;NA;"unipartite";"Point"
"gateway_133";"Yamal";"gateway";"food web";"Endotherm Vertebrates";2007;70,100652;69,543485;NA;"unipartite";"Point"
"gateway_134";"Zackenberg";"gateway";"food web";"Endotherm Vertebrates";2007;74,519046;-20,426879;NA;"unipartite";"Point"
"gateway_135";"Gearagh";"gateway";"food web";"Invertebrates";2005;51,885104;-8,99811;"Terrestrial Belowground";"unipartite";"Point"
"gateway_136";"Dutch Microfauna food web PlotA";"gateway";"food web";"Invertebrates";2012;52,149957;5,300059;"Terrestrial Belowground";"unipartite";"Point"
"gateway_139";"Bure Stream";"gateway";"food web";"Invertebrates";2011;52,82;1,2;"Streams";"unipartite";"Point"
"gateway_140";"Loddon Stream";"gateway";"food web";"Invertebrates";2011;51,29;-1,02;"Streams";"unipartite";"Point"
"gateway_141";"Lyde Stream";"gateway";"food web";"Invertebrates";2011;51,29;-1;"Streams";"unipartite";"Point"
"gateway_142";"Test Stream";"gateway";"food web";"Invertebrates";2011;51,14;-1,47;"Streams";"unipartite";"Point"
"gateway_143";"Wensum Stream";"gateway";"food web";"Invertebrates";2011;52,78;0,95;"Streams";"unipartite";"Point"
"gateway_144";"Lake Malawi";"gateway";"food web";"Ectotherm Vertebrates";1976;-11,61406;34,490113;"Lakes";"unipartite";"Point"
"gateway_145";"Iceland stream IS7 April 2009";"gateway";"food web";"Invertebrates";2008;64,056531;-21,307673;"Streams";"unipartite";"Point"
"gateway_147";"Iceland stream IS8  April 2009";"gateway";"food web";"Invertebrates";2008;64,056648;-21,307716;"Streams";"unipartite";"Point"
"gateway_149";"Caribbean Reef";"gateway";"food web";"Ectotherm Vertebrates";1992;18,316891;-64,784438;"Marine";"unipartite";"Point"
"gateway_150";"FloridaIslandE1";"gateway";"food web";"Invertebrates";1976;24,6773885;-81,6279076;NA;"unipartite";"Point"
"gateway_151";"FloridaIslandE2";"gateway";"food web";"Invertebrates";1976;24,6776319;-81,6876083;NA;"unipartite";"Point"
"gateway_152";"FloridaIslandE3";"gateway";"food web";"Invertebrates";1976;24,6904173;-81,5506505;NA;"unipartite";"Point"
"gateway_153";"FloridaIslandE7";"gateway";"food web";"Invertebrates";1976;25,2362402;-80,7105813;NA;"unipartite";"Point"
"gateway_154";"FloridaIslandE9";"gateway";"food web";"Invertebrates";1976;25,0336964;-80,7476947;NA;"unipartite";"Point"
"gateway_155";"Lough Hyne";"gateway";"food web";"Ectotherm Vertebrates";NA;51,5;-9,3;"Marine";"unipartite";"Point"
"gateway_156";"Blackrock Stream";"gateway";"food web";"Invertebrates";NA;-46,055878;169,289707;"Streams";"unipartite";"Point"
"gateway_157";"Broad Stream";"gateway";"food web";"Invertebrates";NA;-46,053684;169,288684;"Streams";"unipartite";"Point"
"gateway_158";"Canton Creek";"gateway";"food web";"Invertebrates";NA;-46,055502;169,289214;"Streams";"unipartite";"Point"
"gateway_159";"Dempsters Stream";"gateway";"food web";"Invertebrates";NA;-45,187583;170,622448;"Streams";"unipartite";"Point"
"gateway_160";"German Creek";"gateway";"food web";"Invertebrates";NA;-44,976627;170,276131;"Streams";"unipartite";"Point"
"gateway_161";"Healy Creek";"gateway";"food web";"Invertebrates";NA;-45,181259;170,621302;"Streams";"unipartite";"Point"
"gateway_162";"Kye Burn";"gateway";"food web";"Invertebrates";NA;-45,181433;170,621041;"Streams";"unipartite";"Point"
"gateway_164";"Stony Stream";"gateway";"food web";"Invertebrates";NA;-45,15484;169,34563;"Streams";"unipartite";"Point"
"gateway_165";"Sutton Stream";"gateway";"food web";"Invertebrates";NA;-45,155118;169,345868;"Streams";"unipartite";"Point"
"gateway_166";"AP1";"gateway";"food web";"Invertebrates";NA;-23,812962;-45,407827;"Marine";"unipartite";"Point"
"gateway_167";"AP2";"gateway";"food web";"Invertebrates";NA;-23,812993;-45,407856;"Marine";"unipartite";"Point"
"gateway_168";"AP3";"gateway";"food web";"Invertebrates";NA;-23,813024;-45,407884;"Marine";"unipartite";"Point"
"gateway_169";"AP4";"gateway";"food web";"Invertebrates";NA;-23,813107;-45,407984;"Marine";"unipartite";"Point"
"gateway_170";"BP1";"gateway";"food web";"Invertebrates";NA;-23,524249;-45,166796;"Marine";"unipartite";"Point"
"gateway_171";"BP2";"gateway";"food web";"Invertebrates";NA;-23,524136;-45,166698;"Marine";"unipartite";"Point"
"gateway_172";"BP3";"gateway";"food web";"Invertebrates";NA;-23,523881;-45,166716;"Marine";"unipartite";"Point"
"gateway_173";"CGP1";"gateway";"food web";"Invertebrates";NA;-23,8226002;-45,421782;"Marine";"unipartite";"Point"
"gateway_174";"CGP2";"gateway";"food web";"Invertebrates";NA;-23,82601;-45,421768;"Marine";"unipartite";"Point"
"gateway_175";"CGP3";"gateway";"food web";"Invertebrates";NA;-23,825912;-45,421779;"Marine";"unipartite";"Point"
"gateway_176";"CR1P1";"gateway";"food web";"Invertebrates";NA;38,709952;-9,485974;"Marine";"unipartite";"Point"
"gateway_177";"CR1P2";"gateway";"food web";"Invertebrates";NA;38,710015;-9,485945;"Marine";"unipartite";"Point"
"gateway_178";"CR1P3";"gateway";"food web";"Invertebrates";NA;38,709936;-9,486042;"Marine";"unipartite";"Point"
"gateway_179";"CR1P4";"gateway";"food web";"Invertebrates";NA;38,709946;-9,486071;"Marine";"unipartite";"Point"
"gateway_180";"CR2P1";"gateway";"food web";"Invertebrates";NA;38,710621;-9,486132;"Marine";"unipartite";"Point"
"gateway_181";"CR2P2";"gateway";"food web";"Invertebrates";NA;38,71063;-9,486068;"Marine";"unipartite";"Point"
"gateway_182";"CR2P3";"gateway";"food web";"Invertebrates";NA;38,71067;-9,485978;"Marine";"unipartite";"Point"
"gateway_183";"CR2P4";"gateway";"food web";"Invertebrates";NA;38,710653;-9,485925;"Marine";"unipartite";"Point"
"gateway_184";"F1P1";"gateway";"food web";"Invertebrates";NA;-25,969864;32,991403;"Marine";"unipartite";"Point"
"gateway_185";"F1P2";"gateway";"food web";"Invertebrates";NA;-25,969947;32,991658;"Marine";"unipartite";"Point"
"gateway_186";"F1P3";"gateway";"food web";"Invertebrates";NA;-25,970258;32,992506;"Marine";"unipartite";"Point"
"gateway_187";"F1P4";"gateway";"food web";"Invertebrates";NA;-25,970464;32,992661;"Marine";"unipartite";"Point"
"gateway_188";"F2P1";"gateway";"food web";"Invertebrates";NA;-25,971056;32,993669;"Marine";"unipartite";"Point"
"gateway_189";"F2P2";"gateway";"food web";"Invertebrates";NA;-25,971186;32,993579;"Marine";"unipartite";"Point"
"gateway_190";"F2P3";"gateway";"food web";"Invertebrates";NA;-25,971569;32,993542;"Marine";"unipartite";"Point"
"gateway_191";"F2P4";"gateway";"food web";"Invertebrates";NA;-25,971744;32,99355;"Marine";"unipartite";"Point"
"gateway_192";"FP1";"gateway";"food web";"Invertebrates";NA;-23,529452;-45,157673;"Marine";"unipartite";"Point"
"gateway_193";"FXAP1";"gateway";"food web";"Invertebrates";NA;-3,2116634;-39,26622;"Marine";"unipartite";"Point"
"gateway_194";"FXAP2";"gateway";"food web";"Invertebrates";NA;-3,216738;-39,266191;"Marine";"unipartite";"Point"
"gateway_195";"FXAP3";"gateway";"food web";"Invertebrates";NA;-3,216667;-39,26613;"Marine";"unipartite";"Point"
"gateway_196";"FXAP4";"gateway";"food web";"Invertebrates";NA;-3,216639;-39,266168;"Marine";"unipartite";"Point"
"gateway_197";"FXBP1";"gateway";"food web";"Invertebrates";NA;-3,217707;-39,268045;"Marine";"unipartite";"Point"
"gateway_198";"FXBP2";"gateway";"food web";"Invertebrates";NA;-3,217727;-39,267981;"Marine";"unipartite";"Point"
"gateway_199";"FXBP3";"gateway";"food web";"Invertebrates";NA;-3,217815;-39,268296;"Marine";"unipartite";"Point"
"gateway_200";"FXBP4";"gateway";"food web";"Invertebrates";NA;-3,217817;-39,26822;"Marine";"unipartite";"Point"
"gateway_201";"GJAP1";"gateway";"food web";"Invertebrates";NA;-3,23754;-39,230439;"Marine";"unipartite";"Point"
"gateway_202";"GJAP2";"gateway";"food web";"Invertebrates";NA;-3,237669;-39,230434;"Marine";"unipartite";"Point"
"gateway_203";"GJAP3";"gateway";"food web";"Invertebrates";NA;-3,237576;-39,230841;"Marine";"unipartite";"Point"
"gateway_204";"GJAP4";"gateway";"food web";"Invertebrates";NA;-3,23772;-39,230302;"Marine";"unipartite";"Point"
"gateway_205";"GJBP1";"gateway";"food web";"Invertebrates";NA;-3,239132;-39,228635;"Marine";"unipartite";"Point"
"gateway_206";"GJBP2";"gateway";"food web";"Invertebrates";NA;-3,2391122;-39,228463;"Marine";"unipartite";"Point"
"gateway_207";"GJBP3";"gateway";"food web";"Invertebrates";NA;-3,239011;-39,228519;"Marine";"unipartite";"Point"
"gateway_208";"GJBP4";"gateway";"food web";"Invertebrates";NA;-3,239112;-39,228493;"Marine";"unipartite";"Point"
"gateway_209";"L1P1";"gateway";"food web";"Invertebrates";NA;39,286564;-9,340457;"Marine";"unipartite";"Point"
"gateway_210";"L1P2";"gateway";"food web";"Invertebrates";NA;39,286564;-9,340603;"Marine";"unipartite";"Point"
"gateway_211";"L1P3";"gateway";"food web";"Invertebrates";NA;39,286584;-9,340573;"Marine";"unipartite";"Point"
"gateway_212";"L1P4";"gateway";"food web";"Invertebrates";NA;39,286595;-9,340555;"Marine";"unipartite";"Point"
"gateway_213";"L2P1";"gateway";"food web";"Invertebrates";NA;39,286558;-9,339798;"Marine";"unipartite";"Point"
"gateway_214";"L2P2";"gateway";"food web";"Invertebrates";NA;39,286575;-9,339799;"Marine";"unipartite";"Point"
"gateway_215";"L2P3";"gateway";"food web";"Invertebrates";NA;39,286569;-9,339838;"Marine";"unipartite";"Point"
"gateway_216";"L2P4";"gateway";"food web";"Invertebrates";NA;39,286623;-9,33968;"Marine";"unipartite";"Point"
"gateway_217";"L3P1";"gateway";"food web";"Invertebrates";NA;39,241002;-9,343516;"Marine";"unipartite";"Point"
"gateway_218";"L3P2";"gateway";"food web";"Invertebrates";NA;39,240973;-9,343491;"Marine";"unipartite";"Point"
"gateway_219";"L3P3";"gateway";"food web";"Invertebrates";NA;39,241035;-9,343438;"Marine";"unipartite";"Point"
"gateway_220";"L3P4";"gateway";"food web";"Invertebrates";NA;39,241023;-9,343384;"Marine";"unipartite";"Point"
"gateway_221";"L4P1";"gateway";"food web";"Invertebrates";NA;39,241695;-9,343066;"Marine";"unipartite";"Point"
"gateway_222";"L4P2";"gateway";"food web";"Invertebrates";NA;39,241695;-9,343151;"Marine";"unipartite";"Point"
"gateway_223";"L4P3";"gateway";"food web";"Invertebrates";NA;39,241812;-9,343242;"Marine";"unipartite";"Point"
"gateway_224";"L4P4";"gateway";"food web";"Invertebrates";NA;39,241808;-9,343138;"Marine";"unipartite";"Point"
"gateway_225";"MBP1";"gateway";"food web";"Invertebrates";NA;50,357325;-4,127006;"Marine";"unipartite";"Point"
"gateway_226";"MBP2";"gateway";"food web";"Invertebrates";NA;50,357154;-4,127097;"Marine";"unipartite";"Point"
"gateway_227";"MBP3";"gateway";"food web";"Invertebrates";NA;50,358082;-4,12809;"Marine";"unipartite";"Point"
"gateway_228";"MBP4";"gateway";"food web";"Invertebrates";NA;50,358041;-4,12802;"Marine";"unipartite";"Point"
"gateway_229";"PC1P1";"gateway";"food web";"Ectotherm Vertebrates";NA;32,775718;-16,826017;"Marine";"unipartite";"Point"
"gateway_230";"PC1P2";"gateway";"food web";"Invertebrates";NA;32,775723;-16,826053;"Marine";"unipartite";"Point"
"gateway_231";"PC1P3";"gateway";"food web";"Invertebrates";NA;32,775719;-16,825975;"Marine";"unipartite";"Point"
"gateway_232";"PC1P4";"gateway";"food web";"Invertebrates";NA;32,775718;-16,825992;"Marine";"unipartite";"Point"
"gateway_233";"PC2P1";"gateway";"food web";"Invertebrates";NA;32,775966;-16,825909;"Marine";"unipartite";"Point"
"gateway_234";"PC2P2";"gateway";"food web";"Invertebrates";NA;32,775963;-16,825893;"Marine";"unipartite";"Point"
"gateway_235";"PC2P3";"gateway";"food web";"Invertebrates";NA;32,776023;-16,825907;"Marine";"unipartite";"Point"
