"network_id";"original_id";"network_db";"network_interaction";"main_animal_taxa";"network_year";"network_lat";"network_lon";"habitat_type";"network_topology_type";"network_spatial_type"
"AI22_847";"AI22_847";"AI22";"pollination";"Invertebrates";2016;-23,275;-46,467;NA;"bipartite";"Polygon"
"AI22_851";"AI22_851";"AI22";"pollination";"Invertebrates";2016;-23,275;-46,468;NA;"bipartite";"Polygon"
"AI22_838";"AI22_838";"AI22";"pollination";"Invertebrates";2016;-23,248;-46,528;NA;"bipartite";"Polygon"
"AI22_835";"AI22_835";"AI22";"pollination";"Invertebrates";2016;-23,248;-46,469;NA;"bipartite";"Polygon"
"AI22_766";"AI22_766";"AI22";"pollination";"Invertebrates";2016;-23,163;-46,491;NA;"bipartite";"Polygon"
"AI22_764";"AI22_764";"AI22";"pollination";"Invertebrates";2016;-23,163;-46,489;NA;"bipartite";"Polygon"
"AI22_778";"AI22_778";"AI22";"pollination";"Invertebrates";2016;-23,164;-46,655;NA;"bipartite";"Polygon"
"AI22_728";"AI22_728";"AI22";"pollination";"Invertebrates";2016;-23,093;-46,219;NA;"bipartite";"Polygon"
"AI22_722";"AI22_722";"AI22";"pollination";"Invertebrates";2016;-23,092;-46,217;NA;"bipartite";"Polygon"
"AI22_642";"AI22_642";"AI22";"pollination";"Invertebrates";2016;-22,943;-46,206;NA;"bipartite";"Polygon"
"AI22_881";"AI22_881";"AI22";"pollination";"Invertebrates";2016;-23,314;-46,269;NA;"bipartite";"Polygon"
"AI22_879";"AI22_879";"AI22";"pollination";"Invertebrates";2016;-23,314;-46,268;NA;"bipartite";"Polygon"
"AI22_811";"AI22_811";"AI22";"pollination";"Invertebrates";2016;-23,202;-46,274;NA;"bipartite";"Polygon"
"AI22_815";"AI22_815";"AI22";"pollination";"Invertebrates";2016;-23,202;-46,275;NA;"bipartite";"Polygon"
"AI22_639";"AI22_639";"AI22";"pollination";"Invertebrates";2016;-22,941;-46,207;NA;"bipartite";"Polygon"
"AI22_760";"AI22_760";"AI22";"pollination";"Invertebrates";2016;-23,154;-46,293;NA;"bipartite";"Polygon"
"AI22_727";"AI22_727";"AI22";"pollination";"Invertebrates";2016;-23,093;-46,218;NA;"bipartite";"Polygon"
"AI22_724";"AI22_724";"AI22";"pollination";"Invertebrates";2016;-23,092;-46,218;NA;"bipartite";"Polygon"
"AI22_807";"AI22_807";"AI22";"pollination";"Invertebrates";2016;-23,201;-46,273;NA;"bipartite";"Polygon"
"AI22_809";"AI22_809";"AI22";"pollination";"Invertebrates";2016;-23,201;-46,274;NA;"bipartite";"Polygon"
"AI22_650";"AI22_650";"AI22";"pollination";"Invertebrates";2016;-22,958;-46,625;NA;"bipartite";"Polygon"
"AI22_644";"AI22_644";"AI22";"pollination";"Invertebrates";2016;-22,957;-46,626;NA;"bipartite";"Polygon"
"AI22_652";"AI22_652";"AI22";"pollination";"Invertebrates";2016;-22,958;-46,626;NA;"bipartite";"Polygon"
"AI22_772";"AI22_772";"AI22";"pollination";"Invertebrates";2016;-23,164;-46,494;NA;"bipartite";"Polygon"
"AI22_768";"AI22_768";"AI22";"pollination";"Invertebrates";2016;-23,163;-46,493;NA;"bipartite";"Polygon"
"AI22_756";"AI22_756";"AI22";"pollination";"Invertebrates";2016;-23,146;-46,655;NA;"bipartite";"Polygon"
"AI22_840";"AI22_840";"AI22";"pollination";"Invertebrates";2016;-23,249;-46,469;NA;"bipartite";"Polygon"
"AI22_705";"AI22_705";"AI22";"pollination";"Invertebrates";2016;-23,076;-46,484;NA;"bipartite";"Polygon"
"AI22_743";"AI22_743";"AI22";"herbivory";"Invertebrates";2015;-23,128;-46,682;NA;"bipartite";"Polygon"
"AI22_794";"AI22_794";"AI22";"herbivory";"Invertebrates";2015;-23,187;-46,526;NA;"bipartite";"Polygon"
"AI22_659";"AI22_659";"AI22";"herbivory";"Invertebrates";2015;-22,959;-46,628;NA;"bipartite";"Polygon"
"AI22_831";"AI22_831";"AI22";"herbivory";"Invertebrates";2015;-23,239;-46,656;NA;"bipartite";"Polygon"
"AI22_683";"AI22_683";"AI22";"pollination";"Invertebrates";2017;-22,994;-46,568;NA;"bipartite";"Polygon"
"AI22_681";"AI22_681";"AI22";"herbivory";"Invertebrates";2017;-22,994;-46,568;NA;"bipartite";"Polygon"
"AI22_730";"AI22_730";"AI22";"pollination";"Invertebrates";2015;-23,097;-46,218;NA;"bipartite";"Polygon"
"AI22_631";"AI22_631";"AI22";"pollination";"Invertebrates";2015;-22,885;-46,201;NA;"bipartite";"Polygon"
"AI22_877";"AI22_877";"AI22";"pollination";"Invertebrates";2015;-23,313;-46,268;NA;"bipartite";"Polygon"
"AI22_707";"AI22_707";"AI22";"herbivory";"Invertebrates";2016;-23,076;-46,485;NA;"bipartite";"Polygon"
"AI22_711";"AI22_711";"AI22";"pollination";"Invertebrates";2016;-23,076;-46,486;NA;"bipartite";"Polygon"
"AI22_749";"AI22_749";"AI22";"pollination";"Invertebrates";2016;-23,129;-46,681;NA;"bipartite";"Polygon"
"AI22_798";"AI22_798";"AI22";"herbivory";"Invertebrates";2016;-23,188;-46,525;NA;"bipartite";"Polygon"
"AI22_653";"AI22_653";"AI22";"herbivory";"Invertebrates";2016;-22,958;-46,627;NA;"bipartite";"Polygon"
"AI22_645";"AI22_645";"AI22";"herbivory";"Invertebrates";2016;-22,957;-46,627;NA;"bipartite";"Polygon"
"AI22_849";"AI22_849";"AI22";"herbivory";"Invertebrates";2016;-23,275;-46,468;NA;"bipartite";"Polygon"
"AI22_845";"AI22_845";"AI22";"herbivory";"Invertebrates";2016;-23,275;-46,467;NA;"bipartite";"Polygon"
"AI22_837";"AI22_837";"AI22";"pollination";"Invertebrates";2016;-23,248;-46,527;NA;"bipartite";"Polygon"
"AI22_781";"AI22_781";"AI22";"pollination";"Invertebrates";2016;-23,168;-46,489;NA;"bipartite";"Polygon"
"AI22_765";"AI22_765";"AI22";"pollination";"Invertebrates";2016;-23,163;-46,49;NA;"bipartite";"Polygon"
"AI22_763";"AI22_763";"AI22";"herbivory";"Invertebrates";2016;-23,163;-46,489;NA;"bipartite";"Polygon"
"AI22_762";"AI22_762";"AI22";"pollination";"Invertebrates";2016;-23,158;-46,293;NA;"bipartite";"Polygon"
"AI22_664";"AI22_664";"AI22";"pollination";"Invertebrates";2016;-22,983;-46,652;NA;"bipartite";"Polygon"
"AI22_663";"AI22_663";"AI22";"herbivory";"Invertebrates";2016;-22,983;-46,652;NA;"bipartite";"Polygon"
"AI22_780";"AI22_780";"AI22";"pollination";"Invertebrates";2016;-23,165;-46,655;NA;"bipartite";"Polygon"
"AI22_776";"AI22_776";"AI22";"herbivory";"Invertebrates";2016;-23,164;-46,655;NA;"bipartite";"Polygon"
"AI22_720";"AI22_720";"AI22";"herbivory";"Invertebrates";2016;-23,092;-46,217;NA;"bipartite";"Polygon"
"AI22_718";"AI22_718";"AI22";"pollination";"Invertebrates";2016;-23,091;-46,217;NA;"bipartite";"Polygon"
"AI22_640";"AI22_640";"AI22";"herbivory";"Invertebrates";2016;-22,943;-46,206;NA;"bipartite";"Polygon"
"AI22_878";"AI22_878";"AI22";"herbivory";"Invertebrates";2016;-23,314;-46,268;NA;"bipartite";"Polygon"
"AI22_858";"AI22_858";"AI22";"pollination";"Invertebrates";2016;-23,288;-46,286;NA;"bipartite";"Polygon"
"AI22_810";"AI22_810";"AI22";"herbivory";"Invertebrates";2016;-23,202;-46,274;NA;"bipartite";"Polygon"
"AI22_637";"AI22_637";"AI22";"pollination";"Invertebrates";2016;-22,941;-46,206;NA;"bipartite";"Polygon"
"AI22_636";"AI22_636";"AI22";"herbivory";"Invertebrates";2016;-22,941;-46,206;NA;"bipartite";"Polygon"
"AI22_759";"AI22_759";"AI22";"herbivory";"Invertebrates";2016;-23,154;-46,293;NA;"bipartite";"Polygon"
"AI22_844";"AI22_844";"AI22";"herbivory";"Invertebrates";2016;-23,274;-46,467;NA;"bipartite";"Polygon"
"AI22_882";"AI22_882";"AI22";"pollination";"Invertebrates";2016;-23,315;-46,266;NA;"bipartite";"Polygon"
"AI22_876";"AI22_876";"AI22";"pollination";"Invertebrates";2016;-23,313;-46,264;NA;"bipartite";"Polygon"
"AI22_875";"AI22_875";"AI22";"herbivory";"Invertebrates";2016;-23,313;-46,264;NA;"bipartite";"Polygon"
"AI22_808";"AI22_808";"AI22";"herbivory";"Invertebrates";2016;-23,201;-46,274;NA;"bipartite";"Polygon"
"AI22_813";"AI22_813";"AI22";"herbivory";"Invertebrates";2016;-23,202;-46,275;NA;"bipartite";"Polygon"
"AI22_740";"AI22_740";"AI22";"herbivory";"Invertebrates";2016;-23,125;-46,683;NA;"bipartite";"Polygon"
"AI22_741";"AI22_741";"AI22";"pollination";"Invertebrates";2016;-23,125;-46,683;NA;"bipartite";"Polygon"
"AI22_751";"AI22_751";"AI22";"pollination";"Invertebrates";2016;-23,129;-46,682;NA;"bipartite";"Polygon"
"AI22_753";"AI22_753";"AI22";"pollination";"Invertebrates";2016;-23,129;-46,683;NA;"bipartite";"Polygon"
"AI22_746";"AI22_746";"AI22";"pollination";"Invertebrates";2016;-23,128;-46,683;NA;"bipartite";"Polygon"
"AI22_752";"AI22_752";"AI22";"herbivory";"Invertebrates";2016;-23,129;-46,683;NA;"bipartite";"Polygon"
"AI22_750";"AI22_750";"AI22";"herbivory";"Invertebrates";2016;-23,129;-46,682;NA;"bipartite";"Polygon"
"AI22_651";"AI22_651";"AI22";"herbivory";"Invertebrates";2016;-22,958;-46,626;NA;"bipartite";"Polygon"
"AI22_771";"AI22_771";"AI22";"herbivory";"Invertebrates";2016;-23,164;-46,494;NA;"bipartite";"Polygon"
"AI22_767";"AI22_767";"AI22";"herbivory";"Invertebrates";2016;-23,163;-46,493;NA;"bipartite";"Polygon"
"AI22_769";"AI22_769";"AI22";"pollination";"Invertebrates";2016;-23,163;-46,494;NA;"bipartite";"Polygon"
"AI22_774";"AI22_774";"AI22";"pollination";"Invertebrates";2016;-23,164;-46,654;NA;"bipartite";"Polygon"
"AI22_757";"AI22_757";"AI22";"pollination";"Invertebrates";2016;-23,147;-46,655;NA;"bipartite";"Polygon"
"AI22_839";"AI22_839";"AI22";"herbivory";"Invertebrates";2016;-23,249;-46,469;NA;"bipartite";"Polygon"
"AI22_700";"AI22_700";"AI22";"herbivory";"Invertebrates";2016;-23,063;-46,242;NA;"bipartite";"Polygon"
"AI22_665";"AI22_665";"AI22";"pollination";"Invertebrates";2016;-22,986;-46,174;NA;"bipartite";"Polygon"
"AI22_731";"AI22_731";"AI22";"pollination";"Invertebrates";2016;-23,101;-46,173;NA;"bipartite";"Polygon"
"AI22_790";"AI22_790";"AI22";"pollination";"Invertebrates";2016;-23,182;-46,554;NA;"bipartite";"Polygon"
"AI22_789";"AI22_789";"AI22";"herbivory";"Invertebrates";2016;-23,182;-46,554;NA;"bipartite";"Polygon"
"AI22_852";"AI22_852";"AI22";"pollination";"Invertebrates";2016;-23,278;-46,524;NA;"bipartite";"Polygon"
"AI22_890";"AI22_890";"AI22";"herbivory";"Invertebrates";2016;-23,336;-46,249;NA;"bipartite";"Polygon"
"AI22_739";"AI22_739";"AI22";"pollination";"Invertebrates";2016;-23,117;-46,646;NA;"bipartite";"Polygon"
"AI22_883";"AI22_883";"AI22";"pollination";"Invertebrates";2016;-23,315;-46,63;NA;"bipartite";"Polygon"
"AI22_692";"AI22_692";"AI22";"herbivory";"Invertebrates";2016;-23,034;-46,44;NA;"bipartite";"Polygon"
"AI22_693";"AI22_693";"AI22";"pollination";"Invertebrates";2016;-23,034;-46,44;NA;"bipartite";"Polygon"
"AI22_671";"AI22_671";"AI22";"pollination";"Invertebrates";2016;-22,987;-46,205;NA;"bipartite";"Polygon"
"AI22_678";"AI22_678";"AI22";"herbivory";"Invertebrates";2016;-22,989;-46,206;NA;"bipartite";"Polygon"
"AI22_679";"AI22_679";"AI22";"pollination";"Invertebrates";2016;-22,989;-46,206;NA;"bipartite";"Polygon"
"AI22_657";"AI22_657";"AI22";"herbivory";"Invertebrates";2016;-22,959;-46,554;NA;"bipartite";"Polygon"
"AI22_658";"AI22_658";"AI22";"pollination";"Invertebrates";2016;-22,959;-46,554;NA;"bipartite";"Polygon"
"AI22_647";"AI22_647";"AI22";"herbivory";"Invertebrates";2016;-22,958;-46,554;NA;"bipartite";"Polygon"
"AI22_874";"AI22_874";"AI22";"pollination";"Invertebrates";2016;-23,298;-46,669;NA;"bipartite";"Polygon"
"AI22_662";"AI22_662";"AI22";"pollination";"Invertebrates";2017;-22,96;-46,554;NA;"bipartite";"Polygon"
"AI22_649";"AI22_649";"AI22";"pollination";"Invertebrates";2017;-22,958;-46,554;NA;"bipartite";"Polygon"
"AI22_717";"AI22_717";"AI22";"pollination";"Invertebrates";2017;-23,077;-46,487;NA;"bipartite";"Polygon"
"AI22_714";"AI22_714";"AI22";"herbivory";"Invertebrates";2017;-23,077;-46,487;NA;"bipartite";"Polygon"
"AI22_787";"AI22_787";"AI22";"herbivory";"Invertebrates";2017;-23,182;-46,553;NA;"bipartite";"Polygon"
"AI22_788";"AI22_788";"AI22";"pollination";"Invertebrates";2017;-23,182;-46,553;NA;"bipartite";"Polygon"
"AI22_687";"AI22_687";"AI22";"pollination";"Invertebrates";2017;-22,995;-46,568;NA;"bipartite";"Polygon"
"AI22_861";"AI22_861";"AI22";"pollination";"Invertebrates";2017;-23,289;-46,286;NA;"bipartite";"Polygon"
"AI22_859";"AI22_859";"AI22";"herbivory";"Invertebrates";2017;-23,289;-46,286;NA;"bipartite";"Polygon"
"AI22_889";"AI22_889";"AI22";"pollination";"Invertebrates";2017;-23,316;-46,631;NA;"bipartite";"Polygon"
"AI22_674";"AI22_674";"AI22";"pollination";"Invertebrates";2017;-22,988;-46,205;NA;"bipartite";"Polygon"
"AI22_677";"AI22_677";"AI22";"pollination";"Invertebrates";2017;-22,989;-46,205;NA;"bipartite";"Polygon"
"AI22_805";"AI22_805";"AI22";"pollination";"Invertebrates";2017;-23,18;-46,33;NA;"bipartite";"Polygon"
"AI22_803";"AI22_803";"AI22";"herbivory";"Invertebrates";2017;-23,18;-46,33;NA;"bipartite";"Polygon"
"AI22_733";"AI22_733";"AI22";"pollination";"Invertebrates";2017;-23,102;-46,173;NA;"bipartite";"Polygon"
"AI22_734";"AI22_734";"AI22";"pollination";"Invertebrates";2017;-23,102;-46,174;NA;"bipartite";"Polygon"
"AI22_732";"AI22_732";"AI22";"herbivory";"Invertebrates";2017;-23,102;-46,173;NA;"bipartite";"Polygon"
"AI22_856";"AI22_856";"AI22";"pollination";"Invertebrates";2017;-23,279;-46,524;NA;"bipartite";"Polygon"
"AI22_854";"AI22_854";"AI22";"herbivory";"Invertebrates";2017;-23,279;-46,524;NA;"bipartite";"Polygon"
"AI22_801";"AI22_801";"AI22";"pollination";"Invertebrates";2017;-23,18;-46,329;NA;"bipartite";"Polygon"
"AI22_694";"AI22_694";"AI22";"pollination";"Invertebrates";2017;-23,042;-46,514;NA;"bipartite";"Polygon"
"AI22_863";"AI22_863";"AI22";"herbivory";"Invertebrates";2017;-23,28;-46,524;NA;"bipartite";"Polygon"
"AI22_865";"AI22_865";"AI22";"pollination";"Invertebrates";2017;-23,28;-46,524;NA;"bipartite";"Polygon"
"AI22_736";"AI22_736";"AI22";"pollination";"Invertebrates";2017;-23,117;-46,644;NA;"bipartite";"Polygon"
"AI22_737";"AI22_737";"AI22";"herbivory";"Invertebrates";2017;-23,117;-46,645;NA;"bipartite";"Polygon"
"AI22_738";"AI22_738";"AI22";"pollination";"Invertebrates";2017;-23,117;-46,645;NA;"bipartite";"Polygon"
"AI22_702";"AI22_702";"AI22";"pollination";"Invertebrates";2017;-23,063;-46,242;NA;"bipartite";"Polygon"
"AI22_704";"AI22_704";"AI22";"pollination";"Invertebrates";2017;-23,064;-46,243;NA;"bipartite";"Polygon"
"AI22_699";"AI22_699";"AI22";"pollination";"Invertebrates";2017;-23,063;-46,241;NA;"bipartite";"Polygon"
"AI22_698";"AI22_698";"AI22";"herbivory";"Invertebrates";2017;-23,063;-46,241;NA;"bipartite";"Polygon"
"AI22_697";"AI22_697";"AI22";"herbivory";"Invertebrates";2017;-23,063;-46,24;NA;"bipartite";"Polygon"
"AI22_666";"AI22_666";"AI22";"herbivory";"Invertebrates";2017;-22,986;-46,175;NA;"bipartite";"Polygon"
"AI22_667";"AI22_667";"AI22";"pollination";"Invertebrates";2017;-22,986;-46,175;NA;"bipartite";"Polygon"
"AI22_668";"AI22_668";"AI22";"pollination";"Invertebrates";2017;-22,986;-46,176;NA;"bipartite";"Polygon"
"AI22_670";"AI22_670";"AI22";"pollination";"Invertebrates";2017;-22,987;-46,176;NA;"bipartite";"Polygon"
"AI22_669";"AI22_669";"AI22";"herbivory";"Invertebrates";2017;-22,987;-46,176;NA;"bipartite";"Polygon"
"AI22_685";"AI22_685";"AI22";"herbivory";"Invertebrates";2017;-22,995;-46,568;NA;"bipartite";"Polygon"
"AI22_735";"AI22_735";"AI22";"herbivory";"Invertebrates";2017;-23,102;-46,175;NA;"bipartite";"Polygon"
"AI22_885";"AI22_885";"AI22";"pollination";"Invertebrates";2017;-23,316;-46,63;NA;"bipartite";"Polygon"
"AI22_884";"AI22_884";"AI22";"herbivory";"Invertebrates";2017;-23,316;-46,63;NA;"bipartite";"Polygon"
"AI22_887";"AI22_887";"AI22";"herbivory";"Invertebrates";2017;-23,316;-46,631;NA;"bipartite";"Polygon"
"AI22_867";"AI22_867";"AI22";"pollination";"Invertebrates";2017;-23,297;-46,669;NA;"bipartite";"Polygon"
"AI22_866";"AI22_866";"AI22";"herbivory";"Invertebrates";2017;-23,297;-46,669;NA;"bipartite";"Polygon"
"AI22_869";"AI22_869";"AI22";"herbivory";"Invertebrates";2017;-23,297;-46,67;NA;"bipartite";"Polygon"
"AI22_873";"AI22_873";"AI22";"pollination";"Invertebrates";2017;-23,297;-46,671;NA;"bipartite";"Polygon"
"AI22_872";"AI22_872";"AI22";"herbivory";"Invertebrates";2017;-23,297;-46,671;NA;"bipartite";"Polygon"
"AI22_871";"AI22_871";"AI22";"pollination";"Invertebrates";2017;-23,297;-46,67;NA;"bipartite";"Polygon"
"AI22_673";"AI22_673";"AI22";"herbivory";"Invertebrates";2017;-22,988;-46,205;NA;"bipartite";"Polygon"
"AI22_672";"AI22_672";"AI22";"herbivory";"Invertebrates";2017;-22,987;-46,206;NA;"bipartite";"Polygon"
"AI22_676";"AI22_676";"AI22";"pollination";"Invertebrates";2017;-22,988;-46,206;NA;"bipartite";"Polygon"
"AI22_675";"AI22_675";"AI22";"herbivory";"Invertebrates";2017;-22,988;-46,206;NA;"bipartite";"Polygon"
"AI22_689";"AI22_689";"AI22";"herbivory";"Invertebrates";2017;-23,033;-46,439;NA;"bipartite";"Polygon"
"AI22_691";"AI22_691";"AI22";"pollination";"Invertebrates";2017;-23,033;-46,439;NA;"bipartite";"Polygon"
"AI22_783";"AI22_783";"AI22";"herbivory";"Invertebrates";2017;-23,181;-46,553;NA;"bipartite";"Polygon"
"AI22_784";"AI22_784";"AI22";"pollination";"Invertebrates";2017;-23,181;-46,553;NA;"bipartite";"Polygon"
"AI22_785";"AI22_785";"AI22";"herbivory";"Invertebrates";2017;-23,181;-46,554;NA;"bipartite";"Polygon"
"AI22_747";"AI22_747";"AI22";"pollination";"Invertebrates";2015;-23,128;-46,687;NA;"bipartite";"Polygon"
"AI22_770";"AI22_770";"AI22";"pollination";"Invertebrates";2016;-23,164;-46,491;NA;"bipartite";"Polygon"
"AI22_834";"AI22_834";"AI22";"pollination";"Invertebrates";2016;-23,241;-46,654;NA;"bipartite";"Polygon"
"AI22_643";"AI22_643";"AI22";"pollination";"Invertebrates";2016;-22,944;-46,206;NA;"bipartite";"Polygon"
"AI22_816";"AI22_816";"AI22";"pollination";"Invertebrates";2016;-23,202;-46,281;NA;"bipartite";"Polygon"
"AI22_754";"AI22_754";"AI22";"pollination";"Invertebrates";2016;-23,13;-46,683;NA;"bipartite";"Polygon"
"AI22_684";"AI22_684";"AI22";"pollination";"Invertebrates";2017;-22,995;-46,567;NA;"bipartite";"Polygon"
"AI22_892";"AI22_892";"AI22";"pollination";"Invertebrates";2017;-23,336;-46,249;NA;"bipartite";"Polygon"
"AI22_786";"AI22_786";"AI22";"pollination";"Invertebrates";2017;-23,181;-46,554;NA;"bipartite";"Polygon"
"AI22_440";"AI22_440";"AI22";"pollination";"Invertebrates";2017;-22,352;-44,745;NA;"bipartite";"Polygon"
"AI22_337";"AI22_337";"AI22";"pollination";"Invertebrates";2017;-20,413;-41,849;NA;"bipartite";"Polygon"
"AI22_343";"AI22_343";"AI22";"herbivory";"Invertebrates";2018;-20,507;-41,845;NA;"bipartite";"Polygon"
"AI22_577";"AI22_577";"AI22";"herbivory";"Invertebrates";2018;-22,467;-43,084;NA;"bipartite";"Polygon"
"AI22_358";"AI22_358";"AI22";"herbivory";"Invertebrates";2014;-20,611;-42,416;NA;"bipartite";"Polygon"
"AI22_604";"AI22_604";"AI22";"pollination";"Invertebrates";2016;-22,617;-46,066;NA;"bipartite";"Polygon"
"AI22_934";"AI22_934";"AI22";"pollination";"Invertebrates";2013;-23,65;-45,883;NA;"bipartite";"Polygon"
"AI22_893";"AI22_893";"AI22";"pollination";"Invertebrates";2011;-23,351;-45,136;NA;"bipartite";"Polygon"
"AI22_403";"AI22_403";"AI22";"pollination";"Invertebrates";2011;-21,437;-46,146;NA;"bipartite";"Polygon"
"AI22_405";"AI22_405";"AI22";"pollination";"Invertebrates";2011;-21,471;-46,121;NA;"bipartite";"Polygon"
"AI22_404";"AI22_404";"AI22";"pollination";"Invertebrates";2011;-21,464;-45,916;NA;"bipartite";"Polygon"
"AI22_401";"AI22_401";"AI22";"pollination";"Invertebrates";2011;-21,424;-46,086;NA;"bipartite";"Polygon"
"AI22_406";"AI22_406";"AI22";"pollination";"Invertebrates";2011;-21,487;-46,095;NA;"bipartite";"Polygon"
"AI22_408";"AI22_408";"AI22";"pollination";"Invertebrates";2011;-21,562;-45,937;NA;"bipartite";"Polygon"
"AI22_402";"AI22_402";"AI22";"pollination";"Invertebrates";2011;-21,424;-46,16;NA;"bipartite";"Polygon"
"AI22_409";"AI22_409";"AI22";"pollination";"Invertebrates";2011;-21,578;-45,971;NA;"bipartite";"Polygon"
"AI22_1315";"AI22_1315";"AI22";"pollination";"Invertebrates";2006;-8,04;-35,194;NA;"bipartite";"Polygon"
"AI22_1352";"AI22_1352";"AI22";"pollination";"Invertebrates";2014;-9;-35,867;NA;"bipartite";"Polygon"
"AI22_1349";"AI22_1349";"AI22";"herbivory";"Invertebrates";2014;-9;-35,867;NA;"bipartite";"Polygon"
"AI22_1346";"AI22_1346";"AI22";"pollination";"Invertebrates";1995;-8,4;-35,062;NA;"bipartite";"Polygon"
"AI22_412";"AI22_412";"AI22";"pollination";"Invertebrates";2017;-21,709;-43,895;NA;"bipartite";"Polygon"
"AI22_411";"AI22_411";"AI22";"herbivory";"Invertebrates";2017;-21,709;-43,895;NA;"bipartite";"Polygon"
"AI22_178";"AI22_178";"AI22";"herbivory";"Invertebrates";2007;-13,945;-41,058;NA;"bipartite";"Polygon"
"AI22_175";"AI22_175";"AI22";"herbivory";"Invertebrates";2007;-13,868;-40,062;NA;"bipartite";"Polygon"
"AI22_223";"AI22_223";"AI22";"pollination";"Invertebrates";2010;-18,094;-57,477;NA;"bipartite";"Polygon"
"AI22_222";"AI22_222";"AI22";"herbivory";"Invertebrates";2010;-18,094;-57,477;NA;"bipartite";"Polygon"
"AI22_1296";"AI22_1296";"AI22";"herbivory";"Invertebrates";2010;-7,199;-34,811;NA;"bipartite";"Polygon"
"AI22_1300";"AI22_1300";"AI22";"pollination";"Invertebrates";2010;-7,199;-34,811;NA;"bipartite";"Polygon"
"AI22_1288";"AI22_1288";"AI22";"pollination";"Invertebrates";2010;-7,196;-34,814;NA;"bipartite";"Polygon"
"AI22_1287";"AI22_1287";"AI22";"pollination";"Invertebrates";2012;-7,195;-34,811;NA;"bipartite";"Polygon"
"AI22_1289";"AI22_1289";"AI22";"pollination";"Invertebrates";2010;-7,198;-34,811;NA;"bipartite";"Polygon"
"AI22_1270";"AI22_1270";"AI22";"pollination";"Invertebrates";2014;-6,74;-35,142;NA;"bipartite";"Polygon"
"AI22_1211";"AI22_1211";"AI22";"pollination";"Invertebrates";2014;-31,713;-52,177;NA;"bipartite";"Polygon"
"AI22_1114";"AI22_1114";"AI22";"pollination";"Invertebrates";2014;-30,038;-50,74;NA;"bipartite";"Polygon"
"AI22_1085";"AI22_1085";"AI22";"pollination";"Invertebrates";2014;-29,357;-49,76;NA;"bipartite";"Polygon"
"AI22_1106";"AI22_1106";"AI22";"pollination";"Invertebrates";2014;-29,999;-50,672;NA;"bipartite";"Polygon"
"AI22_1191";"AI22_1191";"AI22";"pollination";"Invertebrates";2014;-30,265;-51,054;NA;"bipartite";"Polygon"
"AI22_1079";"AI22_1079";"AI22";"herbivory";"Invertebrates";2011;-29,102;-50,206;NA;"bipartite";"Polygon"
"AI22_1088";"AI22_1088";"AI22";"pollination";"Invertebrates";2011;-29,39;-50,424;NA;"bipartite";"Polygon"
"AI22_1087";"AI22_1087";"AI22";"pollination";"Invertebrates";2011;-29,392;-50,383;NA;"bipartite";"Polygon"
"AI22_1081";"AI22_1081";"AI22";"pollination";"Invertebrates";2011;-29,145;-50,197;NA;"bipartite";"Polygon"
