"network_id";"node_from";"node_to";"link_type";"original_id"
"TI1";"TI_HERB_48";"TI_PLANT_37";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_98";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_67";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_68";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_109";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_110";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_111";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_49";"TI_PLANT_98";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_50";"TI_PLANT_112";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_50";"TI_PLANT_81";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_51";"TI_PLANT_81";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_52";"TI_PLANT_50";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_52";"TI_PLANT_113";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_53";"TI_PLANT_92";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_54";"TI_PLANT_114";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_55";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_56";"TI_PLANT_115";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_13";"TI_PLANT_17";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_88";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_24";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_35";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_45";"TI_PLANT_37";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_105";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_49";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_88";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_95";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_89";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_37";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_13";"TI_PLANT_17";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_40";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_100";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_21";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_40";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_116";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_20";"TI_PLANT_70";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_22";"TI_PLANT_22";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_57";"TI_PLANT_95";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_38";"TI_PLANT_49";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_45";"TI_PLANT_49";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_13";"TI_PLANT_17";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_52";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_117";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_27";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_118";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_119";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_48";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_59";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_120";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_121";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_26";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_67";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_58";"TI_PLANT_122";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_58";"TI_PLANT_123";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_19";"TI_PLANT_124";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_20";"TI_PLANT_44";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_25";"TI_PLANT_73";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_27";"TI_PLANT_74";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_27";"TI_PLANT_125";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_28";"TI_PLANT_79";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_28";"TI_PLANT_74";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_31";"TI_PLANT_81";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_34";"TI_PLANT_26";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_59";"TI_PLANT_72";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_37";"TI_PLANT_126";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_37";"TI_PLANT_127";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_39";"TI_PLANT_128";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_39";"TI_PLANT_129";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_42";"TI_PLANT_130";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_131";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_132";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_55";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_26";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_18";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_133";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_134";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_106";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_115";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_117";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_60";"TI_PLANT_98";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_61";"TI_PLANT_135";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_61";"TI_PLANT_136";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_61";"TI_PLANT_81";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_62";"TI_PLANT_63";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_19";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_137";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_127";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_63";"TI_PLANT_95";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_64";"TI_PLANT_115";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_64";"TI_PLANT_63";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_65";"TI_PLANT_138";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_65";"TI_PLANT_125";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_49";"TI_PLANT_98";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_66";"TI_PLANT_27";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_66";"TI_PLANT_138";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_67";"TI_PLANT_118";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_53";"TI_PLANT_92";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_55";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_68";"TI_PLANT_139";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_69";"TI_PLANT_140";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_69";"TI_PLANT_127";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_69";"TI_PLANT_141";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_13";"TI_PLANT_17";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_48";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_40";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_20";"TI_PLANT_70";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_24";"TI_PLANT_70";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_25";"TI_PLANT_73";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_27";"TI_PLANT_142";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_28";"TI_PLANT_79";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_29";"TI_PLANT_80";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_31";"TI_PLANT_84";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_38";"TI_PLANT_88";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_46";"TI_PLANT_98";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_37";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_28";"TI_PLANT_143";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_45";"TI_PLANT_37";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_88";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_29";"TI_PLANT_81";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_29";"TI_PLANT_143";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_51";"TI_PLANT_84";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_53";"TI_PLANT_92";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_144";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_56";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_27";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_22";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_18";"TI_PLANT_24";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_20";"TI_PLANT_70";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_28";"TI_PLANT_79";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_31";"TI_PLANT_80";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_35";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_38";"TI_PLANT_49";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_42";"TI_PLANT_91";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_145";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_146";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_48";"TI_PLANT_67";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_55";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_63";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_147";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_15";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_21";"TI_PLANT_65";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_70";"TI_PLANT_127";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_26";"TI_PLANT_36";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_26";"TI_PLANT_127";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_27";"TI_PLANT_83";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_21";"TI_PLANT_65";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_148";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_17";"TI_PLANT_47";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_19";"TI_PLANT_148";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_21";"TI_PLANT_65";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_16";"TI_PLANT_90";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_71";"TI_PLANT_90";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_20";"TI_PLANT_44";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_20";"TI_PLANT_70";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_27";"TI_PLANT_142";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_27";"TI_PLANT_149";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_31";"TI_PLANT_143";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_35";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_47";"TI_PLANT_143";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_55";"TI_PLANT_31";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_57";"TI_PLANT_95";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_60";"TI_PLANT_98";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_44";"TI_PLANT_92";"herbivory";"Aldryhim1985"
"TI1";"TI_HERB_72";"TI_PLANT_150";"herbivory";"Aldryhim1985"
"TI2";"TI_HERB_227";"TI_PLANT_261";"herbivory";"Brehm2003"
"TI2";"TI_HERB_228";"TI_PLANT_227";"herbivory";"Brehm2003"
"TI2";"TI_HERB_228";"TI_PLANT_262";"herbivory";"Brehm2003"
"TI2";"TI_HERB_229";"TI_PLANT_263";"herbivory";"Brehm2003"
"TI2";"TI_HERB_230";"TI_PLANT_264";"herbivory";"Brehm2003"
"TI2";"TI_HERB_231";"TI_PLANT_265";"herbivory";"Brehm2003"
"TI2";"TI_HERB_231";"TI_PLANT_266";"herbivory";"Brehm2003"
"TI2";"TI_HERB_191";"TI_PLANT_267";"herbivory";"Brehm2003"
"TI2";"TI_HERB_191";"TI_PLANT_268";"herbivory";"Brehm2003"
"TI2";"TI_HERB_195";"TI_PLANT_269";"herbivory";"Brehm2003"
"TI2";"TI_HERB_232";"TI_PLANT_269";"herbivory";"Brehm2003"
"TI2";"TI_HERB_233";"TI_PLANT_269";"herbivory";"Brehm2003"
"TI2";"TI_HERB_234";"TI_PLANT_264";"herbivory";"Brehm2003"
"TI2";"TI_HERB_235";"TI_PLANT_227";"herbivory";"Brehm2003"
"TI2";"TI_HERB_209";"TI_PLANT_227";"herbivory";"Brehm2003"
"TI2";"TI_HERB_236";"TI_PLANT_227";"herbivory";"Brehm2003"
"TI2";"TI_HERB_236";"TI_PLANT_270";"herbivory";"Brehm2003"
"TI2";"TI_HERB_237";"TI_PLANT_227";"herbivory";"Brehm2003"
"TI2";"TI_HERB_223";"TI_PLANT_220";"herbivory";"Brehm2003"
"TI2";"TI_HERB_238";"TI_PLANT_271";"herbivory";"Brehm2003"
