"";"network_db";"network_id";"reference";"citation"
"19";"M22";"net_019";"Athiê, S. Composição da avifauna e frugivoria por aves em um mosaico de vegetação secundária em Rio Claro, região centro-leste do estado de São Paulo, thesis, UFSCAR, São Carlos, SP (2009).";"Athiê_2009"
"20";"M22";"net_020";"Ribeiro da Silva, F. et al. The restoration of tropical seed dispersal networks. Restor. Ecol. 23, 852–860 (2015).";"Ribeiro_2015"
"21";"M22";"net_021";"Ribeiro da Silva, F. et al. The restoration of tropical seed dispersal networks. Restor. Ecol. 23, 852–860 (2015).";"Ribeiro_2015"
"22";"M22";"net_022";"Ribeiro da Silva, F. et al. The restoration of tropical seed dispersal networks. Restor. Ecol. 23, 852–860 (2015).";"Ribeiro_2015"
"23";"M22";"net_023";"Hasui, E. O papel das aves frugívoras na dispersão de sementes em um fragmento de floresta semidecídua secundária em São Paulo, thesis, USP, São Paulo, SP (1994).";"Hasui_1994"
"24";"M22";"net_024";"Robinson, V. Índice de importância de diferentes espécies de plantas na atração de aves para uma área reflorestada em Piracicaba, thesis, UNESP, Rio Claro, SP (2015).";"Robinson_2015"
"25";"M22";"net_025";"Silva, R. F. M. Interações entre plantas e aves frugívoras no campus da Universidade Federal do Rio de Janeiro, thesis, UFRJ, Rio de Janeiro, RJ (2011).";"Silva_2011"
"26";"M22";"net_026";"Heleno, R. H., Ramos, J. A. & Memmott, J. Integration of exotic seeds into an Azorean seed dispersal network. Biol. Invasions 15, 1143–1154 (2013).";"Heleno_2013"
"27";"M22";"net_027";"Schleuning, M., Blüthgen, N., Flörchinger, M., Braun, J., Schaefer, M. H. & Böhning-gaese, K. Specialization and interaction strength in a tropical plant-frugivore network differ among forest strata. Ecology 92, 26–36 (2011).";"Schleuning_2011"
"28";"M22";"net_028";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"29";"M22";"net_029";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"30";"M22";"net_030";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"31";"M22";"net_031";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"32";"M22";"net_032";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"33";"M22";"net_033";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"34";"M22";"net_034";"Schneiberg, I. et al. Urbanization homogenizes the interactions of plant-frugivore bird networks. Urban Ecosyst. 23, 457–470 (2020).";"Schneiberg_2020"
"35";"M22";"net_035";"Machado-de-Souza, T., Campos, R. P., Devoto, M. & Varassin, I. G. Local predictors of the structure of a tropical bird-seed dispersal network. Oecologia 189, 421–433 (2019).";"Machado_2019"
"36";"M22";"net_036";"González-Castro, A., Traveset, A. & Nogales, M. Seed dispersal interactions in the Mediterranean Region: contrasting patterns between islands and mainland. J. Biogeogr. 39, 1938–1947 (2012).";"González_2012"
"37";"M22";"net_037";"González-Castro, A., Traveset, A. & Nogales, M. Seed dispersal interactions in the Mediterranean Region: contrasting patterns between islands and mainland. J. Biogeogr. 39, 1938–1947 (2012).";"González_2012"
"38";"M22";"net_038";"Faustino, T. C. & Machado, C. G. Frugivoria por aves em uma área de campo rupestre na Chapada Diamantina, BA. Rev. Bras. Ornitol. 14, 137–143 (2006).";"Faustino_2006"
"39";"M22";"net_039";"Jordano, P. El ciclo anual de los paseriformes frugívoros en el matorral mediterráneo del sur de España: importancia de su invernada y variaciones interanuales. Ardeola 32, 69–94 (1985).";"Jordano_1985"
"40";"M22";"net_040";"Saavedra, F. et al. Functional importance of avian seed dispersers changes in response to human-induced forest edges in tropical seed-dispersal networks. Oecologia 176, 837–848 (2014).";"Saavedra_2014"
"41";"M22";"net_041";"Noma, N. & Yumoto, T. Fruiting phenology of animal-dispersed plants in response to winter migration of frugivores in a warm temperate forest on Yakushima Island, Japan. Ecol. Res. 12, 119–129 (1997).";"Noma_1997"
"42";"M22";"net_042";"Silva, G. B. M. & Pedroni, F. Frugivoria por aves em área de cerrado no município de Uberlândia, Minas Gerais. Rev. Árvore 38, 433–442 (2014).";"Silva_2014"
"43";"M22";"net_043";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"44";"M22";"net_044";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"45";"M22";"net_045";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"46";"M22";"net_046";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"47";"M22";"net_047";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"48";"M22";"net_048";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"49";"M22";"net_049";"Vizentin-Bugoni, J. et al. Structure, spatial dynamics, and stability of novel seed dispersal mutualistic networks in Hawai‘i. Science 364, 78–82 (2019).";"Vizentin_2019"
"50";"M22";"net_050";"Acosta-Rojas, D. C., Jiménez-Franco, M. V., Zapata-Pérez, V. M., De La Rúa, P. & Martínez-López, V. An integrative approach to discern the seed dispersal role of frugivorous guilds in a Mediterranean semiarid priority habitat. PeerJ 7, e7609 (2019).";"Acosta_2019"
"51";"M22";"net_051";"Naniwadekar, R., Chaplod, S., Datta, A., Rathore, A. & Sridhar, H. Large frugivores matter: insights from network and seed dispersal effectiveness approaches. J. Anim. Ecol. 88, 1250–1262 (2019).";"Naniwadekar_2019"
"52";"M22";"net_052";"Montoya-Arango, S., Acevedo-Quintero, J. F. & Parra, J. L. Abundance and size of birds determine the position of the species in plant-frugivore interaction networks in fragmented forests. Community Ecol. 20, 75–82 (2019).";"Montoya_2019"
"53";"M22";"net_053";"García, D., Donoso, I. & Rodríguez-Pérez, J. Frugivore biodiversity and complementarity in interaction networks enhance landscape-scale seed dispersal function. Funct. Ecol. 32, 2742–2752 (2018).";"García_2018"
"54";"M22";"net_054";"Casas, G., Bastazini, V. A. G., Debastiani, V. J. & Pillar, V. D. Assessing sampling sufficiency of network metrics using bootstrap. Ecol. Complex. 36, 268–275 (2018).";"Casas_2018"
"55";"M22";"net_055";"Casas, G., Bastazini, V. A. G., Debastiani, V. J. & Pillar, V. D. Assessing sampling sufficiency of network metrics using bootstrap. Ecol. Complex. 36, 268–275 (2018).";"Casas_2018"
"56";"M22";"net_056";"Fricke, E. C., Tewksbury, J. J. & Rogers, H. S. Defaunation leads to interaction deficits, not interaction compensation, in an island seed dispersal network. Glob. Chang. Biol. 24, e190–e200 (2018).";"Fricke_2018"
"57";"M22";"net_057";"Fricke, E. C., Tewksbury, J. J. & Rogers, H. S. Defaunation leads to interaction deficits, not interaction compensation, in an island seed dispersal network. Glob. Chang. Biol. 24, e190–e200 (2018).";"Fricke_2018"
"58";"M22";"net_058";"Rumeu, B. et al. Predicting the consequences of disperser extinction: richness matters the most when abundance is low. Funct. Ecol. 31, 1910–1920 (2017).";"Rumeu_2017"
"59";"M22";"net_059";"Farwig, N., Schabo, D. G. & Albrecht, J. Trait-associated loss of frugivores in fragmented forest does not affect seed removal rates. J. Ecol. 105, 20–28 (2017).";"Farwig_2017"
"60";"M22";"net_060";"Gorchov, D. L., Cornejo, F., Ascorra, C. F. & Jaramillo, M. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos 74, 235–250 (1995).";"Gorchov_1995"
"61";"M22";"net_061";"Carlo, T. A. & Morales, J. M. Generalist birds promote tropical forest regeneration and increase plant diversity via rare-biased seed dispersal. Ecology 97, 1819–1831 (2016).";"Carlo_2016"
"62";"M22";"net_062";"Ramos-Robles, M., Andresen, E. & Díaz-Castelazo, C. Temporal changes in the structure of a plant-frugivore network are influenced by bird migration and fruit availability. PeerJ 4, e2048 (2016).";"Ramos_2016"
"63";"M22";"net_063";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"64";"M22";"net_064";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"65";"M22";"net_065";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"66";"M22";"net_066";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"67";"M22";"net_067";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"68";"M22";"net_068";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"69";"M22";"net_069";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"70";"M22";"net_070";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"71";"M22";"net_071";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"72";"M22";"net_072";"García, D., Martínez, D., Stouffer, D. B. & Tylianakis, J. M. Exotic birds increase generalization and compensate for native bird decline in plant-frugivore assemblages. J. Anim. Ecol. 83, 1441–1450 (2014).";"García_2014"
"73";"M22";"net_073";"Cruz, J. C., Ramos, J. A., da Silva, L. P., Tenreiro, P. Q. & Heleno, R. H. Seed dispersal networks in an urban novel ecosystem. Eur. J. For. Res. 132, 887–897 (2013).";"Cruz_2013"
"74";"M22";"net_074";"Burns, K. C. What causes size coupling in fruit–frugivore interaction webs? Ecology 94, 295–300 (2013).";"Burns_2013"
"75";"M22";"net_075";"Andrade, P. C., Mota, J. V. L. & de Carvalho, A. A. F. Interações mutualísticas entre aves frugívoras e plantas em um fragmento urbano de Mata Atlântica, Salvador, BA. Rev. Bras. Ornitol. 19, 63–73 (2011).";"Andrade_2011"
"76";"M22";"net_076";"Velho, N., Ratnam, J., Srinivasan, U. & Sankaran, M. Shifts in community structure of tropical trees and avian frugivores in forests recovering from past logging. Biol. Conserv. 153, 32–40 (2012).";"Velho_2012"
"77";"M22";"net_077";"Velho, N., Ratnam, J., Srinivasan, U. & Sankaran, M. Shifts in community structure of tropical trees and avian frugivores in forests recovering from past logging. Biol. Conserv. 153, 32–40 (2012).";"Velho_2012"
"78";"M22";"net_078";"O’Donnell, C. F. & Dilks, P. J. Foods and foraging of forest birds in temperate rainforest, South Westland, New Zealand. N. Z. J. Ecol. 18, 87–107 (1994).";"O’Donnell_1994"
"79";"M22";"net_079";"Heleno, R. H., Ramos, J. A. & Memmott, J. Integration of exotic seeds into an Azorean seed dispersal network. Biol. Invasions 15, 1143–1154 (2013).";"Heleno_2013"
"80";"M22";"net_080";"Heleno, R. H., Ramos, J. A. & Memmott, J. Integration of exotic seeds into an Azorean seed dispersal network. Biol. Invasions 15, 1143–1154 (2013).";"Heleno_2013"
"81";"M22";"net_081";"Heleno, R. H., Ramos, J. A. & Memmott, J. Integration of exotic seeds into an Azorean seed dispersal network. Biol. Invasions 15, 1143–1154 (2013).";"Heleno_2013"
"82";"M22";"net_082";"Costa, J. M., da Silva, L. P., Ramos, J. A. & Heleno, R. H. Sampling completeness in seed dispersal networks: when enough is enough. Basic Appl. Ecol. 17, 155–164 (2016).";"Costa_2016"
"83";"M22";"net_083";"Unpublished data provided by Ruben Heleno.";"M22_net_083"
"84";"M22";"net_084";"Rumeu, B. et al. Predicting the consequences of disperser extinction: richness matters the most when abundance is low. Funct. Ecol. 31, 1910–1920 (2017).";"Rumeu_2017"
"85";"M22";"net_085";"Rumeu, B. et al. Predicting the consequences of disperser extinction: richness matters the most when abundance is low. Funct. Ecol. 31, 1910–1920 (2017).";"Rumeu_2017"
"86";"M22";"net_086";"Rumeu, B. et al. Predicting the consequences of disperser extinction: richness matters the most when abundance is low. Funct. Ecol. 31, 1910–1920 (2017).";"Rumeu_2017"
"87";"M22";"net_087";"Timóteo, S., Correia, M., Rodríguez-Echeverría, S., Freitas, H. & Heleno, R. Multilayer networks reveal the spatial structure of seed-dispersal interactions across the Great Rift landscapes. Nat. Commun. 9, 140 (2018).";"Timóteo_2018"
"88";"M22";"net_088";"David, J. P., Murugan, B. S. & Manakadan, R. Frugivory by birds and mammals in Sriharikota Island, southern India. J. Bombay Nat. Hist. Soc. 108, 24–40 (2011).";"David_2011"
"89";"M22";"net_089";"Medeiros e Silva, É. E., Paixão, V. H. F., Torquato, J. L., Lunardi, D. G. & Lunardi, V. de O. Fruiting phenology and consumption of zoochoric fruits by wild vertebrates in a seasonally dry tropical forest in the Brazilian Caatinga. Acta Oecologica 105, 103553 (2020).";"Medeiros_2020"
"90";"M22";"net_090";"Pratt, T. K. & Stiles, E. W. The Influence of fruit size and structure on composition of frugivore assemblages in New Guinea. Biotropica 17, 314–321 (1985).";"Pratt_1985"
"91";"M22";"net_091";"Brown, E. D. & Hopkins, M. J. G. Tests of disperser specificity between frugivorous birds and rainforest fruits in New Guinea. Emu 102, 137–146 (2002).";"Brown_2002"
"92";"M22";"net_092";"Kopij, G. Winter diet of frugivorous birds in the suburbs of Bloemfontein, South Africa. African J. Wildl. Res. 30, 163–165 (2000).";"Kopij_2000"
"93";"M22";"net_093";"Stanley, M. C. & Lill, A. Avian fruit consumption and seed dispersal in a temperate Australian woodland. Austral Ecol. 27, 137–148 (2002).";"Stanley_2002"
"94";"M22";"net_094";"French, K. Evidence for frugivory by birds in montane and lowland forests in south-east Australia. Emu 90, 185–189 (1990).";"French_1990"
"95";"M22";"net_095";"Williams, P. A. & Karl, B. J. Fleshy fruits of indigenous and adventive plants in the diet of birds in forest remnants, Nelson, New Zealand. N. Z. J. Ecol. 20, 127–145 (1996).";"Williams_1996"
"96";"M22";"net_096";"Williams, P. A. & Karl, B. J. Fleshy fruits of indigenous and adventive plants in the diet of birds in forest remnants, Nelson, New Zealand. N. Z. J. Ecol. 20, 127–145 (1996).";"Williams_1996"
"97";"M22";"net_097";"Williams, P. A. & Karl, B. J. Fleshy fruits of indigenous and adventive plants in the diet of birds in forest remnants, Nelson, New Zealand. N. Z. J. Ecol. 20, 127–145 (1996).";"Williams_1996"
"98";"M22";"net_098";"Gomes, V. S. M. Variação espacial e dieta de aves terrestres na restinga de Jurubatiba, RJ, thesis, UFRJ, Rio de Janeiro, RJ (2006).";"Gomes_2006"
"99";"M22";"net_099";"Motta Jr, J. C. A exploração de frutos como alimento por aves de mata ciliar numa região do Distrito Federal, thesis, UNESP, Rio Claro, SP (1991).";"Motta_1991"
"100";"M22";"net_100";"Argel-de-Oliveira, M. M. Frugivoria por aves em um fragmento de floresta de restinga no estado do Espírito Santo, Brasil, thesis, UNICAMP, Campinas, SP (1999).";"Argel_1999"
"101";"M22";"net_101";"Ikuta, K. G. & Martins, F. C. Interação entre aves frugívoras e plantas no Parque Estadual da Cantareira, estado de São Paulo. Atualidades Ornitológicas 172, 33–36 (2013).";"Ikuta_2013"
"102";"M22";"net_102";"Donatti, C. I. et al. Analysis of a hyper-diverse seed dispersal network: modularity and underlying mechanisms. Ecol. Lett. 14, 773–781 (2011).";"Donatti_2011"
"103";"M22";"net_103";"Unpublished data provided by Marco Aurélio Pizo.";"M22_net_103"
"104";"M22";"net_104";"Gondim, M. J. C. A exploração de frutos por aves frugívoras em uma área de Cerradão no Estado de São Paulo, thesis, UNESP, Rio Claro, SP (2002).";"Gondim_2002"
"105";"M22";"net_105";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"106";"M22";"net_106";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"107";"M22";"net_107";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"108";"M22";"net_108";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"109";"M22";"net_109";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"110";"M22";"net_110";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"111";"M22";"net_111";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"112";"M22";"net_112";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"113";"M22";"net_113";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"114";"M22";"net_114";"Ruggera, R. A., Blendinger, P. G., Gomez, M. D. & Marshak, C. Linking structure and functionality in mutualistic networks: do core frugivores disperse more seeds than peripheral species? Oikos 125, 541–555 (2016).";"Ruggera_2016"
"115";"M22";"net_115";"Blendinger, P. G.  et al. Scale-dependent spatial match between fruits and fruit-eating birds in Andean mountain forests. Biotropica 47, 702–711 (2015).";"Blendinger_2015"
"116";"M22";"net_116";"Unpublished data provided by Pedro G. Blendinger";"M22_net_116"
"117";"M22";"net_117";"Menezes Pinto, Í., Emer, C., Cazetta, E. & Morante-Filho, J. C. Deforestation simplifies understory bird seed-dispersal networks in human-modified landscapes. Front. Ecol. Evol. 9, 640210 (2021).";"Menezes_2021"
"118";"M22";"net_118";"Menezes Pinto, Í., Emer, C., Cazetta, E. & Morante-Filho, J. C. Deforestation simplifies understory bird seed-dispersal networks in human-modified landscapes. Front. Ecol. Evol. 9, 640210 (2021).";"Menezes_2021"
"119";"M22";"net_119";"Menezes Pinto, Í., Emer, C., Cazetta, E. & Morante-Filho, J. C. Deforestation simplifies understory bird seed-dispersal networks in human-modified landscapes. Front. Ecol. Evol. 9, 640210 (2021).";"Menezes_2021"
"120";"M22";"net_120";"Menezes Pinto, Í., Emer, C., Cazetta, E. & Morante-Filho, J. C. Deforestation simplifies understory bird seed-dispersal networks in human-modified landscapes. Front. Ecol. Evol. 9, 640210 (2021).";"Menezes_2021"
"121";"M22";"net_121";"Menezes Pinto, Í., Emer, C., Cazetta, E. & Morante-Filho, J. C. Deforestation simplifies understory bird seed-dispersal networks in human-modified landscapes. Front. Ecol. Evol. 9, 640210 (2021).";"Menezes_2021"
"122";"M22";"net_122";"Boyle, W. A., Conway, C. J. & Bronstein, J. L. Why do some, but not all, tropical birds migrate? A comparative study of diet breadth and fruit preference. Evol. Ecol. 25, 219–236 (2011).";"Boyle_2011"
"123";"M22";"net_123";"Crome, F. H. J. Foraging ecology of an assemblage of birds in lowland rainforest in northern Queensland. Aust. J. Ecol. 3, 195–212 (1978).";"Crome_1978"
"124";"M22";"net_124";"Gopal, A., Mudappa, D., Raman, T. R. S. & Naniwadekar, R. Forest cover and fruit crop size differentially influence frugivory of select rainforest tree species in Western Ghats, India. Biotropica 52, 871–883 (2020).";"Gopal_2020"
"125";"M22";"net_125";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"126";"M22";"net_126";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"127";"M22";"net_127";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"128";"M22";"net_128";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"129";"M22";"net_129";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"130";"M22";"net_130";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"131";"M22";"net_131";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"132";"M22";"net_132";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"133";"M22";"net_133";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"134";"M22";"net_134";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"135";"M22";"net_135";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"136";"M22";"net_136";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"137";"M22";"net_137";"Li, H. et al. The functional roles of species in metacommunities, as revealed by metanetwork analyses of bird–plant frugivory networks. Ecol. Lett. 23, 1252–1262 (2020).";"Li_2020"
"138";"M22";"net_138";"Herrera, C. M. A study of avian frugivores, bird-dispersed plants, and their interaction in Mediterranean scrublands. Ecol. Monogr. 54, 1–23 (1984).";"Herrera_1984"
